ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
4542	ENSG00000116337.20	AMPD2	chr1	+	NA	NA	NA	NA	NA	NA	4542	458,364,483	39,39,14	193,179,266	32,28,67	411	149	7.28250436621e-7	1.181384041629622e-5	0.81,0.772,0.926	0.686,0.699,0.59	0.178	NA	NA	NA	NA	RI	chr1|+|109626725|109627316|109626725|109626912|109627174|109627316	1.181384041629622e-5	0.178	0.8360000000000001	0.6583333333333333	1397	765	2162	NA	NA	NA	NA	109626725	109626912	109627174	109627316	NA	NA	NA	NA	NA	NA	NA	109626725	109627316	167,175,221,83,65,124	133,106,142,64,75,87	158,83,120,46,39,55	39,39,14,32,28,67	NA	NA	NA	NA	NA	4542	chr1	+	NA	NA	NA	NA	NA	NA	4542	351,600,393	25,32,27	94,186,188	7,27,41	411	149	3.66159314075e-4	0.00227962484298858	0.836,0.872,0.841	0.83,0.714,0.624	0.127	NA	NA	NA	NA	0.00227962484298858	0.127	0.8496666666666667	0.7226666666666667	1428	543	1971	NA	NA	NA	NA	109626725	109626912	109627174	109627316	NA	NA	NA	NA	NA	NA	NA	109626725	109627316	108,261,159,38,60,66	127,191,127,41,77,72	116,148,107,15,49,50	25,32,27,7,27,41	NA	NA	NA	NA	NA
4552	ENSG00000116337.20	AMPD2	chr1	+	NA	NA	NA	NA	NA	NA	4552	342,395,349	232,196,262	81,121,102	122,149,203	451	149	1.95776728162e-12	1.1769636245974352e-10	0.328,0.4,0.306	0.18,0.212,0.142	0.167	NA	NA	NA	NA	RI	chr1|+|109628082|109629235|109628082|109628806|109629108|109629235	1.1769636245974352e-10	0.167	0.3446666666666667	0.178	1776	778	2554	NA	NA	NA	NA	109628082	109628806	109629108	109629235	NA	NA	NA	NA	NA	NA	NA	109628082	109629235	129,82,177,23,18,42	117,126,102,23,58,36	96,187,70,35,45,24	232,196,262,122,149,203	NA	NA	NA	NA	NA	4552	chr1	+	NA	NA	NA	NA	NA	NA	4552	289,340,295	139,227,239	81,124,57	107,183,166	451	149	2.15215623101e-11	9.772083818849163e-10	0.407,0.331,0.29	0.2,0.183,0.102	0.181	NA	NA	NA	NA	9.772083818849163e-10	0.181	0.3426666666666667	0.16166666666666668	1529	718	2247	NA	NA	NA	NA	109628082	109628806	109629108	109629235	NA	NA	NA	NA	NA	NA	NA	109628082	109629235	74,102,132,36,31,10	96,134,103,16,45,24	119,104,60,29,48,23	139,227,239,107,183,166	NA	NA	NA	NA	NA
4614	ENSG00000115524.17	SF3B1	chr2	-	NA	NA	NA	NA	NA	NA	4614	491,378,405	23,37,34	468,480,574	79,49,100	456	149	7.50961927362e-5	6.35158419115e-4	0.875,0.769,0.796	0.659,0.762,0.652	0.122	NA	NA	NA	NA	RI	chr2|-|197418508|197420542|197418508|197418588|197418895|197420542	6.35158419115e-4	0.122	0.8133333333333334	0.6910000000000001	1368	1750	3118	NA	NA	NA	NA	197418508	197418588	197418895	197420542	NA	NA	NA	NA	NA	NA	NA	197418508	197420542	189,152,187,214,197,216	178,127,143,159,140,220	124,99,75,95,143,138	23,37,34,79,49,100	NA	NA	NA	NA	NA	4614	chr2	-	NA	NA	NA	NA	NA	NA	4614	222,276,477	31,2,86	533,395,439	91,103,111	456	149	0.00138173671057	0.00698853265923972	0.701,0.978,0.644	0.657,0.556,0.564	0.182	NA	NA	NA	NA	0.00698853265923972	0.182	0.7743333333333333	0.5923333333333334	1094	1672	2766	NA	NA	NA	NA	197418508	197418588	197418895	197420542	NA	NA	NA	NA	NA	NA	NA	197418508	197420542	82,126,232,176,130,223	86,112,163,235,131,117	54,38,82,122,134,99	31,2,86,91,103,111	NA	NA	NA	NA	NA
4615	ENSG00000115524.17	SF3B1	chr2	-	NA	NA	NA	NA	NA	NA	4615	1943,1487,1976	137,153,146	2856,2407,3308	52,51,143	1988	149	1.99480765239e-10	8.10076855924204e-9	0.515,0.421,0.504	0.805,0.78,0.634	-0.26	NA	NA	NA	NA	RI	chr2|-|197418508|197420542|197418508|197418588|197420427|197420542	8.10076855924204e-9	-0.26	0.48	0.7396666666666667	5842	8817	14659	NA	NA	NA	NA	197418508	197418588	197420427	197420542	NA	NA	NA	NA	NA	NA	NA	197418508	197420542	189,152,187,214,197,216	130,93,158,241,185,287	1624,1242,1631,2401,2025,2805	137,153,146,52,51,143	NA	NA	NA	NA	NA	4615	chr2	-	NA	NA	NA	NA	NA	NA	4615	1285,1424,1889	122,122,162	2722,1909,2360	112,61,85	1988	149	1.6209256159499997e-14	1.2390847841420316e-12	0.441,0.467,0.466	0.646,0.701,0.675	-0.216	NA	NA	NA	NA	1.2390847841420316e-12	-0.216	0.458	0.674	5004	7249	12253	NA	NA	NA	NA	197418508	197418588	197420427	197420542	NA	NA	NA	NA	NA	NA	NA	197418508	197420542	82,126,232,176,130,223	83,122,121,217,202,217	1120,1176,1536,2329,1577,1920	122,122,162,112,61,85	NA	NA	NA	NA	NA
4711	ENSG00000135047.16	CTSL	chr9	+	NA	NA	NA	NA	NA	NA	4711	594,503,714	319,594,524	748,732,904	208,265,409	912	149	1.0484196844e-9	3.558132668043514e-8	0.233,0.122,0.182	0.37,0.311,0.265	-0.136	NA	NA	NA	NA	RI	chr9|+|87728584|87729735|87728584|87728809|87729572|87729735	3.558132668043514e-8	-0.136	0.179	0.31533333333333335	3248	3266	6514	NA	NA	NA	NA	87728584	87728809	87729572	87729735	NA	NA	NA	NA	NA	NA	NA	87728584	87729735	129,178,275,173,156,296	113,65,113,129,163,120	352,260,326,446,413,488	319,594,524,208,265,409	NA	NA	NA	NA	NA	4711	chr9	+	NA	NA	NA	NA	NA	NA	4711	489,599,675	282,841,448	540,581,753	158,199,253	912	149	4.7184478546599994e-14	3.26089155678075e-12	0.221,0.104,0.198	0.358,0.323,0.327	-0.162	NA	NA	NA	NA	3.26089155678075e-12	-0.162	0.17433333333333334	0.336	3334	2484	5818	NA	NA	NA	NA	87728584	87728809	87729572	87729735	NA	NA	NA	NA	NA	NA	NA	87728584	87729735	200,184,152,148,125,214	77,112,73,102,118,138	212,303,450,290,338,401	282,841,448,158,199,253	NA	NA	NA	NA	NA
4759	ENSG00000127948.17	POR	chr7	+	NA	NA	NA	NA	NA	NA	4759	43,54,62	64,71,119	44,36,83	51,30,43	244	149	0.00151814341098	0.00778365835796769	0.291,0.317,0.241	0.345,0.423,0.541	-0.153	NA	NA	NA	NA	RI	chr7|+|75986158|75986855|75986158|75986241|75986336|75986855	0.00778365835796769	-0.153	0.283	0.43633333333333335	413	287	700	NA	NA	NA	NA	75986158	75986241	75986336	75986855	NA	NA	NA	NA	NA	NA	NA	75986158	75986855	20,42,39,32,23,48	25,27,34,25,23,51	0,0,0,0,0,0	64,71,119,51,30,43	NA	NA	NA	NA	NA	4759	chr7	+	NA	NA	NA	NA	NA	NA	4759	12,49,96	98,83,127	49,61,65	62,37,46	244	149	1.9564482325e-4	0.00133805106184229	0.07,0.265,0.316	0.326,0.502,0.463	-0.213	NA	NA	NA	NA	0.00133805106184229	-0.213	0.217	0.43033333333333335	465	320	785	NA	NA	NA	NA	75986158	75986241	75986336	75986855	NA	NA	NA	NA	NA	NA	NA	75986158	75986855	4,36,68,34,35,44	8,24,54,33,28,38	0,0,0,0,0,0	98,83,127,62,37,46	NA	NA	NA	NA	NA
4842	ENSG00000117394.24	SLC2A1	chr1	-	NA	NA	NA	NA	NA	NA	4842	58,32,51	63,63,76	113,103,144	27,49,63	427	149	2.29442687072e-10	9.13599063068509e-9	0.243,0.151,0.19	0.594,0.423,0.444	-0.292	NA	NA	NA	NA	RI	chr1|-|42929209|42929780|42929209|42929314|42929592|42929780	9.13599063068509e-9	-0.292	0.19466666666666665	0.487	343	499	842	NA	NA	NA	NA	42929209	42929314	42929592	42929780	NA	NA	NA	NA	NA	NA	NA	42929209	42929780	7,5,5,24,23,28	5,3,4,8,6,15	46,24,42,81,74,101	63,63,76,27,49,63	NA	NA	NA	NA	NA	4842	chr1	-	NA	NA	NA	NA	NA	NA	4842	32,20,76	38,99,44	75,45,178	36,23,29	427	149	5.71987311812e-5	4.7737205370217e-4	0.227,0.066,0.376	0.421,0.406,0.682	-0.28	NA	NA	NA	NA	4.7737205370217e-4	-0.28	0.223	0.503	309	386	695	NA	NA	NA	NA	42929209	42929314	42929592	42929780	NA	NA	NA	NA	NA	NA	NA	42929209	42929780	9,5,5,22,26,33	1,10,6,11,2,12	22,5,65,42,17,133	38,99,44,36,23,29	NA	NA	NA	NA	NA
4855	ENSG00000143624.14	INTS3	chr1	+	NA	NA	NA	NA	NA	NA	4855	91,79,84	0,0,0	94,61,55	6,0,1	1767	149	1.12550724114e-4	9.0572314995675e-4	1.0,1.0,1.0	0.569,1.0,0.823	0.203	NA	NA	NA	NA	RI	chr1|+|153746956|153748755|153746956|153747070|153748688|153748755	9.0572314995675e-4	0.203	1	0.7973333333333333	254	217	471	NA	NA	NA	NA	153746956	153747070	153748688	153748755	NA	NA	NA	NA	NA	NA	NA	153746956	153748755	22,14,9,24,14,17	44,36,38,50,24,20	25,29,37,20,23,18	0,0,0,6,0,1	NA	NA	NA	NA	NA	4855	chr1	+	NA	NA	NA	NA	NA	NA	4855	114,92,128	0,0,0	103,58,104	5,10,0	1767	149	6.75290755203e-7	1.0817190638384397e-5	1.0,1.0,1.0	0.635,0.328,1.0	0.346	NA	NA	NA	NA	1.0817190638384397e-5	0.346	1	0.6543333333333333	334	280	614	NA	NA	NA	NA	153746956	153747070	153748688	153748755	NA	NA	NA	NA	NA	NA	NA	153746956	153748755	13,28,32,17,11,9	75,45,58,54,25,68	26,19,38,32,22,27	0,0,0,5,10,0	NA	NA	NA	NA	NA
4880	ENSG00000062524.16	LTK	chr15	-	NA	NA	NA	NA	NA	NA	4880	85,109,158	115,262,175	10,58,47	123,113,132	222	149	3.86482424774e-4	0.00255378257404543	0.332,0.218,0.377	0.052,0.256,0.193	0.142	NA	NA	NA	NA	RI	chr15|-|41504341|41504640|41504341|41504432|41504505|41504640	0.00255378257404543	0.142	0.309	0.167	904	483	1387	NA	NA	NA	NA	41504341	41504432	41504505	41504640	NA	NA	NA	NA	NA	NA	NA	41504341	41504640	64,85,109,9,52,37	44,54,87,1,14,32	0,0,0,0,0,0	115,262,175,123,113,132	NA	NA	NA	NA	NA	4880	chr15	-	NA	NA	NA	NA	NA	NA	4880	128,84,111	93,241,213	25,33,19	144,142,149	222	149	2.1157911867e-6	2.9105382634353757e-5	0.48,0.19,0.259	0.104,0.135,0.079	0.204	NA	NA	NA	NA	2.9105382634353757e-5	0.204	0.30966666666666665	0.106	870	512	1382	NA	NA	NA	NA	41504341	41504432	41504505	41504640	NA	NA	NA	NA	NA	NA	NA	41504341	41504640	84,66,95,21,30,9	56,37,44,8,15,12	0,0,0,0,0,0	93,241,213,144,142,149	NA	NA	NA	NA	NA
5003	ENSG00000055118.17	KCNH2	chr7	-	NA	NA	NA	NA	NA	NA	5003	20,23,16	22,31,38	1,2,5	9,15,26	476	149	2.86014173523e-5	2.8106392821202e-4	0.222,0.188,0.116	0.034,0.04,0.057	0.132	NA	NA	NA	NA	RI	chr7|-|150950920|150951835|150950920|150951120|150951447|150951835	2.8106392821202e-4	0.132	0.17533333333333334	0.043666666666666666	150	58	208	NA	NA	NA	NA	150950920	150951120	150951447	150951835	NA	NA	NA	NA	NA	NA	NA	150950920	150951835	9,12,5,0,0,0	1,3,11,1,0,1	10,8,0,0,2,4	22,31,38,9,15,26	NA	NA	NA	NA	NA	5003	chr7	-	NA	NA	NA	NA	NA	NA	5003	26,35,9	66,21,30	1,7,0	21,42,32	476	149	1.61686181332e-7	3.1396233088872927e-6	0.11,0.343,0.086	0.015,0.05,0.0	0.158	NA	NA	NA	NA	3.1396233088872927e-6	0.158	0.17966666666666667	0.021666666666666667	187	103	290	NA	NA	NA	NA	150950920	150951120	150951447	150951835	NA	NA	NA	NA	NA	NA	NA	150950920	150951835	12,19,7,1,1,0	10,16,2,0,6,0	4,0,0,0,0,0	66,21,30,21,42,32	NA	NA	NA	NA	NA
5048	ENSG00000013306.16	SLC25A39	chr17	-	NA	NA	NA	NA	NA	NA	5048	1336,1856,1548	119,57,103	788,866,859	103,124,122	351	149	3.14168691062e-11	1.416531186464841e-9	0.827,0.933,0.864	0.765,0.748,0.749	0.121	NA	NA	NA	NA	RI	chr17|-|44321057|44321558|44321057|44321231|44321433|44321558	1.416531186464841e-9	0.121	0.8746666666666667	0.754	5019	2862	7881	NA	NA	NA	NA	44321057	44321231	44321433	44321558	NA	NA	NA	NA	NA	NA	NA	44321057	44321558	611,810,682,333,366,417	507,637,584,288,287,272	218,409,282,167,213,170	119,57,103,103,124,122	NA	NA	NA	NA	NA	5048	chr17	-	NA	NA	NA	NA	NA	NA	5048	1327,1474,1567	110,112,176	511,894,707	119,117,169	351	149	6.25010414534e-8	1.3725228703166638e-6	0.837,0.848,0.791	0.646,0.764,0.64	0.142	NA	NA	NA	NA	1.3725228703166638e-6	0.142	0.8253333333333334	0.6833333333333333	4766	2517	7283	NA	NA	NA	NA	44321057	44321231	44321433	44321558	NA	NA	NA	NA	NA	NA	NA	44321057	44321558	647,798,790,278,392,305	503,445,560,159,327,186	177,231,217,74,175,216	110,112,176,119,117,169	NA	NA	NA	NA	NA
5111	ENSG00000133226.19	SRRM1	chr1	+	NA	NA	NA	NA	NA	NA	5111	1438,1105,1230	152,258,277	1388,1183,1637	103,114,60	2218	149	2.60635280549e-5	2.5987244558153e-4	0.389,0.223,0.23	0.475,0.411,0.647	-0.23	NA	NA	NA	NA	RI	chr1|+|24646666|24649029|24646666|24646789|24648858|24649029	2.5987244558153e-4	-0.23	0.2806666666666667	0.511	4460	4485	8945	NA	NA	NA	NA	24646666	24646789	24648858	24649029	NA	NA	NA	NA	NA	NA	NA	24646666	24649029	38,41,35,31,49,50	106,106,109,121,84,202	1294,958,1086,1236,1050,1385	152,258,277,103,114,60	NA	NA	NA	NA	NA	5111	chr1	+	NA	NA	NA	NA	NA	NA	5111	1154,1144,1327	140,227,282	1494,1339,1148	83,55,91	2218	149	1.16645693105e-10	4.458375573804398e-9	0.356,0.253,0.24	0.547,0.621,0.459	-0.259	NA	NA	NA	NA	4.458375573804398e-9	-0.259	0.283	0.5423333333333333	4274	4210	8484	NA	NA	NA	NA	24646666	24646789	24648858	24649029	NA	NA	NA	NA	NA	NA	NA	24646666	24649029	33,28,57,47,37,31	70,104,145,130,94,102	1051,1012,1125,1317,1208,1015	140,227,282,83,55,91	NA	NA	NA	NA	NA
5225	ENSG00000143578.16	CREB3L4	chr1	+	NA	NA	NA	NA	NA	NA	5225	24,45,28	3,0,0	12,7,17	0,4,12	284	149	1.55681654526e-4	0.00119032407176238	0.808,1.0,1.0	1.0,0.479,0.426	0.301	NA	NA	NA	NA	RI	chr1|+|153972743|153973078|153972743|153972836|153972971|153973078	0.00119032407176238	0.301	0.936	0.635	100	52	152	NA	NA	NA	NA	153972743	153972836	153972971	153973078	NA	NA	NA	NA	NA	NA	NA	153972743	153973078	10,30,9,5,6,8	14,20,21,9,2,9	0,0,0,0,0,0	3,0,0,0,4,12	NA	NA	NA	NA	NA	5225	chr1	+	NA	NA	NA	NA	NA	NA	5225	46,45,46	0,0,9	4,29,26	2,14,4	284	149	5.9767804183e-4	0.00343423186927818	1.0,1.0,0.728	0.512,0.521,0.773	0.307	NA	NA	NA	NA	0.00343423186927818	0.307	0.9093333333333333	0.602	146	79	225	NA	NA	NA	NA	153972743	153972836	153972971	153973078	NA	NA	NA	NA	NA	NA	NA	153972743	153973078	19,15,21,3,2,9	27,40,30,3,27,18	0,0,0,0,0,0	0,0,9,2,14,4	NA	NA	NA	NA	NA
5232	ENSG00000084623.12	EIF3I	chr1	+	NA	NA	NA	NA	NA	NA	5232	162,85,167	159,178,162	435,441,570	245,170,207	437	149	1.37845290737e-11	6.708470815867331e-10	0.258,0.14,0.26	0.377,0.469,0.484	-0.224	NA	NA	NA	NA	RI	chr1|+|32224033|32224475|32224033|32224121|32224409|32224475	6.708470815867331e-10	-0.224	0.21933333333333335	0.4433333333333333	913	2068	2981	NA	NA	NA	NA	32224033	32224121	32224409	32224475	NA	NA	NA	NA	NA	NA	NA	32224033	32224475	27,33,39,93,106,130	27,13,22,79,87,92	108,39,106,263,248,348	159,178,162,245,170,207	NA	NA	NA	NA	NA	5232	chr1	+	NA	NA	NA	NA	NA	NA	5232	145,172,180	94,154,224	434,357,349	210,169,255	437	149	9.00129271498e-4	0.00485346488444323	0.345,0.276,0.215	0.413,0.419,0.318	-0.105	NA	NA	NA	NA	0.00485346488444323	-0.105	0.2786666666666667	0.3833333333333333	969	1774	2743	NA	NA	NA	NA	32224033	32224121	32224409	32224475	NA	NA	NA	NA	NA	NA	NA	32224033	32224475	30,27,46,134,48,48	29,38,32,58,71,109	86,107,102,242,238,192	94,154,224,210,169,255	NA	NA	NA	NA	NA
5317	ENSG00000116350.18	SRSF4	chr1	-	NA	NA	NA	NA	NA	NA	5317	1292,1149,1381	223,317,327	1408,1650,1893	170,245,335	1037	149	7.47362619522e-4	0.00440656498356625	0.454,0.342,0.378	0.543,0.492,0.448	-0.103	NA	NA	NA	NA	RI	chr1|-|29159373|29160517|29159373|29159486|29160374|29160517	0.00440656498356625	-0.103	0.39133333333333337	0.49433333333333335	4689	5701	10390	NA	NA	NA	NA	29159373	29159486	29160374	29160517	NA	NA	NA	NA	NA	NA	NA	29159373	29160517	481,347,540,622,732,623	194,188,232,108,202,288	617,614,609,678,716,982	223,317,327,170,245,335	NA	NA	NA	NA	NA	5317	chr1	-	NA	NA	NA	NA	NA	NA	5317	819,1134,1033	279,306,446	1394,1375,1340	170,134,272	1037	149	2.53112516502e-8	5.994299949629718e-7	0.297,0.347,0.25	0.541,0.596,0.414	-0.219	NA	NA	NA	NA	5.994299949629718e-7	-0.219	0.298	0.517	4017	4685	8702	NA	NA	NA	NA	29159373	29159486	29160374	29160517	NA	NA	NA	NA	NA	NA	NA	29159373	29160517	347,494,390,553,523,596	83,82,116,221,161,113	389,558,527,620,691,631	279,306,446,170,134,272	NA	NA	NA	NA	NA
5336	ENSG00000092621.13	PHGDH	chr1	+	NA	NA	NA	NA	NA	NA	5336	233,217,280	62,20,57	18,44,106	14,26,40	1058	149	1.51758515439e-4	0.0011646848769361	0.346,0.604,0.409	0.153,0.192,0.272	0.247	NA	NA	NA	NA	RI	chr1|+|119741766|119743044|119741766|119741897|119742806|119743044	0.0011646848769361	0.247	0.45299999999999996	0.20566666666666666	869	248	1117	NA	NA	NA	NA	119741766	119741897	119742806	119743044	NA	NA	NA	NA	NA	NA	NA	119741766	119743044	13,31,43,1,30,26	42,38,11,0,3,6	178,148,226,17,11,74	62,20,57,14,26,40	NA	NA	NA	NA	NA	5336	chr1	+	NA	NA	NA	NA	NA	NA	5336	139,268,208	32,48,82	70,88,50	33,65,47	1058	149	1.6123916079e-6	2.311093016350315e-5	0.38,0.44,0.263	0.23,0.16,0.13	0.188	NA	NA	NA	NA	2.311093016350315e-5	0.188	0.361	0.17333333333333334	777	353	1130	NA	NA	NA	NA	119741766	119741897	119742806	119743044	NA	NA	NA	NA	NA	NA	NA	119741766	119743044	14,18,30,10,2,1	16,43,11,8,19,0	109,207,167,52,67,49	32,48,82,33,65,47	NA	NA	NA	NA	NA
5343	ENSG00000143793.13	C1orf35	chr1	-	NA	NA	NA	NA	NA	NA	5343	116,138,120	42,42,42	12,18,33	13,15,52	244	149	3.08919226866e-8	6.951013448596307e-7	0.628,0.667,0.636	0.36,0.423,0.279	0.29	NA	NA	NA	NA	RI	chr1|-|228102309|228102560|228102309|228102382|228102477|228102560	6.951013448596307e-7	0.29	0.6436666666666667	0.354	500	143	643	NA	NA	NA	NA	228102309	228102382	228102477	228102560	NA	NA	NA	NA	NA	NA	NA	228102309	228102560	104,131,103,12,18,33	13,7,17,1,0,0	0,0,0,0,0,0	42,42,42,13,15,52	NA	NA	NA	NA	NA	5343	chr1	-	NA	NA	NA	NA	NA	NA	5343	139,68,91	63,70,99	5,41,18	58,45,29	244	149	0.00145659351302	0.00729383766594343	0.574,0.372,0.36	0.05,0.357,0.275	0.208	NA	NA	NA	NA	0.00729383766594343	0.208	0.4353333333333333	0.22733333333333333	530	196	726	NA	NA	NA	NA	228102309	228102382	228102477	228102560	NA	NA	NA	NA	NA	NA	NA	228102309	228102560	126,53,91,4,37,18	17,23,3,1,8,0	0,0,0,0,0,0	63,70,99,58,45,29	NA	NA	NA	NA	NA
5399	ENSG00000134222.16	PSRC1	chr1	-	NA	NA	NA	NA	NA	NA	5399	107,92,213	153,194,166	7,11,5	40,48,94	253	149	8.2958084846e-12	4.169663739964525e-10	0.292,0.218,0.43	0.093,0.119,0.03	0.233	NA	NA	NA	NA	RI	chr1|-|109282517|109282731|109282517|109282575|109282679|109282731	4.169663739964525e-10	0.233	0.31333333333333335	0.08066666666666666	925	205	1130	NA	NA	NA	NA	109282517	109282575	109282679	109282731	NA	NA	NA	NA	NA	NA	NA	109282517	109282731	58,48,141,6,2,1	62,58,84,1,10,5	0,0,0,0,0,0	153,194,166,40,48,94	NA	NA	NA	NA	NA	5399	chr1	-	NA	NA	NA	NA	NA	NA	5399	132,147,116	69,165,149	4,19,2	16,42,22	253	149	1.18097329447e-5	1.2712830169882e-4	0.53,0.344,0.314	0.128,0.21,0.051	0.266	NA	NA	NA	NA	1.2712830169882e-4	0.266	0.396	0.12966666666666665	778	105	883	NA	NA	NA	NA	109282517	109282575	109282679	109282731	NA	NA	NA	NA	NA	NA	NA	109282517	109282731	66,97,63,4,5,2	95,63,62,0,19,0	0,6,0,0,0,0	69,165,149,16,42,22	NA	NA	NA	NA	NA
5425	ENSG00000090621.15	PABPC4	chr1	-	NA	NA	NA	NA	NA	NA	5425	1065,959,984	514,565,634	2249,1960,2530	495,549,660	1104	149	0	0	0.219,0.186,0.173	0.38,0.325,0.341	-0.156	NA	NA	NA	NA	RI	chr1|-|39567750|39568939|39567750|39567846|39568801|39568939	0	-0.156	0.19266666666666665	0.3486666666666667	4721	8443	13164	NA	NA	NA	NA	39567750	39567846	39568801	39568939	NA	NA	NA	NA	NA	NA	NA	39567750	39568939	251,266,226,590,473,684	192,181,241,419,385,446	622,512,517,1240,1102,1400	514,565,634,495,549,660	NA	NA	NA	NA	NA	5425	chr1	-	NA	NA	NA	NA	NA	NA	5425	929,853,1181	513,646,711	1875,1678,2121	420,501,547	1104	149	0	0	0.196,0.151,0.183	0.376,0.311,0.344	-0.167	NA	NA	NA	NA	0	-0.167	0.17666666666666667	0.3436666666666667	4833	7142	11975	NA	NA	NA	NA	39567750	39567846	39568801	39568939	NA	NA	NA	NA	NA	NA	NA	39567750	39568939	235,167,266,445,396,425	143,170,259,384,362,505	551,516,656,1046,920,1191	513,646,711,420,501,547	NA	NA	NA	NA	NA
5502	ENSG00000115053.17	NCL	chr2	-	NA	NA	NA	NA	NA	NA	5502	2423,2305,3023	704,889,1107	1916,2646,3352	364,450,773	667	149	2.45410025634e-10	9.58505909036744e-9	0.435,0.367,0.379	0.54,0.568,0.492	-0.14	NA	NA	NA	NA	RI	chr2|-|231457000|231457800|231457000|231457124|231457642|231457800	9.58505909036744e-9	-0.14	0.39366666666666666	0.5333333333333333	10451	9501	19952	NA	NA	NA	NA	231457000	231457124	231457642	231457800	NA	NA	NA	NA	NA	NA	NA	231457000	231457800	416,420,532,288,366,468	563,515,680,481,693,773	1444,1370,1811,1147,1587,2111	704,889,1107,364,450,773	NA	NA	NA	NA	NA	5502	chr2	-	NA	NA	NA	NA	NA	NA	5502	1607,2549,2939	763,1032,1296	1895,2183,2402	373,530,698	667	149	1.83080794969e-9	5.446428181368429e-8	0.32,0.356,0.336	0.532,0.479,0.435	-0.145	NA	NA	NA	NA	5.446428181368429e-8	-0.145	0.3373333333333333	0.482	10186	8081	18267	NA	NA	NA	NA	231457000	231457124	231457642	231457800	NA	NA	NA	NA	NA	NA	NA	231457000	231457800	235,474,502,302,377,433	391,533,656,449,456,472	981,1542,1781,1144,1350,1497	763,1032,1296,373,530,698	NA	NA	NA	NA	NA
