gene_id	baseMean_Col0	log2FC_Col0	lfcSE_Col0	stat_Col0	pval_Col0	padj_Col0	Genotype_Col0	Compartment_Col0	log2FC_shrunk_Col0	baseMean_ufm1	log2FC_ufm1	lfcSE_ufm1	stat_ufm1	pval_ufm1	padj_ufm1	Genotype_ufm1	Compartment_ufm1	log2FC_shrunk_ufm1	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	log2_Col0_ANS_Nuclear_Rep1	log2_Col0_ANS_Nuclear_Rep2	log2_Col0_ANS_Nuclear_Rep3	log2_Col0_DMSO_Nuclear_Rep1	log2_Col0_DMSO_Nuclear_Rep2	log2_Col0_DMSO_Nuclear_Rep3	log2_ufm1_ANS_Nuclear_Rep1	log2_ufm1_ANS_Nuclear_Rep2	log2_ufm1_ANS_Nuclear_Rep3	log2_ufm1_DMSO_Nuclear_Rep1	log2_ufm1_DMSO_Nuclear_Rep2	log2_ufm1_DMSO_Nuclear_Rep3
AT1G32090	206.55759362324193	-0.05353560812171179	0.241748926859568	-0.22145127516040902	0.8247410715115517	0.9046315551396165	Col0	Nuclear	-0.05353560812171179	310.19999074089026	-0.03236504842799979	0.22898252434995595	-0.14134287548745864	0.8875990798390508	0.9413866358349182	ufm1	Nuclear	-0.03236504842799979	216.42974623754586	219.62838059635237	171.83244767638084	223.04508651615834	209.07725127980936	199.33264943320478	278.8279863957949	356.28051697080207	285.1091785201846	273.5301591861329	360.87000391448987	306.58209945793726	7.7644055165875425	7.785474574140309	7.433230285211643	7.807645277182344	7.7147761345429	7.6462537548934835	8.128396447542963	8.480913433572024	8.160421970529665	8.100820838525078	8.499327714734848	8.264827734118919
AT1G32100	63.570157189865135	-0.34044615447851306	0.4384190114981928	-0.7765314586042226	0.4374352536800966	0.6223712617332584	Col0	Nuclear	-0.34044615447851306	50.27896222145271	-0.42719200756603903	0.3850037080333891	-1.109578943403296	0.26718050904749174	0.45308575739452106	ufm1	Nuclear	-0.42719200756603903	32.510906087185	53.11942228376895	82.7729473563054	82.88014143769817	70.74042336534903	59.39710260888425	51.0273439155703	42.2884886612228	35.238213075528435	60.21746041784269	52.604956838846924	60.29731041970511	5.066558790376799	5.758074533743754	6.388412527165707	6.390257388979161	6.164714354056334	5.916407436622219	5.701198152045399	5.435911527245879	5.1794399120089984	5.935871291359915	5.744294507439393	5.937751868162633
AT1G32120	9.673788893326504	-0.7183792253060579	0.9232284644311508	-0.7781164175312649	0.43650038494793647	0.6214445442375037	Col0	Nuclear	-0.7183792253060579	12.134524733059424	0.06749732787391752	0.8292986407473689	0.08139085795810364	0.9351311192831882	0.9660066693083524	ufm1	Nuclear	0.06749732787391752	8.359947279561856	9.193746164498473	4.1910353091800205	19.50120975004663	4.716028224356602	12.080766632315441	20.04645653825976	4.22884886612228	12.813895663828523	17.350793679717384	11.573090504546323	6.794063145882266	3.226500403769271	3.3496124289958207	2.376022300907485	4.357637138710669	2.515013040128406	3.709375191092513	4.395505450981632	2.3864933713423433	3.7880483270341143	4.197770556486111	3.6522674071407915	2.9623756199701474
AT1G32127	347.97996562714707	0.821356287760528	0.26384646073188095	3.1130085485406034	0.0018519065357768718	0.00888637549469463	Col0	Nuclear	0.821356287760528	223.56685095235338	1.0965000716266329	0.25185570429105686	4.353683688495947	1.3386882513131815e-5	1.2209135820551658e-4	ufm1	Nuclear	1.0965000716266329	518.3167313328352	358.5561004154404	455.7750898733272	246.2027730943387	194.92916660673956	314.0999324402015	355.3690022691503	245.27323423509225	312.87261912514646	156.15714311745646	145.1896808752175	126.5394260920572	9.02047089666021	8.490073077203526	8.835340165571521	7.94955111710686	7.61418836730253	8.299665634805528	8.477228043420611	7.944116029407724	8.294035369776887	7.296064036877522	7.191697668810861	6.994799484192145
AT1G32130	2252.5215812002452	0.7216059488152208	0.15645669828743827	4.612176766567735	3.984738984571896e-6	3.782042181502398e-5	Col0	Nuclear	0.7216059488152208	1551.810057476591	0.5136124590143908	0.1691504869474467	3.036423177273884	0.0023940310604081494	0.011541026783663012	ufm1	Nuclear	0.5136124590143908	2852.599788392718	2625.325293640119	2935.820234080604	1655.1651775352077	1781.0866593986768	1665.132334154145	1926.2822328127788	1685.1962731497285	1863.3539944483978	1363.5682562413192	1314.0718218343961	1158.3877663729263	11.478567298597115	11.3588299025139	11.520039244115203	10.693630851778948	10.799351778673916	10.702287277349827	10.912352141227911	10.719556760336564	10.864460102565735	10.414228845252882	10.360925878228919	10.179147452438876
AT1G32150	395.05639912086394	0.5413919309106121	0.2447792283228505	2.2117560163092986	0.026983527698094662	0.0814814542765939	Col0	Nuclear	0.5413919309106121	450.990810166678	0.3783395553334206	0.21326546180619854	1.7740310696779886	0.07605801122370126	0.18496414503139275	ufm1	Nuclear	0.3783395553334206	427.2861942887171	563.8830980892396	413.864736781527	282.7675413756761	286.8917169816933	395.64510720833067	471.09172864910437	531.7777449148767	526.4375468556218	472.55396904171465	348.24481427316664	355.8390572655837	8.742431362795841	9.141808524104183	8.696497224105315	8.148565766578269	8.169382471064612	8.631704942594508	8.882923395992515	9.057390009474586	9.042856466199611	8.887385042990939	8.448094883854905	8.479129721623552
AT1G32160	215.7168279897507	0.005497238918362701	0.2347106713503647	0.02342134205801273	0.9813141811740822	0.9903275556628002	Col0	Nuclear	0.005497238918362701	201.1294362589112	-0.09279931705652719	0.256905304241449	-0.3612199340551996	0.7179350415273322	0.8382597692437359	ufm1	Nuclear	-0.09279931705652719	221.074161392858	228.82212676085086	198.02641835875596	223.04508651615834	191.7851477905018	231.5480271193793	242.37988359895894	172.3255912944829	168.71629290707554	222.49841306931705	211.4719264921646	189.38451019146817	7.794897733047149	7.844373893900629	7.636816133636567	7.807645277182344	7.590850100085615	7.861384890217076	7.9270661177631805	7.43734087201591	7.406981261242927	7.8041207774913515	7.7311284230904285	7.572772294581219
AT1G32170	740.2556624494508	0.7308715462377144	0.21772101463620813	3.3569177851707783	7.881654521692662e-4	0.004271851994925595	Col0	Nuclear	0.7308715462377144	441.08610963574904	0.6030959951063013	0.24151008026235235	2.4971876720473043	0.012518268580060448	0.045466526208817165	ufm1	Nuclear	0.6030959951063013	1116.517403337039	891.7933779563517	763.8161850980587	485.0925925324099	604.4376174217045	579.8767983511411	651.5098374934422	458.8301019742674	484.7923859481791	420.50158800256247	342.98431858928194	287.898425806761	10.126081583643419	9.80218251619702	9.578969243838202	8.925087339128162	9.241834506138906	9.18208839599363	9.34985584225574	8.844957102432595	8.924196067889945	8.7193942562899025	8.426198987233654	8.17441853252472
AT1G32190	532.6970398883828	-0.8888238709383192	0.2323005409988989	-3.826180804901923	1.3014671530631457e-4	8.758131361258868e-4	Col0	Nuclear	-0.8888238709383192	486.3776551729266	-0.7797178329262092	0.22806123647202167	-3.418896805910566	6.287556696424651e-4	0.0037037586876224175	ufm1	Nuclear	-0.7797178329262092	457.0104512827148	340.16860808644344	322.70971880686153	820.2696351113364	635.8778055840819	620.1460204588593	387.26109221638177	409.14112779733057	277.634406049618	529.7095246925484	651.2493656649249	663.2704146167562	8.839236709148715	8.41434109598095	8.33855687031711	9.68171214792095	9.31487278644996	9.278788650214603	8.600883331275837	8.679976610089904	8.122229604111574	9.05177863093691	9.349279825747292	9.375626850636966
AT1G32200	302.8674893666736	-0.23353815778707893	0.23337510598875694	-1.0006986683418146	0.3169725114081425	0.5045845711547251	Col0	Nuclear	-0.23353815778707893	286.86660392259955	-0.33346955940252815	0.2347336578134035	-1.4206295020018502	0.15542449712827908	0.31072386495392335	ufm1	Nuclear	-0.33346955940252815	317.67799662335057	291.1352952091183	226.31590669572108	332.7393913601706	351.3441027145669	297.9922435971142	236.91266817943355	276.9896007310093	247.73531616735144	261.2825401180971	379.8077883764748	318.4717099632312	8.315955600298555	8.190492862036297	7.8285548317311475	8.38257816807208	8.460841257242759	8.223964248548864	7.894288283030231	8.118887104182427	7.958467549932207	8.034977961832713	8.57291917508343	8.319544372268474
AT1G32210	1738.871496822707	-0.9053352151850049	0.23520007921922576	-3.849213053798159	1.1849790757733234e-4	8.06383119010155e-4	Col0	Nuclear	-0.9053352151850049	985.1108807723664	-0.9457089330511569	0.2252894752044351	-4.197750170943358	2.6957978502339918e-5	2.2795454466469726e-4	ufm1	Nuclear	-0.9457089330511569	1315.2983719843987	989.8600037110022	1326.4626753554764	2457.1524285058754	2694.4241255157385	1650.0313758637506	800.9470589604696	616.3547222373223	602.2530961999406	997.1603191225814	1473.9908906244907	1419.9591974893935	10.362270833759027	9.952537426581765	10.374455581596163	11.263358663770221	11.396296583849786	10.689151821856276	9.647363189177865	9.269955867092797	9.23661960487524	9.96312774183797	10.526490329244055	10.472649413187288
AT1G32220	149.04545000158464	-0.6290502517579394	0.2929732028608774	-2.14712555829433	0.0317832870697418	0.09258990644262327	Col0	Nuclear	-0.6290502517579394	121.58476898826375	-1.132125969741498	0.33879228201218997	-3.341652185868754	8.328134767785125e-4	0.0047025134897733635	ufm1	Nuclear	-1.132125969741498	130.97250737980244	133.8200830610333	85.91622383819042	202.3250511567338	165.06098785248108	176.17784672126686	70.16259788390917	51.80339860999793	106.78246386523769	136.76507959306645	178.85685325207953	185.13822072529175	7.04409360725318	7.074891608953693	6.441553591446846	7.667644166654695	7.375569375402607	7.469054418818014	6.153047273927227	5.72255888431947	6.751978661439953	7.106066432806662	7.490705322639272	7.540230511637516
AT1G32230	16117.920988732427	1.8826584151876182	0.33734294212730487	5.580844239145663	2.3935392343656104e-8	3.27453117844316e-7	Col0	Nuclear	1.8826584151876182	22637.06116902506	2.1215403585235273	0.2982167986290004	7.114087362874721	1.1265577874002901e-12	2.530395978955687e-11	ufm1	Nuclear	2.1215403585235273	23663.295216315368	29070.625372144168	23343.01891330542	4102.5670011660595	4780.480610089476	11747.538819374073	33721.7847076326	37098.63389027423	39621.633217196446	13523.412720956198	5825.472920333908	6031.429557756982	14.530424335090004	14.827324113245117	14.510765336788731	12.002662793816862	12.223241709997207	13.520193717690608	15.041436053374301	15.179117329541299	15.274037140724719	13.723278327911373	12.508407090865758	12.558523448477663
AT1G32240	81.51712067371217	-0.5220488089699986	0.4021285847007928	-1.2982136282563286	0.19421393633278844	0.3582598040238275	Col0	Nuclear	-0.5220488089699986	128.84891744703015	-0.5580307569370967	0.2997574144848542	-1.8616078534574236	0.06265838550031273	0.16009514777026287	ufm1	Nuclear	-0.5580307569370967	76.16840854711914	72.52844196437684	52.387941364750255	56.06597803138406	106.11063504802355	125.84131908661918	88.38664928232713	102.54958500346528	121.73200880637097	183.714286020537	157.81487051654076	118.89610505293966	6.269938448075945	6.20023051005832	5.738442014743388	5.834558981387811	6.742957922610848	6.986880975717861	6.481987462621324	6.694177961443798	6.939367746223805	7.529151640144599	7.311202194296151	6.9056409818706435
AT1G32260	135.9377944734562	-0.7172059970496932	0.34376169938648704	-2.0863464380403456	0.036947253021819275	0.10461852324563409	Col0	Nuclear	-0.7172059970496932	104.23390195903536	-0.06741943175686764	0.28121421096368543	-0.23974404254262185	0.8105286894235123	0.8968909085471148	ufm1	Nuclear	-0.06741943175686764	110.537080696429	130.7555010062005	67.05656494688033	192.57444628171046	187.85512427020467	126.84804963931214	92.94266213193163	101.49237278693472	111.0537624198472	103.08412715596799	111.52250849835548	105.30797876117512	6.801379606139348	7.04171938775628	6.088662430157879	7.59674470511504	7.56113611921824	6.998286341772709	6.553708571920551	6.679372741926034	6.808047280687521	6.70160626398955	6.8140698103359005	6.732106069684221
AT1G32270	6.801454865502891	2.353190414428784	1.213158413244173	1.93972228914111	0.05241344926826488	0.1368281668980135	Col0	Nuclear	2.353190414428784	3.411209701362013	5.255150449988724	1.849299589394874	2.8416977325498185	0.004487401493890612	0.019541881525128854	ufm1	Nuclear	5.255150449988724	17.648777590186143	8.17221881288753	8.382070618360041	0	1.5720094081188674	5.033652763464767	4.556012849604492	10.5721221653057	5.339123193261885	0	0	0	4.221009161165456	3.1972707723306395	3.2299063599656788	0	1.3628959198904362	2.593031671817374	2.4740499358994423	3.532581553681476	2.6642833053155104	0	0	0
AT1G32310	132.72813796821492	0.13829867560213407	0.32362555569466234	0.4273416396467082	0.6691305082006977	0.805163394127479	Col0	Nuclear	0.13829867560213407	95.21291340097382	-0.0862098836792393	0.35458228676271486	-0.24313082434636854	0.8079040531335853	0.8951389461842495	ufm1	Nuclear	-0.0862098836792393	187.63437227461057	121.56175484170201	107.91915921138552	132.85199142219267	140.69484202663864	105.7067080327601	102.0546878311406	97.26352392081245	77.95119862162352	62.25873026251532	105.20991367769385	126.5394260920572	7.559448772425657	6.937365048835093	6.767113940597695	7.064494793030962	7.14664343202481	6.737507062669977	6.687266322569545	6.618584072750154	6.302889263852489	5.983192693070257	6.730774623959432	6.994799484192145
AT1G32330	106.64486877741886	0.49996582651094973	0.37124328550001723	1.3467336542869985	0.17806602922036083	0.33616526106142086	Col0	Nuclear	0.49996582651094973	118.37071834555387	0.2439024030841008	0.2853535730630734	0.8547375120135243	0.39269647871526375	0.5846504238177497	ufm1	Nuclear	0.2439024030841008	145.8346358768013	110.32495397398166	118.39674748433558	73.12953656267486	61.308366916635826	130.87497185008394	110.2555109604287	131.0943148497907	144.1563262180709	103.08412715596799	96.79312058347834	124.84091030558663	7.198048506142505	6.798633205090038	6.899619726108329	6.21197658697371	5.961353999687947	7.04302697563816	6.797732990468262	7.045424566166346	7.181463638794435	6.70160626398955	6.611661074899397	6.975457201818691
AT1G32340	174.0085666448523	0.1757556438760203	0.25784412790475186	0.6816352394922284	0.4954696263725747	0.6737244452295525	Col0	Nuclear	0.1757556438760203	211.46082268252638	0.539397938398741	0.24355999199147657	2.214640976082875	0.026784717131837988	0.0834185678901125	ufm1	Nuclear	0.539397938398741	218.2875122996707	167.53048566419437	167.64141236720081	173.07323653166384	163.4889784443622	154.02977456202188	235.09026303959175	236.81553650284766	279.7700553269228	202.0857146225907	149.39807742232526	165.60528918088022	7.776679847402731	7.39686577547491	7.397815044444464	7.443550597869299	7.361847109441242	7.276401511646787	7.88319473217073	7.89369915928818	8.133245267386554	7.665944951476839	7.232642314562845	7.3802903921222445
AT1G32350	3087.6079867972785	6.963954390755012	0.850097633368622	8.19194656872463	2.5703474754466475e-16	7.0847375863817866e-15	Col0	Nuclear	6.963954390755012	2110.452315573256	7.0751196930888405	0.7899681629995837	8.956208647983917	3.3603381504524444e-19	1.158953662414532e-17	ufm1	Nuclear	7.0751196930888405	5460.903339616018	4736.822329419935	8180.9009235194	9.750604875023315	34.584206978615086	102.68651637468125	4468.537402892085	3056.4005179898777	5044.403592993828	67.36190487419691	11.573090504546323	14.437384184999816	12.415188067331641	12.210008382507674	12.998220352074718	3.426345929180844	5.153165179646209	6.696084484850012	12.125909804864957	11.578089841619947	12.30075396297725	6.095120692519744	3.6522674071407915	3.948356408177184
AT1G32360	370.0596680835729	0.36051330804598336	0.221494848712482	1.6276374378076774	0.10360178591746758	0.2283029226693412	Col0	Nuclear	0.36051330804598336	286.45379019873354	0.4397270402855544	0.23156503192693498	1.8989354162259706	0.057572968057724536	0.1501223034794173	ufm1	Nuclear	0.4397270402855544	451.4371530963403	344.2547174928872	452.63181339144217	329.08291453203685	348.9860886023886	293.9653213863424	398.19552305543255	309.76317944345703	280.8378799655751	251.0761908947339	250.39959455291134	228.4503732802912	8.821573594758968	8.431517317095404	8.825378010417833	8.36668465472771	8.45115376810886	8.204401538809044	8.64095173083581	8.279671766939925	8.138721717553567	7.977716048946093	7.973838512814864	7.842038343568653
AT1G32370	353.82555645959377	0.6377317824128341	0.28126833033582965	2.267343008903253	0.02336928005204609	0.07266299385129746	Col0	Nuclear	0.6377317824128341	333.0181670105509	0.5874810199510414	0.2285298778596263	2.5706967747643903	0.010149414935953777	0.038302815670994764	ufm1	Nuclear	0.5874810199510414	428.21507731977954	402.4817765347109	462.0616428370972	195.0120975004663	247.59148177872163	387.59126278678707	400.01792819527435	397.5117934154943	401.5020641332937	294.96349255519556	297.7440557078736	206.36966805617382	8.745556945255048	8.656359704673784	8.855060447830033	7.614798887305695	7.957633051707586	8.60210965303488	8.647522926056512	8.638478609223316	8.65285237152926	8.209275418474085	8.222766196973247	7.696061076475769
AT1G32375	3.9263675515498235	5.430312173346394	1.891673672365506	2.87063897577846	0.004096430821522159	0.017395663877106324	Col0	Nuclear	5.430312173346394	2.448112245191632	3.7211188378290143	2.5772171160727195	1.4438515151177578	0.14878074753864395	0.3008024171638572	ufm1	Nuclear	3.7211188378290143	2.7866490931872856	7.1506914612765895	13.620864754835067	0	0	0	13.668038548813474	0	0	1.0206349223363167	0	0	1.920921733613453	3.026922455103143	3.8699567372732844	0	0	0	3.8746040575759597	0	0	1.0148086867288437	0	0
AT1G32380	520.9938937106109	0.16601734648077007	0.33926449879341625	0.4893448830372929	0.6245975501864318	0.7731415368238136	Col0	Nuclear	0.16601734648077007	453.9984351114786	0.4459113134320732	0.2949511318695528	1.5118142134449755	0.1305811325274328	0.27466896290405607	ufm1	Nuclear	0.4459113134320732	509.02790102221087	462.7518902797564	681.0432377417533	348.5841242820835	333.2659945211999	791.2902144166613	430.9988155725849	496.8897417693679	642.8304324687309	558.2873025179653	297.7440557078736	297.24026263234913	8.9944323614968	8.857209352029292	9.413719390751927	8.44949585876779	8.384852784242453	9.62988517337191	8.754883546677588	8.959682481035445	9.330536961268884	9.127445767009885	8.222766196973247	8.220331225326916
AT1G32400	931.0748710203663	-0.12912216155484438	0.19625143196142114	-0.6579425192689908	0.5105750674741096	0.686209686516675	Col0	Nuclear	-0.12912216155484438	785.9663441550514	-0.09145969118830893	0.20331002778414103	-0.4498533209852974	0.6528162075452814	0.7949069073775146	ufm1	Nuclear	-0.09145969118830893	947.4606916836772	871.3628309241329	849.732408936249	1010.406430174291	1105.1226139075638	802.3642504962838	780.9006024222098	629.0412688356892	873.4805544176443	835.9000013934434	721.7400078289797	874.7356300323418	9.889444173123483	9.768784491638083	9.732561604871481	9.982147140428049	10.111295602125875	9.649910453026092	9.610841409191092	9.299302520600953	9.772282493467513	9.708911439656113	9.497332947776282	9.774351599777605
AT1G32410	328.82882482009404	0.14731230786661884	0.2173574678164654	0.6777421054196673	0.4979352246064553	0.6755194604798436	Col0	Nuclear	0.14731230786661884	218.78942889553156	0.02186960191725994	0.253356263182919	0.08631956298420164	0.9312123875049444	0.9640832745795155	ufm1	Nuclear	0.02186960191725994	317.67799662335057	347.31929954772005	371.9543836897268	333.9582169695485	333.2659945211999	268.7970575690186	193.17494482323042	228.3578387706031	240.2605436967848	170.4460320301649	232.51390922770338	247.9833048247027	8.315955600298555	8.444266601230527	8.5428553740109745	8.387837333314167	8.384852784242453	8.075730803984799	7.601213245777612	7.8414564050743465	7.914448182960301	7.421610704508184	7.867364676224355	7.959905197714202
AT1G32415	20.763226810087776	0.45999428910120244	0.7941777094727459	0.5792082598321632	0.5624486581607329	0.7259481615438235	Col0	Nuclear	0.45999428910120244	25.509155273321802	-0.3272658678850109	0.6193562064008146	-0.5283968490229703	0.5972239240526297	0.7560100525999559	ufm1	Nuclear	-0.3272658678850109	15.791011528061285	17.365964977386003	38.767076609915186	32.90829145320369	15.720094081188675	4.026922210771814	13.668038548813474	29.601942062855958	24.559966689004668	24.495238136071602	46.292362018185294	14.437384184999816	4.0696172389538665	4.1989627944698835	5.313502604342618	5.0835661875936955	4.063511060134058	2.3296753641870382	3.8746040575759597	4.935551307136836	4.675814050982947	4.672155908285294	5.5635352939218805	3.948356408177184
AT1G32440	315.1104857371971	-0.4112686144251371	0.2165711559273718	-1.8989999506816044	0.05756448247313234	0.14671954032536913	Col0	Nuclear	-0.4112686144251371	318.3908889237836	-0.671674469068452	0.21812526400451318	-3.0793061598520497	0.0020748334019849535	0.010227272099903336	ufm1	Nuclear	-0.671674469068452	304.67363418847657	249.25267379306968	257.74867151457124	327.86408892265894	379.6402720607065	371.4835739436998	259.692732427456	261.13141748305077	215.70057700778014	348.036508516684	437.6732408992064	388.11085720852446	8.255848308025257	7.967241673211197	8.015407645220465	8.361347668115942	8.572284397809751	8.541032995718707	8.02620655386409	8.034146466488156	7.759559184669877	8.447234137101491	8.777002894309552	8.604037425604295
AT1G32450	398.33212471289187	0.15067604258062434	0.25189783402206	0.5981633115885738	0.5497309690570458	0.7165913143853957	Col0	Nuclear	0.15067604258062434	267.8720271033374	0.08308494966006155	0.25176853353680007	0.33000529690068414	0.7413959597768671	0.8545803447858684	ufm1	Nuclear	0.08308494966006155	403.135235481094	377.9651200960483	476.7302664192273	291.2993206413215	357.6321403470423	483.23066529261763	217.77741421109468	334.0790604236601	275.49875677231324	266.38571472977867	223.04501699671096	290.44619948646687	8.658694331540417	8.565921258803916	8.90005247087467	8.191302665827568	8.486360977036961	8.919550634796671	7.773319996974945	8.388357723029017	8.111129183426566	8.062778580265716	7.807644829525226	8.187085778525756
AT1G32460	1098.2331560394591	0.8411810941804259	0.18925388700523763	4.444722945939525	8.800520426842489e-6	7.816522482961289e-5	Col0	Nuclear	0.8411810941804259	993.0543035777516	0.9788436743449432	0.17940467648854275	5.456065546917083	4.868002927363731e-8	6.686846799241059e-7	ufm1	Nuclear	0.9788436743449432	1293.934062269963	1277.9307168652876	1657.554464780698	742.2647961111498	796.2227652122064	821.49213099745	1285.7068261583875	1183.0204702977078	1484.2762477268038	682.8047630429959	635.4678786132708	687.0496356273442	10.33866292276076	10.32072239630758	10.695710673802694	9.537732467805	9.638839097630848	9.683858066038699	10.329467660187179	10.209478308316195	10.536515568658308	9.417440661675277	9.313943895520048	9.42636883390331
AT1G32470	533.030160934859	-1.3477415580952297	0.26201173318177134	-5.143821391999381	2.692054882401025e-7	3.141992596860655e-6	Col0	Nuclear	-1.3477415580952297	458.9430373567552	-1.694811576239693	0.27398330525262254	-6.185820609314189	6.178023291115337e-10	1.1019364926826549e-8	ufm1	Nuclear	-1.694811576239693	277.73602628766616	250.27420114468063	374.0499013443168	945.8086728772615	780.5026711310177	569.8094928242116	181.32931141425874	192.41262340856375	276.5665814109656	490.92539764376835	813.2726327285734	799.1516775344015	8.122755670822704	7.973118744036324	8.550938752402923	9.886929111161688	9.610106994056462	9.156865517469505	7.5104026986708545	7.595538147643311	8.116690069884946	8.94229573174149	9.66936810469862	9.644129694381098
AT1G32490	590.3527598452852	-0.1657983265552392	0.2360460914634977	-0.7023981016897217	0.4824309288232482	0.6626626281439992	Col0	Nuclear	-0.1657983265552392	771.8683572298052	-0.15398956677785514	0.19244566571383404	-0.8001716547196082	0.4236113501511337	0.6133226763263522	ufm1	Nuclear	-0.15398956677785514	446.7927379410281	675.2295794148322	546.9301078479926	675.2293875953645	509.33104823051303	688.6036980419801	658.7994580528094	753.7923103862964	779.5119862162352	927.7571444037119	791.1785508562577	720.1706934635203	8.806687321311776	9.40136931328457	9.097848069289377	9.401368904049242	8.995289606855925	9.429623700762816	9.365883782674771	9.559935915012941	9.608276977419218	9.859157593306078	9.62968182892153	9.494196960291628
AT1G32500	359.58682139001485	-0.07013200372742755	0.20137853746905493	-0.34825957427665033	0.7276452507960514	0.8455241103687662	Col0	Nuclear	-0.07013200372742755	289.25125359400477	-0.12182810931745762	0.2528144656925867	-0.48188741488232806	0.6298859268067248	0.7800798281172278	ufm1	Nuclear	-0.12182810931745762	375.26874454922114	337.10402603161066	340.52161887087664	341.271170625816	389.8583332134791	373.4970350490857	297.96324036413375	285.4472984632539	247.73531616735144	220.45714322464443	349.29691340994356	334.6076099347016	8.555619644057968	8.401323385246645	8.41583309611033	8.418995969569869	8.6105019865527	8.548810486464323	8.223824295587328	8.162125921288787	7.958467549932207	7.790883722688014	8.452434465874203	8.390631619171597
AT1G32520	201.85988717173893	0.38226726590619714	0.36718776588777924	1.0410675447804176	0.2978442010716062	0.48333909719262574	Col0	Nuclear	0.38226726590619714	208.16072717150146	0.7245395861808968	0.38538175329893554	1.8800568007662806	0.060100337122170215	0.15521296028182702	ufm1	Nuclear	0.7245395861808968	232.22075776560715	175.7027044770819	277.6560892331763	108.47547923463438	142.2668514347575	274.8374408851763	228.71184505014546	297.07663284509016	252.00661472196094	271.48888934146026	106.26201281447078	93.41836825588116	7.8655523908034555	7.465180310625294	8.122341869515958	6.774463955052086	7.162561032432363	8.107674484600802	7.843681440720017	8.219539472182454	7.983031293673837	8.090053595375236	6.744995421251009	6.560995645299189
AT1G32530	1233.016205217415	0.4463748646419293	0.2868992390736223	1.5558593535599563	0.11974154061169957	0.2533555078432231	Col0	Nuclear	0.4463748646419293	1710.2832026820147	0.8941344846240364	0.20871093218229317	4.284080739206693	1.8349627384464604e-5	1.6209321044086936e-4	ufm1	Nuclear	0.8941344846240364	957.6784050253639	1880.6318543157429	1428.095281603092	1044.5335472368727	759.280544121413	1327.8775990020056	1785.0458344750396	2416.787126988883	2469.878389202948	1400.3111134454266	1146.7880590868629	1042.8886928929278	9.904903124636295	10.877768673670491	10.480886392637927	10.030023637986806	9.570388062184774	10.37599251083738	10.802553388817396	11.239471513386096	11.270808291034449	10.452561577330288	10.164640555305732	10.02775217399104
AT1G32540	286.6055006533386	-1.2586992239987735	0.2755967268731836	-4.567177695756766	4.943349331839618e-6	4.598402456504525e-5	Col0	Nuclear	-1.2586992239987735	234.84362894864955	-0.34069356282745633	0.28756973218601667	-1.1847337347974998	0.2361227398838993	0.4170966735429391	ufm1	Nuclear	-0.34069356282745633	175.55889287079899	149.14299333519742	182.31003594933088	436.33956815729334	494.3969588533838	281.88455475402696	229.62304762006636	199.81310892427774	192.20843495742784	171.4666669525012	327.20283153762784	288.7476836999963	7.46400567797784	7.230193340551076	7.518141963202858	8.772610071470458	8.952441201958903	8.144069598788603	7.849392887611083	7.649709640152788	7.59401426948471	7.430173745467247	8.35844387538952	8.178653317864502
AT1G32550	57.78029752171664	-0.774704871881279	0.5329814592991261	-1.4535306216843278	0.14607648396057815	0.29266230925995496	Col0	Nuclear	-0.774704871881279	39.64466043495217	-1.0204490413622238	0.4882220028370071	-2.0901332496948126	0.03660583161052761	0.10631627429027701	ufm1	Nuclear	-1.0204490413622238	39.94197033568443	51.076367580547064	36.671558955325175	115.78843289090186	77.02846099782451	26.17499437001679	33.71449508707323	23.25866876367254	21.35649277304754	33.680952437098455	75.75113784793956	50.10621570088171	5.355508628736709	5.702556916349953	5.235403832196532	6.867753581823873	6.28592854002972	4.764207831249434	5.117466282869985	4.60042847713704	4.482621974669565	5.116071614479709	6.262116233714302	5.67542686189167
AT1G32560	8.554253080876322	0.43585241022512744	0.9611162577072268	0.45348562853870267	0.6501990896076244	0.7917468943613493	Col0	Nuclear	0.43585241022512744	3.578990510242696	0.4881774391397841	1.6946747907888606	0.2880655579425599	0.7732965564071471	0.8755749729933646	ufm1	Nuclear	0.4881774391397841	4.644415155312143	12.258328219331295	12.57310592754006	10.96943048440123	7.8600470405943375	3.0201916580788604	7.289620559367186	5.28606108265285	0	0	2.1041982735538767	6.794063145882266	2.4968241042503654	3.7288269682463406	3.76267898465949	3.581282604154839	3.1473143584927104	2.007264281893956	3.0513060667816365	2.6521562911013783	0	0	1.6342207093089915	2.9623756199701474
