Accession_clean	logFC_col	P_col	adj_col	logFC_ufm1	P_ufm1	adj_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	Col_0_DMSO_1_Area_Raw	Col_0_DMSO_2_Area_Raw	Col_0_DMSO_3_Area_Raw	Col_0_ANS_1_Area_Raw	Col_0_ANS_2_Area_Raw	ufm1_DMSO_1_Area_Raw	ufm1_DMSO_2_Area_Raw	ufm1_DMSO_3_Area_Raw	ufm1_ANS_1_Area_Raw	ufm1_ANS_2_Area_Raw
AT3G60110	-0.9053581342583605	0.0030735320605681103	0.14812318781468278	-0.3316079258285747	0.14192010818257866	0.5613873392482125	Down	NS	FALSE	FALSE	19.088906782865017	19.04108344901633	19.287007005531155	18.145164087812272	18.322117801946014	19.01245761071816	18.4833533275973	18.32566511566318	18.23935975000043	18.311741767661523
AT2G42590	-0.47171112436496543	0.0030888616943211917	0.14812318781468278	0.4556933617083452	0.003687512363934547	0.17434574828952332	Down	Up	TRUE	FALSE	22.91950374375275	22.88631147636777	22.809834568151707	22.314865343448123	22.48547893333677	22.416631788632117	22.38827413754143	22.105398695904345	22.713337975019897	22.804918496448735
AT3G46640	-1.1373794206221994	0.003097032501117433	0.14812318781468278	-0.34914334385823054	0.2079515998402021	0.6419389827095283	Down	NS	FALSE	FALSE	19.988963717163198	20.04712425258955	20.273458743902808	18.830472171238927	19.101133463287052	20.14942399473965	19.42023618237206	19.35469779674592	19.18815111343306	19.396467514755575
AT1G29660	0.2880917681186368	0.0031136695616140624	0.14812318781468278	-0.02373044924951273	0.7199634397957106	0.9995771478093936	Up	NS	FALSE	FALSE	28.029718210475835	27.897229438415707	27.959156820227346	28.2497364243547	28.250516757961858	28.285601177609628	28.336037031983192	28.363104273330098	28.402975823584647	28.206058266531624
AT5G28500	0.5054204180048849	0.0031328468410380173	0.14812318781468278	0.36166425125138346	0.015397739377241797	0.28632344779473456	Up	Up	FALSE	FALSE	20.272538626875342	20.14867603215099	19.981886560886018	20.6578138767205	20.62176110589752	19.970947585444822	19.654934871508008	19.864309117978145	20.227040206482787	20.156416012640648
AT5G10560	0.19955459105804252	0.0031487116308834364	0.14812318781468278	0.0440264671362236	0.35253367355688814	0.7711914830954991	Up	NS	FALSE	FALSE	25.152867563727845	25.18075681739819	25.18626711134535	25.392032054153084	25.35367145627726	25.269626291321934	25.22422505768905	25.2687905935125	25.376083363925048	25.220397532029736
AT4G34215	0.5939392101245389	0.0031582339522413095	0.14812318781468278	-0.35631870150837486	0.03170518103580174	0.35422865628964145	Up	Down	FALSE	TRUE	18.13759030090197	18.317932212607584	18.189016349901678	18.85547517976835	18.762095816088227	18.66669210519544	18.62857004887569	18.89811267268113	18.563075882293816	18.18653659919095
AT3G18830	-0.8764592908193762	0.003166951926345021	0.14812318781468278	-0.7241510236046729	0.008123798433333789	0.2273559620756405	Down	Down	FALSE	FALSE	18.080572058954285	17.960094389071877	18.34527283525373	17.389958940892555	17.114415332988617	18.6832415913369	18.4468730573783	18.185684837427566	17.547934040462025	17.880963569757153
AT4G21585	0.2541221775459306	0.003191015334414217	0.14812318781468278	-0.090547418678387	0.1538960782491987	0.5769987745372132	Up	NS	FALSE	FALSE	22.261573104976318	22.318980728356298	22.208574021607983	22.53298357151045	22.50134602020848	22.37639241178386	22.25123407567347	22.36687313048114	22.3048437172097	22.17706119072585
AT4G29410	0.3488312088458301	0.0032011216029085828	0.14812318781468278	0.2072822831811827	0.03319818639702201	0.35756351807536924	Up	Up	FALSE	FALSE	27.40475268596846	27.424279573943867	27.40607558972292	27.83944705203251	27.681620598749326	27.48243263187875	27.663511572322577	27.451704249273632	27.801721965425585	27.677941569920108
AT3G04290	0.2607339309962917	0.0032063774710561405	0.14812318781468278	0.03430910933738218	0.5720355698364037	0.9214545573890264	Up	NS	FALSE	FALSE	29.428524790177555	29.49108496418945	29.39001552727224	29.681718263950984	29.712833119134427	29.622171138031643	29.42376670249043	29.510915846839005	29.566800115410857	29.53972056150465
AT4G38130	-0.3395774611657352	0.0032859052470638112	0.1508988794228535	-0.23039434910230838	0.02005663716374236	0.3028660800765505	Down	Down	FALSE	FALSE	24.68424533693686	24.859597308227823	24.912457519120643	24.45371846692297	24.504660053602443	24.683686733418998	24.60631556508111	24.597907072231173	24.327365404474772	24.47045214447482
AT2G44020	-0.6156221373289377	0.00331052686315612	0.1511018041224639	0.01456768111160045	0.9185498885075486	1	Down	NS	FALSE	FALSE	19.845595068686322	19.99488136207447	19.913982079239894	19.303502124409675	19.301559274266243	19.9383788751564	19.47790608134205	19.91651220090889	19.821286529574635	19.763046937586807
AT4G38180	-1.0284869659221627	0.0033478150064583426	0.1511018041224639	-0.24746327438376525	0.3189794279979402	0.7442136010086999	Down	NS	FALSE	FALSE	18.238951642840053	18.322961296987916	18.22900253270604	17.34501537498699	17.12528767485803	18.242635236199693	17.53870690480464	17.57833368254061	17.348144398348463	17.730046268580644
AT1G13180	0.2593049903388476	0.0033503394821629224	0.1511018041224639	-0.17445375233855387	0.0210925100309391	0.3066138200751522	Up	Down	FALSE	TRUE	21.643963296179734	21.558486249241113	21.536066393972504	21.780372954390344	21.89724765254958	21.94747344597782	21.83463224250148	21.843496135198926	21.651723753977475	21.74976995713092
AT3G14310	0.13417802074721408	0.0033682015350066045	0.1511018041224639	-0.05403827147615914	0.11725597650817204	0.526080500774973	Up	NS	FALSE	FALSE	30.804805717523283	30.781540554864517	30.79799560420102	30.92322180410935	30.9346954884443	30.886359492203834	30.892029504677584	30.960461267136964	30.89701678649456	30.820806846565393
AT1G71950	0.32771271317514206	0.0034112765022011617	0.1521546950205932	0.3083269552080772	0.004642859857128167	0.19079257913193506	Up	Up	FALSE	FALSE	25.064452161858398	24.906988395648558	24.915341182222264	25.297455868022023	25.282490718147734	25.14755488478224	24.9885648199366	25.174606982822645	25.466930594069378	25.356874441374462
AT5G55540	0.29098750580150323	0.003462884912394997	0.15357399888627182	-0.20555209806468966	0.017683814978259042	0.2943876691752135	Up	Down	FALSE	TRUE	18.6791166458347	18.727834306879444	18.668346058103353	18.909149216620484	19.056357135527524	18.928253114581985	19.11076062019125	18.954746054401127	18.770191331587323	18.814544331732886
AT3G02110	0.19529599204809145	0.003538439443530057	0.1556478151195966	-0.04417190235923485	0.3515746034510455	0.7705649526640961	Up	NS	FALSE	FALSE	28.65646623770829	28.72761826173442	28.669415179408418	28.89736262172494	28.862229148271986	28.95372487888336	28.85599177108742	28.955918381694264	28.92708870664794	28.828324176410298
AT5G41040	-0.2878654610700657	0.0035501104562650457	0.1556478151195966	-0.22787330481903822	0.010970469535619006	0.25468057886229506	Down	Down	FALSE	FALSE	21.388591781087424	21.21655788860881	21.250223322225533	20.97297805791184	21.0215396812292	21.176835019982093	21.342699005356156	21.215461293689966	21.01973201029293	21.01451825942114
AT5G66210	-0.3563121484799652	0.0035698120205241847	0.1556478151195966	-0.5638296137711123	2.817439599519367e-4	0.08410057204565312	Down	Down	FALSE	FALSE	24.424339712121988	24.448269243145827	24.25163384985707	24.026852438560248	24.01001846789641	24.736724810066615	24.625722262893685	24.560256123888056	24.153356745855945	24.000786157834078
AT4G00330	-0.11197108311884563	0.0036164397079738496	0.156790184844041	0.0209711072984895	0.4374448907093975	0.8391027673741064	Down	NS	FALSE	FALSE	21.349974127980186	21.413046212916893	21.395939149867512	21.283473970534832	21.265223523737205	21.74187514985587	21.706368787043438	21.712155620334826	21.769601668924583	21.712606917161825
AT3G22060	0.3368982467474311	0.0036540239093166473	0.156790184844041	0.04573554180742789	0.5699084746975773	0.9195550253904152	Up	NS	FALSE	FALSE	25.314896000426884	25.32211646417867	25.46266220915698	25.651073405393376	25.75583953727652	25.329128490986612	25.113292604911603	25.267441600900145	25.25379851754274	25.310914363937712
AT3G23780	-0.39923614053395085	0.0036566194378007243	0.156790184844041	-0.12241577846028306	0.22155454256516452	0.6567350677837868	Down	NS	FALSE	FALSE	21.327089050643433	21.616329283819578	21.526510383602528	20.993604328651227	21.18787586899123	21.309000446711824	21.36283565311679	21.350858446832227	21.22527956379443	21.211685243725583
AT4G28940	0.7144404208966257	0.0037018433879289036	0.15729459140719187	-0.216974794299297	0.22650062512924235	0.6625975694037127	Up	NS	FALSE	FALSE	21.553145030421064	21.39963655481238	21.71880909519306	22.478695155884083	22.06457947286017	21.932149740956294	21.852290355248215	21.574367349336512	21.547840746907816	21.590747961520947
AT1G75560	-0.4543303642361316	0.0037650265949753224	0.15729459140719187	-0.2609916796058833	0.04220733757055728	0.3808966824245292	Down	Down	FALSE	FALSE	22.99157483829126	23.168499987045873	23.356256617627295	22.682302227781285	22.753258005722742	23.01290048905963	23.142925800555606	23.117303024556573	22.884679006438812	22.775423843797313
AT3G10650	-0.356125098714724	0.0037973753431572482	0.15729459140719187	-0.020756128991639144	0.8066870553829515	1	Down	NS	FALSE	FALSE	25.66354691201485	25.849245746721223	25.895958206094228	25.359421416014165	25.534162296443252	25.5925440588292	25.593323222842827	25.63924538276331	25.53763306065623	25.63759645765072
AT5G51440	-1.6998540737730536	0.003822375494852382	0.15729459140719187	-1.385139130793533	0.010272719142800323	0.24683149618350872	Down	Down	FALSE	FALSE	19.995435097247796	19.576070097867863	19.48425112281536	17.327089764261004	18.643706300146903	20.24243012073905	20.357659651112897	19.906655776216315	18.596212996919643	18.971339106872136
AT4G08160	0.33875759388396887	0.003846340045606431	0.15729459140719187	0.04798586311260422	0.5575977259992915	0.9153263443716662	Up	NS	FALSE	FALSE	23.418207117377523	23.32178731630585	23.366429902592003	23.734102222438374	23.681029189513158	23.475670680784297	23.508825227370068	23.2879826350456	23.551981630658304	23.392309124366893
AT2G23630	0.26457171458424966	0.0038617883560095904	0.15729459140719187	-0.06023059755570159	0.35637771261050527	0.7749642554133178	Up	NS	FALSE	FALSE	27.602735520050718	27.61913316401172	27.63291941184048	27.908246722226078	27.857422104211047	27.746411202866213	27.637936152814444	27.69542753846515	27.735536453899453	27.530518947086364
AT3G57340	-0.12603508743688963	0.003879978061668361	0.15729459140719187	-0.06593057407647862	0.05928643319191025	0.41977160167522526	Down	NS	FALSE	FALSE	21.454411532687455	21.503325587993984	21.505064079337917	21.3222536199955	21.40087700514363	21.434880308913364	21.481468353585385	21.461707927299813	21.406504062973546	21.380339182072554
AT4G10480	0.36584249178348216	0.003893530787631192	0.15729459140719187	0.13990937006565574	0.1429474953969306	0.5627635311195036	Up	NS	FALSE	FALSE	26.141993280446673	25.925283948696762	25.83712935628234	26.317899040654144	26.35005699986335	26.0252671735421	25.93832848467145	25.930868565326502	26.112264861670457	26.097196694154245
AT2G40430	-0.6528803171593438	0.0038936309232335386	0.15729459140719187	-0.8526824219495204	9.358385492017819e-4	0.10232854726271041	Down	Down	FALSE	FALSE	24.096486533908624	24.39677012736214	24.40449810441137	23.504789345498153	23.78795319730459	24.235146270462355	24.24309626499466	24.422333676083706	23.284614711405244	23.610404585722883
AT1G58170	0.2629899333052883	0.003898056006285912	0.15729459140719187	0.06695722026789142	0.30707846589265975	0.7356139527787382	Up	NS	FALSE	FALSE	25.57123367653715	25.516425163561582	25.373492897121	25.778061203147896	25.722019821609162	25.5598416061827	25.576269131005713	25.4778630701233	25.619796255941196	25.590100722802415
AT5G47030	0.18387158674618576	0.0039014243738569165	0.15729459140719187	0.20189665934761436	0.0024063963029505387	0.14940833365759304	Up	Up	FALSE	FALSE	26.128828924331646	26.115189147370156	26.1596875678922	26.25616670801098	26.380713558544052	26.135854023349275	26.15507249201483	26.154220172758667	26.39845521374549	26.302102563698273
AT5G20660	0.2848126900518544	0.003911590792628274	0.15729459140719187	0.07947643237470459	0.2670313319412461	0.6964300911004228	Up	NS	FALSE	FALSE	21.937668681268654	21.753374324745486	21.855057259388527	22.079166331463917	22.187859225574908	22.005136630665124	22.053394578959104	21.911782082707454	22.077666582784847	22.061495143519025
AT1G25055	-0.37889830149244474	0.004035538054394976	0.16044162805374002	-0.01909647452126606	0.834281261858523	1	Down	NS	FALSE	FALSE	22.706662845516224	22.579372940026737	22.685640745118924	22.310661631938007	22.24599278551838	22.559697075202312	22.254923439284706	22.447287465036634	22.427609264440985	22.3754697728656
AT5G13980	0.26062884619217996	0.004046693147068068	0.16044162805374002	0.08100921253795335	0.22418422225776719	0.658551759630027	Up	NS	FALSE	FALSE	26.779476568593644	26.814077114814957	26.79411467860519	27.088253365822677	27.02478323457088	26.907537642334955	26.762013727270784	26.88576432014509	27.014578668246447	26.8509835499967
AT5G13010	-0.3099687060751819	0.004052820060369246	0.16044162805374002	-0.11486597564435641	0.15658839055071933	0.5773902992135713	Down	NS	FALSE	FALSE	23.275426125367655	23.338320299098953	23.31889451367385	22.887276917668796	23.114546295607806	23.168198385200586	23.043640817416744	23.187197539871637	23.02818430012736	23.00810824357658
AT5G60460	0.24662599474531888	0.004072542291790592	0.16044162805374002	0.11228818024979503	0.09311322435483883	0.48220172283481233	Up	NS	FALSE	FALSE	22.206514947459922	22.06132752379445	22.11969130811239	22.364810230078152	22.386797612323672	22.273222270791884	22.40344974508094	22.41118612955991	22.50987393422113	22.4399411899003
AT5G38840	-0.24833567034877646	0.004099224706597609	0.16067718660557595	-0.04033462269359944	0.5083325906980544	0.8859576097928588	Down	NS	FALSE	FALSE	22.610425488619114	22.63000119291707	22.656693801135813	22.31820128855951	22.44987435919093	22.555153090908213	22.47033977406465	22.421982649733557	22.501190898384138	22.383123532699624
AT1G07370	-0.23843335801362997	0.004149693527570411	0.16141932017058105	0.08686624719829794	0.1643615723974429	0.5856795975098964	Down	NS	FALSE	FALSE	24.539539940225144	24.625518303791036	24.60845845647783	24.256412286240433	24.44906546472832	24.308515046754394	24.290440901402842	24.301795333128236	24.36470716164815	24.409526186938788
AT3G05840	0.3638594497516685	0.0041718972869608	0.16141932017058105	0.12544437705954792	0.18532988621226495	0.6154893726738541	Up	NS	FALSE	FALSE	20.08437162455791	20.195112309267046	19.97531398559633	20.360355235007034	20.53722894411051	20.151015734952228	20.286888491644348	20.11525676848514	20.302981339237093	20.316681411603163
AT5G39510	-1.27377258353836	0.0042011581484601304	0.16141932017058105	-0.3019129093849813	0.34574877758788014	0.7654574416824882	Down	NS	FALSE	FALSE	19.287495561612282	19.28619034178326	19.62227278329324	18.065922886451705	18.183837737597425	18.452059968453213	18.430089072911482	19.354184512444483	18.614717445534865	18.27234577156797
AT2G25840	0.4710037168563339	0.004201353263040507	0.16141932017058105	-0.04781777942923071	0.6774904963238779	0.9787795498826538	Up	NS	FALSE	FALSE	25.846368275013855	25.92028669903758	25.67399483054907	26.359730234037315	26.20937706940904	25.85423356835947	26.11821844064194	25.87419857783413	25.8361682545821	25.965963244449814
AT5G42390	-0.28432774837652275	0.004246933032618784	0.16209398953557438	0.2866712354821459	0.004074956038235824	0.17960503612880752	Down	Up	TRUE	FALSE	18.490690805543014	18.494168037606926	18.6151042363056	18.165968205175442	18.332018351041896	18.096076222930975	18.075839623911342	18.208044037759976	18.397769548354056	18.428879512345116
AT3G26400	-0.5546140753504858	0.004275403730100492	0.16209398953557438	-0.08584287725579998	0.5311614922380397	0.9025886558930664	Down	NS	FALSE	FALSE	22.097766680104804	22.213495420588522	22.45451949835706	21.63700021879502	21.764292696537606	22.241657491043032	22.58083110596756	22.377186835238827	22.31348213723191	22.314615729756117
AT4G34110	0.293449722271351	0.0042815703974736176	0.16209398953557438	0.2919652972433582	0.004391904372749415	0.1855262017760137	Up	Up	FALSE	FALSE	26.114152449428328	26.168272417603674	26.203420067609073	26.54097162692074	26.36982444071602	26.18090490543178	26.129158892184233	26.134300243434627	26.530997596477953	26.349175692042547
AT2G18790	-0.3163537938558463	0.004334372763449844	0.1632927176381012	-0.14945580848111106	0.0867997795094232	0.4712907303589193	Down	NS	FALSE	FALSE	22.881873637461702	22.917436173629632	23.022406226163156	22.511268802163976	22.737167634960663	22.69580450524784	22.650716371768794	22.75628911125307	22.526003061477876	22.576958647073056
AT3G59770	-0.49272934670802826	0.00435531407693428	0.1632927176381012	0.11320317943967595	0.3629798418546496	0.7796636717320257	Down	NS	FALSE	FALSE	17.94812278316772	17.64878172081904	17.990022274478257	17.30026088737078	17.438898271523176	17.931719818047384	17.763753421642207	17.79147101026633	17.870461933240982	18.013907258942336
AT4G02480	-0.3106501703088753	0.004392836675441746	0.16342791848329716	-0.17331675457497653	0.05194640650629462	0.40388634682217844	Down	NS	FALSE	FALSE	23.9694371700534	24.098113048941652	24.021116830178446	23.598121091459337	23.839689934038585	23.73359440556806	23.733425126192373	23.73270704469284	23.51405173808906	23.6057991370632
AT4G17360	0.41714256386677206	0.004411810937992452	0.16342791848329716	0.031637075778714774	0.757587233865668	1	Up	NS	FALSE	FALSE	22.594025153585072	22.35371617191092	22.49148671764756	22.970486201878998	22.82328428795026	22.722117845083016	22.549881080966948	22.796457454306672	22.765208561883277	22.677036509911925
AT5G26780	0.43799131744313513	0.0044290684625756735	0.16342791848329716	0.0075965729876479315	0.9435667455857455	1	Up	NS	FALSE	FALSE	26.135269202809173	26.028317117908824	26.02469205404223	26.609179483932085	26.392322067461002	26.258350557946823	26.367059898807206	26.048939290976808	26.237086510118452	26.22767313434409
AT1G09750	0.2907229702369243	0.004466577404448724	0.16342791848329716	0.08872005473711297	0.24002244754106516	0.6717949513269457	Up	NS	FALSE	FALSE	28.163086182792455	28.28602405924077	28.16459219695531	28.493327928508897	28.497252971290642	28.221629033151405	28.007109813375248	28.038882713888317	28.175867346714867	28.17998713636936
AT3G09300	-0.30569369039306693	0.004474821407259023	0.16342791848329716	0.2611227460885033	0.009551029802466901	0.23843766643580658	Down	Up	TRUE	FALSE	23.568955672742895	23.489562720162404	23.592434207406377	23.26912371269707	23.22012397339125	23.367475863911547	23.141352243512838	23.17483033604607	23.53338430223732	23.444633485586674
AT3G10710	0.1913360637010868	0.00448672750815688	0.16342791848329716	-0.14645195236510844	0.015621582509593862	0.28789870071906826	Up	Down	FALSE	TRUE	27.44997308259386	27.51800327492406	27.604880007569356	27.72111477041719	27.71012826704317	27.645599819459242	27.693133867410392	27.726152349829686	27.554432713442033	27.529254072960644
AT5G45650	0.2185944001683353	0.004516247772644418	0.16342791848329716	-0.008307090203206968	0.877309801604296	1	Up	NS	FALSE	FALSE	21.402844678058038	21.44443311957695	21.54370768608186	21.72399632088981	21.640516135258114	21.656943556460355	21.615164119270677	21.656229445915443	21.687355739530943	21.581588161160305
AT2G38540	0.15337169757606262	0.004527380810966227	0.16342791848329716	0.03456738428950601	0.37506158795359695	0.7901371869332967	Up	NS	FALSE	FALSE	29.301812415956267	29.3550496648541	29.230819841354876	29.44378221585192	29.454749127410363	29.098426759553703	29.047788307813807	29.04878727048034	29.08417294438487	29.11496338275939
AT1G09010	0.23241273165294984	0.0045811402998970924	0.16437910069625453	-0.010482614711335714	0.8550844003366228	1	Up	NS	FALSE	FALSE	24.223987868083604	24.15014323593566	24.179738624633494	24.46000994435708	24.37406200471735	24.237186549837244	24.25858147876548	24.15815813455905	24.283449116681616	24.131536429336908
AT4G34555	0.2698886354216299	0.004631951630311754	0.16437910069625453	0.23409325037290074	0.00918760743332354	0.2376446158586961	Up	Up	FALSE	FALSE	24.024519722722303	23.929008897853713	24.050673524532513	24.297737965382407	24.244840735533206	23.974647588246096	24.16228972791032	23.98654399604697	24.2606762330061	24.289831142541974
AT1G51380	-0.48758474987496214	0.004643741349314792	0.16437910069625453	-0.28283238831815893	0.04722459991909219	0.39282971058100163	Down	Down	FALSE	FALSE	21.120009057632288	20.756570123201477	21.147162086197458	20.46814211835961	20.572515893244624	21.29487312284505	21.2988501039312	21.20972985346586	20.995770082995286	20.974200527196494
AT5G52010	-1.1839120096609719	0.004653697434832271	0.16437910069625453	0.4329726147542807	0.17133837450387568	0.5965434417311214	Down	NS	FALSE	FALSE	19.49375948164291	19.235661226520815	19.535408312618202	18.12742980333025	18.347965524535766	19.1624569330702	18.37688150120617	19.35001769322599	19.304617795542182	19.4875648523013
AT4G35580	-0.22013669027645832	0.004662849063522525	0.16437910069625453	-0.02833781650211975	0.6068689055334349	0.9429248400090067	Down	NS	FALSE	FALSE	20.759298364726202	20.84677862078158	20.768969009334526	20.538760489913244	20.604330126095395	20.684091807569548	20.62500121628092	20.605556672422022	20.53512125645574	20.68463624138836
AT4G26940	-0.3147291189944923	0.00468589636460059	0.16437910069625453	-0.2251473914328237	0.021525101268240282	0.3093635387829867	Down	Down	FALSE	FALSE	21.725061490703187	21.790231538138993	21.700007607867242	21.43168756993152	21.415721283219117	21.85150084630475	21.966448201661585	21.776601713398364	21.742825944797065	21.53657977991377
AT2G47470	0.3509788381664194	0.004701992057024675	0.16437910069625453	-0.02411541072795842	0.7823262385367917	1	Up	NS	FALSE	FALSE	27.800854534280848	27.845178862704053	27.69109439014096	28.245394269325153	28.014648598424948	27.98125159553328	27.951673783909232	27.83145498920971	27.936929896802884	27.85775952750938
AT5G16750	-0.3219364166929566	0.0047504891134694	0.16532980273379377	-0.1125782075770978	0.18985168893667903	0.6206073454619071	Down	NS	FALSE	FALSE	26.39098969326395	26.363765945923078	26.616381046602445	26.187744937234818	26.08247335323892	26.235567510793828	26.270793238073825	26.284289663405048	26.127736646460345	26.17420721323395
AT4G11210	0.3451324232306554	0.004819875383203612	0.1666506246099399	-0.05064053828871096	0.5613213248238428	0.9175262851638256	Up	NS	FALSE	FALSE	26.61682223276935	26.49118750258465	26.618126231512562	26.93000121560993	26.91102094209576	26.584963689353167	26.561595107109454	26.47210666893839	26.62256662124691	26.355262612443017
AT4G31420	0.4030872489939554	0.004845737014251305	0.1666506246099399	-0.09907333287688758	0.34226710165542473	0.763314648260848	Up	NS	FALSE	FALSE	21.842486048604382	22.023982967344757	22.02106114609676	22.319524063739287	22.411670542279218	22.537689072078468	22.38257625554784	22.284772895509334	22.389465102904662	22.215747046765333
AT1G78610	-0.27648491109764706	0.004861340366730289	0.1666506246099399	-0.16575007153498333	0.04345780161363109	0.38197883905595015	Down	Down	FALSE	FALSE	19.16982139807209	19.109202634126827	19.228334496600347	18.82552649163549	18.959742705368733	19.279934401304608	19.44916919441247	19.390050972453523	19.249304833245468	19.165298069131655
AT5G49930	-0.3122211929876144	0.004890944480218866	0.1666506246099399	-0.44940224810543583	6.994630729401708e-4	0.10080012977973335	Down	Down	FALSE	FALSE	24.117392675061673	24.217342019603837	24.160041533666373	23.959784760482638	23.745623672430057	24.43127605211932	24.343263522700475	24.473383494132523	24.02697689766113	23.906167318762893
AT4G09340	-0.6975569117430211	0.004895804975011763	0.1666506246099399	-0.18679712660329884	0.30483596876604224	0.7345023140618608	Down	NS	FALSE	FALSE	20.824259874494533	21.053495729501236	20.724043315239612	20.435761418718258	19.903657370619293	21.064503846551048	21.006924919917346	20.903412964987666	20.875147631156295	20.734485936607832
AT1G49760	0.21153311994335056	0.00498430541956164	0.16671418043887246	0.16558674002851959	0.015533299220926548	0.2877182225623173	Up	Up	FALSE	FALSE	26.793330658792758	26.80883961677277	26.9095698021698	27.011938639054268	27.085620985989323	26.934348573819772	26.863874943423696	26.856512101759698	27.10426208639238	26.996735139666782
AT5G62930	-0.5917239957747924	0.004989482385720506	0.16671418043887246	-0.10633693109049247	0.4826664974408862	0.8681276809282396	Down	NS	FALSE	FALSE	21.379591730835365	21.342266519752226	21.27723214168782	20.772380603053183	20.710231666914176	21.127395220883457	20.738366040772373	20.59318724511302	20.69289027626762	20.733734866063966
AT5G12950	0.2377689201814519	0.004994278024628407	0.16671418043887246	-0.006269342999917882	0.9163563356569697	1	Up	NS	FALSE	FALSE	26.46287168042623	26.531848320297133	26.49157787415509	26.73281591269326	26.733587177588607	26.733315200342904	26.580801512475457	26.686613847979668	26.73475345235841	26.586528235507117
AT5G06830	-0.18792118875807162	0.00504689676163954	0.16671418043887246	-0.3248279663714939	2.512452191697673e-4	0.08097575963479567	Down	Down	FALSE	FALSE	23.989121598859327	24.055803281757022	24.0306121492428	23.8463147424974	23.82820089989256	23.686755465716256	23.792591126674893	23.71075566932041	23.46565364015322	23.344758601578185
AT1G21170	-0.47800696398110176	0.005059996497306406	0.16671418043887246	0.03820640032362732	0.7517133081979542	1	Down	NS	FALSE	FALSE	19.801706152151315	19.972824210993462	20.014128052344645	19.432753129141936	19.470338553222152	19.928734170563875	20.03430651990317	19.76449101891612	20.09279157577285	19.80197569779653
AT5G05550	-0.5924629396432408	0.0050623639369606075	0.16671418043887246	-0.0683132164945981	0.6495443424623275	0.9653443793873572	Down	NS	FALSE	FALSE	22.850944837455955	22.73719535956896	23.216297770141715	22.24080369655828	22.443895735599657	22.958718992643632	22.9634643656681	23.104655951855833	22.975195508675107	22.906070931780736
AT1G14320	0.28629762087341604	0.005096186522674208	0.16671418043887246	0.0670610249389405	0.3684623181370413	0.7849673486306827	Up	NS	FALSE	FALSE	29.513307641578383	29.51574402098966	29.44073861461304	29.86956308977697	29.682892336757263	29.51538945812262	29.604653037550985	29.428049733230154	29.56107983488584	29.605103700927902
AT2G35770	0.21254048963278294	0.005124933407096413	0.16671418043887246	-0.03194519868739576	0.5568574814405796	0.9153263443716662	Up	NS	FALSE	FALSE	25.04176468664383	25.037647087727333	25.09730582884798	25.32116506110225	25.22172765364274	25.063057873784174	25.152851894269755	25.01588113436524	25.08855735549511	25.00207951540957
AT4G37210	-0.24477743051730627	0.005155892982218247	0.16671418043887246	0.07768279935175215	0.23569860203840648	0.6690771215874443	Down	NS	FALSE	FALSE	19.102335293352176	19.077465732509097	19.088126864773717	18.779727045225457	18.909336687496594	18.531804225403167	18.510281357318814	18.626805830602027	18.559431426662833	18.708528447590012
AT5G66810	-0.2687910508886304	0.00515770814529491	0.16671418043887246	-0.23576079062479138	0.009644148333866356	0.23948801472963396	Down	Down	FALSE	FALSE	21.572197036312062	21.651930219277713	21.6511016230342	21.468078342167342	21.244492141804713	21.865541985996945	21.84740834018016	21.8472698824928	21.661581895376205	21.57370999582083
AT5G62600	-0.17402475334777634	0.0051625817402064554	0.16671418043887246	0.04849180329474123	0.29196574193320113	0.7209500869053688	Down	NS	FALSE	FALSE	20.73490147533384	20.619740533559373	20.720974456138116	20.49165358103986	20.54404122228546	20.564390214242668	20.595824292693145	20.523304726415414	20.579816037306113	20.639513724850868
AT2G34790	0.5355532225267154	0.005172430227348634	0.16671418043887246	0.052864762156414	0.6978732582584943	0.9897356424079483	Up	NS	FALSE	FALSE	24.17962095900505	23.926967879117168	23.945531620044257	24.359443455900983	24.746409961263428	24.182061000088652	24.166713284772722	24.006802435581168	24.180132426569614	24.16264824470493
AT2G40890	-0.4014757275365817	0.00517692532995339	0.16671418043887246	-0.011793137961578992	0.9075389261861457	1	Down	NS	FALSE	FALSE	20.06258052035357	19.821414031088892	19.8450431340843	19.610471301032867	19.405935700911822	19.360318211524874	19.388769318875827	19.4089593635106	19.280910373693363	19.467534612991024
AT1G19350	-0.47946291408480946	0.005201817884558676	0.16682358926471028	-0.13447135944251087	0.28977942293671954	0.7192850932284544	Down	NS	FALSE	FALSE	20.80474559181093	20.741152539740355	21.1304414596513	20.45201195103955	20.373288614925897	20.83792722475902	20.95601253214176	21.017175929406726	20.791288256621876	20.813846148698126
AT1G08580	-0.5513161570677028	0.005267049710428432	0.16816088445819619	-0.7320158699448669	0.0011944777963558936	0.11169086960865168	Down	Down	FALSE	FALSE	24.865738269256173	25.054055512137207	25.296620217358765	24.55147429372632	24.490169391306374	25.29605725919064	25.45827806049898	25.47600536180692	24.560403742810543	24.795791638297445
AT1G72160	-0.2227394390630657	0.005286851669604416	0.16816088445819619	0.03511666488296683	0.5407552099942472	0.907392539287173	Down	NS	FALSE	FALSE	22.377119446916648	22.293272193582904	22.398907846851163	22.045472944141682	22.221914502632668	22.100967091745996	22.10628705309414	22.144954167516232	22.154173033089155	22.15086583824771
