ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
2630	ENSG00000168003	SLC3A2	chr11	+							2630	392,532,576	375,382,415	1366,1274,1548	462,515,588	990	149	3.9968028886499995e-15	3.7133932292730003e-13	0.136,0.173,0.173	0.308,0.271,0.284	-0.127					RI	chr11|+|62881892|62882999|62881892|62882066|62882907|62882999	3.7133932292730003e-13	-0.127	0.1606666666666666	0.2876666666666667	8425					62881892	62882066	62882907	62882999								62881892	62882999	55,67,51,104,136,106	118,168,131,299,304,400	219,297,394,963,834,1042	375,382,415,462,515,588						2630	chr11	+							2630	390,642,702	310,423,444	1483,1069,1296	424,420,441	990	149	7.793765632869999e-14	5.2883764783035874e-12	0.159,0.186,0.192	0.345,0.277,0.307	-0.131					5.2883764783035874e-12	-0.131	0.179	0.3096666666666666	8044					62881892	62882066	62882907	62882999								62881892	62882999	31,70,53,144,84,136	96,180,212,367,249,343	263,392,437,972,736,817	310,423,444,424,420,441						3.7133932292730003e-13	-0.127	11	+	62881892	62882999	62881892	62882066	62882907	62882999	1107	0	6224	0	True	False	2.0		6224	2	True	True	6224	True	2.0	True	1	False	ENST00000681563	ENST00000681563	ENST00000338663;ENST00000377889;ENST00000377890;ENST00000377891;ENST00000457660;ENST00000535296;ENST00000535768;ENST00000536981;ENST00000537508;ENST00000537839;ENST00000538084;ENST00000538682;ENST00000539458;ENST00000539891;ENST00000541425;ENST00000541649;ENST00000544377;ENST00000546253;ENST00000546312;ENST00000679594;ENST00000679908;ENST00000680002;ENST00000680134;ENST00000680297;ENST00000680610;ENST00000680631;ENST00000680654;ENST00000680725;ENST00000680729;ENST00000681107;ENST00000681215;ENST00000681232;ENST00000681467;ENST00000681569;ENST00000681657;ENST00000700482	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2777	ENSG00000166436	TRIM66	chr11	-							2777	14,24,8	27,17,31	54,22,31	11,5,12	478	149	7.82210208827e-08	1.6370351537635372e-06	0.139,0.306,0.074	0.605,0.578,0.446	-0.37					RI	chr11|-|8647969|8648548|8647969|8648086|8648415|8648548	1.6370351537635372e-06	-0.37	0.173	0.5429999999999999	256					8647969	8648086	8648415	8648548								8647969	8648548	5,12,1,27,15,15	0,2,0,12,3,3	9,10,7,15,4,13	27,17,31,11,5,12						2777	chr11	-							2777	32,35,10	12,14,8	48,39,21	2,9,3	478	149	0.00200521097286	0.0094920218022793	0.454,0.438,0.28	0.882,0.575,0.686	-0.324					0.0094920218022793	-0.324	0.3906666666666666	0.7143333333333334	233					8647969	8648086	8648415	8648548								8647969	8648548	0,11,5,13,13,4	21,6,3,10,16,7	11,18,2,25,10,10	12,14,8,2,9,3						1.6370351537635372e-06	-0.37	11	-	8647969	8648548	8647969	8648086	8648415	8648548	579	0	1000	0	True	False	1.0		1000	1	True	True	1000	True	1.0	True	1	False	ENST00000705691	ENST00000705691	ENST00000481014;ENST00000525788;ENST00000529057;ENST00000531498;ENST00000646038;ENST00000705689;ENST00000705690	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2982	ENSG00000077232	DNAJC10	chr2	+							2982	186,163,150	0,18,2	121,115,142	3,0,0	1233	149	0.0048566535499	0.0199604554745219	1.0,0.523,0.901	0.83,1.0,1.0	-0.135					RI	chr2|+|182717015|182718290|182717015|182717072|182718156|182718290	0.0199604554745219	-0.135	0.808	0.9433333333333334	900					182717015	182717072	182718156	182718290								182717015	182718290	13,0,0,0,6,0	93,67,80,34,45,67	80,96,70,87,64,75	0,18,2,3,0,0						2982	chr2	+							2982	114,212,184	12,24,3	114,121,124	1,4,1	1233	149	0.00158929918961	0.0078349206580039	0.534,0.516,0.881	0.932,0.785,0.937	-0.241					0.0078349206580039	-0.241	0.6436666666666667	0.8846666666666667	914					182717015	182717072	182718156	182718290								182717015	182718290	3,0,9,4,0,0	55,96,94,49,54,44	56,116,81,61,67,80	12,24,3,1,4,1						0.0199604554745219	-0.135	2	+	182717015	182718290	182717015	182717072	182718156	182718290	1275	0	2760	0	True	False	0.0		2760	0	False	False	2760	True	0.0	False	1	False	ENST00000640034	ENST00000640034	ENST00000264065;ENST00000418559;ENST00000469118;ENST00000491074;ENST00000537515;ENST00000616986;ENST00000650903;ENST00000679491;ENST00000679526;ENST00000679884;ENST00000680060;ENST00000680258;ENST00000680480;ENST00000680484;ENST00000680667;ENST00000681139;ENST00000681146;ENST00000681873	False	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_independent
3047	ENSG00000170445	HARS1	chr5	-							3047	1276,1277,1582	198,191,232	1230,1591,1557	87,145,107	1669	149	4.98642238611e-10	1.85313588312888e-08	0.365,0.374,0.378	0.558,0.495,0.565	-0.167					RI	chr5|-|140675016|140676896|140675016|140675133|140676653|140676896	1.85313588312888e-08	-0.167	0.3723333333333333	0.5393333333333333	9473					140675016	140675133	140676653	140676896								140675016	140676896	113,188,198,210,218,248	127,118,161,98,94,107	1036,971,1223,922,1279,1202	198,191,232,87,145,107						3047	chr5	-							3047	1072,1377,1751	211,239,295	1167,1318,1173	85,128,143	1669	149	2.1515403017e-06	2.9462929437565303e-05	0.312,0.34,0.346	0.551,0.479,0.423	-0.152					2.9462929437565303e-05	-0.152	0.3326666666666666	0.4843333333333333	8959					140675016	140675133	140676653	140676896								140675016	140676896	159,181,176,159,233,160	43,119,169,119,98,91	870,1077,1406,889,987,922	211,239,295,85,128,143						1.85313588312888e-08	-0.167	5	-	140675016	140676896	140675016	140675133	140676653	140676896	1880	0	4320	0	True	False	0.0		4320	0	False	False	4320	True	0.0	False	1	False	ENST00000506579	ENST00000506579	ENST00000307633;ENST00000415192;ENST00000431330;ENST00000438307;ENST00000457527;ENST00000504156;ENST00000504366;ENST00000507746;ENST00000509087;ENST00000512396;ENST00000643686;ENST00000645491;ENST00000646229;ENST00000674523;ENST00000675094;ENST00000675204;ENST00000675355;ENST00000675366;ENST00000675698;ENST00000675763;ENST00000675827;ENST00000675851;ENST00000675898;ENST00000675967;ENST00000676327	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
3084	ENSG00000130304	SLC27A1	chr19	+							3084	48,26,25	16,0,1	12,20,68	0,0,0	365	149	1.24332553783e-05	0.0001344633544616	0.55,1.0,0.911	1.0,1.0,1.0	-0.18					RI	chr19|+|17486562|17487335|17486562|17486957|17487173|17487335	0.0001344633544616	-0.18	0.8203333333333334	1.0	216					17486562	17486957	17487173	17487335								17486562	17487335	21,5,4,6,5,1	22,17,16,6,15,66	5,4,5,0,0,1	16,0,1,0,0,0						3084	chr19	+							3084	31,25,78	0,0,2	39,43,36	2,0,10	365	149	0.000373319471654	0.0023170362685698	1.0,1.0,0.941	0.888,1.0,0.595	0.153					0.0023170362685698	0.153	0.9803333333333332	0.8276666666666667	266					17486562	17486957	17487173	17487335								17486562	17487335	17,11,14,35,25,9	12,12,53,4,18,21	2,2,11,0,0,6	0,0,2,2,0,10						0.0001344633544616	-0.18	19	+	17486562	17487335	17486562	17486957	17487173	17487335	773	0	1754	0	True	False	2.0		1754	2	True	True	1754	True	2.0	True	2	True	ENST00000600277;ENST00000600297	ENST00000600277;ENST00000600297	ENST00000252595;ENST00000598424;ENST00000599380	False	True	True	1.0	True	Start_Codon	Start_Codon	UFM1_independent
3104	ENSG00000011243	AKAP8L	chr19	-							3104	1033,1160,1121	251,222,276	1325,1128,1416	85,115,169	1033	149	5.59747803663e-10	2.0190432541538328e-08	0.373,0.43,0.369	0.692,0.586,0.547	-0.218					RI	chr19|-|15397713|15400358|15397713|15399410|15400294|15400358	2.0190432541538328e-08	-0.218	0.3906666666666666	0.6083333333333333	8301					15397713	15399410	15400294	15400358								15397713	15400358	109,143,164,128,121,144	281,291,260,401,295,424	643,726,697,796,712,848	251,222,276,85,115,169						3104	chr19	-							3104	1140,1314,1561	208,199,332	1202,1180,1263	106,158,135	1033	149	1.52563260221e-05	0.0001580325091723	0.442,0.488,0.404	0.621,0.519,0.574	-0.127					0.0001580325091723	-0.127	0.4446666666666666	0.5713333333333334	8798					15397713	15399410	15400294	15400358								15397713	15400358	177,190,224,116,178,184	304,284,362,287,251,297	659,840,975,799,751,782	208,199,332,106,158,135						2.0190432541538328e-08	-0.218	19	-	15397713	15400358	15397713	15399410	15400294	15400358	2645	0	3072	0	True	False	0.0		3072	0	False	False	3072	True	0.0	False	1	False	ENST00000681405	ENST00000681405	ENST00000397410;ENST00000593845;ENST00000594594;ENST00000594893;ENST00000595087;ENST00000595465;ENST00000595879;ENST00000596213;ENST00000596750;ENST00000599137;ENST00000600065;ENST00000609519;ENST00000679634;ENST00000679638;ENST00000680017;ENST00000680103;ENST00000680302;ENST00000680303;ENST00000680323;ENST00000680363;ENST00000680642;ENST00000680649;ENST00000680703;ENST00000680774;ENST00000680803;ENST00000680865;ENST00000680957;ENST00000681170;ENST00000681459;ENST00000681744	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3172	ENSG00000138095	LRPPRC	chr2	-							3172	1278,1153,1329	245,267,356	1418,1618,2213	155,237,293	1863	149	7.33717864243e-09	2.0358180739991296e-07	0.294,0.257,0.23	0.423,0.353,0.377	-0.124					RI	chr2|-|43899465|43901524|43899465|43899605|43901319|43901524	2.0358180739991296e-07	-0.124	0.2603333333333333	0.3843333333333333	10562					43899465	43899605	43901319	43901524								43899465	43901524	457,323,351,419,398,656	59,89,80,123,86,112	762,741,898,876,1134,1445	245,267,356,155,237,293						3172	chr2	-							3172	774,1297,1383	167,310,286	1476,1563,1922	216,137,167	1863	149	4.02339090932e-08	9.192375598367852e-07	0.27,0.251,0.279	0.353,0.477,0.479	-0.17					9.192375598367852e-07	-0.17	0.2666666666666666	0.4363333333333333	9698					43899465	43899605	43901319	43901524								43899465	43901524	230,357,454,404,447,562	58,75,143,83,95,116	486,865,786,989,1021,1244	167,310,286,216,137,167						2.0358180739991296e-07	-0.124	2	-	43899465	43901524	43899465	43899605	43901319	43901524	2059	0	6211	0	True	False	1.0		6211	1	True	True	6211	True	1.0	True	1	False	ENST00000684743	ENST00000684743	ENST00000260665;ENST00000419884;ENST00000463456;ENST00000472420;ENST00000483489;ENST00000681993;ENST00000682303;ENST00000682308;ENST00000682434;ENST00000682480;ENST00000682546;ENST00000682585;ENST00000682595;ENST00000682607;ENST00000682612;ENST00000682779;ENST00000682845;ENST00000682885;ENST00000682933;ENST00000683002;ENST00000683072;ENST00000683080;ENST00000683125;ENST00000683213;ENST00000683220;ENST00000683329;ENST00000683346;ENST00000683409;ENST00000683459;ENST00000683528;ENST00000683590;ENST00000683623;ENST00000683645;ENST00000683796;ENST00000683802;ENST00000683833;ENST00000683994;ENST00000684290;ENST00000684306;ENST00000684341;ENST00000684383;ENST00000684418;ENST00000684454;ENST00000684619	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3174	ENSG00000138095	LRPPRC	chr2	-							3174	761,636,617	78,67,80	1386,1126,1525	84,40,100	3238	149	1.03594540543e-05	0.0001146645708681	0.31,0.304,0.262	0.432,0.564,0.412	-0.177					RI	chr2|-|43957384|43960634|43957384|43957451|43960540|43960634	0.0001146645708681	-0.177	0.292	0.4693333333333333	6500					43957384	43957451	43960540	43960634								43957384	43960634	69,62,17,78,45,79	69,34,17,71,35,70	623,540,583,1237,1046,1376	78,67,80,84,40,100						3174	chr2	-							3174	506,760,578	56,134,104	1284,1207,1144	47,88,83	3238	149	2.43539978184e-07	4.525347471548234e-06	0.294,0.207,0.204	0.557,0.387,0.388	-0.209					4.525347471548234e-06	-0.209	0.235	0.444	5991					43957384	43957451	43960540	43960634								43957384	43960634	23,46,14,60,57,50	40,36,30,64,75,24	443,678,534,1160,1075,1070	56,134,104,47,88,83						0.0001146645708681	-0.177	2	-	43957384	43960634	43957384	43957451	43960540	43960634	3250	0	3501	0	True	False	0.0		3501	0	False	False	3501	True	0.0	False	1	False	ENST00000683802	ENST00000683802	ENST00000260665;ENST00000409659;ENST00000409946;ENST00000447246;ENST00000467058;ENST00000681959;ENST00000681961;ENST00000682104;ENST00000682303;ENST00000682308;ENST00000682480;ENST00000682546;ENST00000682585;ENST00000682595;ENST00000682607;ENST00000682779;ENST00000682885;ENST00000682933;ENST00000683072;ENST00000683082;ENST00000683125;ENST00000683213;ENST00000683220;ENST00000683329;ENST00000683346;ENST00000683459;ENST00000683590;ENST00000683623;ENST00000683645;ENST00000683694;ENST00000683796;ENST00000683833;ENST00000683934;ENST00000683989;ENST00000683994;ENST00000684290;ENST00000684306;ENST00000684341;ENST00000684383;ENST00000684482;ENST00000684619;ENST00000684743	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3238	ENSG00000141551	CSNK1D	chr17	-							3238	5312,4992,4968	366,411,433	4232,4269,4282	178,210,196	2984	149	1.12555631482e-08	2.8980174220249205e-07	0.42,0.378,0.364	0.543,0.504,0.522	-0.136					RI	chr17|-|82245975|82249014|82245975|82246039|82248874|82249014	2.8980174220249205e-07	-0.136	0.3873333333333333	0.523	29849					82245975	82246039	82248874	82249014								82245975	82249014	284,218,156,145,150,195	172,113,169,162,118,135	4856,4661,4643,3925,4001,3952	366,411,433,178,210,196						3238	chr17	-							3238	3853,4826,5212	394,386,451	3982,3898,3474	193,252,185	2984	149	6.64779967852e-07	1.0705616602288606e-05	0.328,0.384,0.366	0.507,0.436,0.484	-0.116					1.0705616602288606e-05	-0.116	0.3593333333333333	0.4756666666666667	27106					82245975	82246039	82248874	82249014								82245975	82249014	140,215,121,156,103,111	131,122,137,143,114,98	3582,4489,4954,3683,3681,3265	394,386,451,193,252,185						2.8980174220249205e-07	-0.136	17	-	82245975	82249014	82245975	82246039	82248874	82249014	3039	0	556	0	True	False	1.0		556	1	True	True	556	True	1.0	True	1	False	ENST00000581241	ENST00000581241	ENST00000269361;ENST00000314028;ENST00000392334;ENST00000398519;ENST00000403276;ENST00000577578;ENST00000578501;ENST00000580565;ENST00000580784;ENST00000581737;ENST00000584377;ENST00000584672	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
3316	ENSG00000181163	NPM1	chr5	+							3316	4490,4077,5381	399,360,535	5024,5523,7516	265,322,454	2445	149	2.49657913676e-07	4.556256924587e-06	0.407,0.408,0.38	0.536,0.511,0.502	-0.118					RI	chr5|+|171405301|171407774|171405301|171405403|171407699|171407774	4.556256924587e-06	-0.118	0.3983333333333333	0.5163333333333333	34346					171405301	171405403	171407699	171407774								171405301	171407774	126,92,155,175,128,228	254,186,260,202,240,402	4110,3799,4966,4647,5155,6886	399,360,535,265,322,454						3316	chr5	+							3316	2991,4275,4854	341,496,524	4913,5445,5990	263,294,460	2445	149	5.35755495523e-09	1.4573997466051337e-07	0.348,0.344,0.361	0.532,0.53,0.442	-0.15					1.4573997466051337e-07	-0.15	0.351	0.5013333333333334	30846					171405301	171405403	171407699	171407774								171405301	171407774	75,124,113,159,205,182	214,203,199,201,358,333	2702,3948,4542,4553,4882,5475	341,496,524,263,294,460						4.556256924587e-06	-0.118	5	+	171405301	171407774	171405301	171405403	171407699	171407774	2473	0	1825	0	True	False	1.0		1825	1	True	True	1825	True	1.0	True	1	False	ENST00000676625	ENST00000676625	ENST00000296930;ENST00000351986;ENST00000393820;ENST00000517671;ENST00000518587;ENST00000519955;ENST00000521260;ENST00000521672;ENST00000524204;ENST00000676504;ENST00000676589;ENST00000676613;ENST00000677297;ENST00000677325;ENST00000677357;ENST00000677467;ENST00000677600;ENST00000677672;ENST00000677682;ENST00000677741;ENST00000677904;ENST00000677907;ENST00000678186;ENST00000678267;ENST00000678280;ENST00000678774;ENST00000679006;ENST00000679190;ENST00000679233	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3342	ENSG00000153187	HNRNPU	chr1	-							3342	3098,2736,3106	304,232,315	5124,4679,6523	151,150,203	2135	149	0.0	0.0	0.416,0.451,0.408	0.703,0.685,0.692	-0.268					RI	chr1|-|244860334|244862534|244860334|244860474|244862460|244862534	0.0	-0.268	0.425	0.6933333333333334	26621					244860334	244860474	244862460	244862534								244860334	244862534	429,336,442,625,606,879	161,89,127,258,214,263	2508,2311,2537,4241,3859,5381	304,232,315,151,150,203						3342	chr1	-							3342	1858,2505,3018	273,291,410	4677,4138,4392	164,131,207	2135	149	0.0	0.0	0.322,0.375,0.339	0.666,0.688,0.597	-0.305					0.0	-0.305	0.3453333333333333	0.6503333333333333	22064					244860334	244860474	244862460	244862534								244860334	244862534	230,324,451,573,465,557	85,131,171,262,154,164	1543,2050,2396,3842,3519,3671	273,291,410,164,131,207						0.0	-0.268	1	-	244860334	244862534	244860334	244860474	244862460	244862534	2200	0	2855	0	True	False	2.0		2855	2	True	True	2855	True	2.0	True	2	False	ENST00000476241;ENST00000638952	ENST00000476241;ENST00000638952	ENST00000283179;ENST00000366525;ENST00000440865;ENST00000444376;ENST00000465881;ENST00000638230;ENST00000638301;ENST00000638475;ENST00000638589;ENST00000638716;ENST00000639628;ENST00000639667;ENST00000639880;ENST00000640001;ENST00000640056;ENST00000640218;ENST00000640306;ENST00000640440;ENST00000649899;ENST00000704074	False	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_independent
3356	ENSG00000145020	AMT	chr3	-							3356	34,30,46	10,0,0	28,40,41	0,0,0	238	149	0.000477350940164	0.0030301407506062	0.68,1.0,1.0	1.0,1.0,1.0	-0.107					RI	chr3|-|49422103|49422451|49422103|49422271|49422360|49422451	0.0030301407506062	-0.107	0.8933333333333333	1.0	229					49422103	49422271	49422360	49422451								49422103	49422451	25,24,30,18,34,28	10,6,20,12,6,13	0,0,0,0,0,0	10,0,0,0,0,0						3356	chr3	-							3356	40,24,45	7,0,10	12,29,57	0,0,0	238	149	4.68513197238e-07	7.992517508814357e-06	0.782,1.0,0.738	1.0,1.0,1.0	-0.16					7.992517508814357e-06	-0.16	0.84	1.0	224					49422103	49422271	49422360	49422451								49422103	49422451	37,15,40,6,22,33	3,9,10,6,10,26	0,0,0,0,0,0	7,0,10,0,0,0						0.0030301407506062	-0.107	3	-	49422103	49422451	49422103	49422271	49422360	49422451	348	0	3222	0	True	False	0.0		3222	0	False	False	3222	True	0.0	False	1	False	ENST00000495436	ENST00000495436	ENST00000273588;ENST00000395338;ENST00000399379;ENST00000427987;ENST00000430521;ENST00000458307;ENST00000462048;ENST00000465925;ENST00000473163;ENST00000476127;ENST00000476226;ENST00000478594;ENST00000480957;ENST00000487589;ENST00000491800;ENST00000493046;ENST00000498571;ENST00000538581;ENST00000635772;ENST00000635808;ENST00000635889;ENST00000635936;ENST00000636023;ENST00000636070;ENST00000636148;ENST00000636199;ENST00000636522;ENST00000636587;ENST00000636597;ENST00000636725;ENST00000636803;ENST00000636865;ENST00000636871;ENST00000636978;ENST00000636991;ENST00000637059;ENST00000637114;ENST00000637268;ENST00000637291;ENST00000637455;ENST00000637457;ENST00000637682;ENST00000637684;ENST00000637821;ENST00000637914;ENST00000637982;ENST00000637994;ENST00000638063;ENST00000638092	False	False	False	0.0	False	5UTR	5UTR	UFM1_independent
3425	ENSG00000132141	CCT6B	chr17	-							3425	0,0,17	1,9,10	21,11,17	6,1,8	435	149	0.00109604036973	0.0059794657893099	0.0,0.0,0.368	0.545,0.79,0.421	-0.463					RI	chr17|-|34939182|34939713|34939182|34939330|34939616|34939713	0.0059794657893099	-0.463	0.1226666666666666	0.5853333333333334	101					34939182	34939330	34939616	34939713								34939182	34939713	0,0,0,3,0,5	0,0,14,10,5,2	0,0,3,8,6,10	1,9,10,6,1,8						3425	chr17	-							3425	0,0,11	2,15,12	12,32,28	11,10,22	435	149	0.000218342002485	0.0014683378095845	0.0,0.0,0.239	0.272,0.523,0.304	-0.287					0.0014683378095845	-0.287	0.0796666666666666	0.3663333333333333	155					34939182	34939330	34939616	34939713								34939182	34939713	0,0,1,0,4,0	0,0,0,10,18,4	0,0,10,2,10,24	2,15,12,11,10,22						0.0059794657893099	-0.463	17	-	34939182	34939713	34939182	34939330	34939616	34939713	531	0	735	0	True	False	0.0		735	0	False	False	735	True	0.0	False	1	False	ENST00000577307	ENST00000577307	ENST00000314144;ENST00000421975;ENST00000436961	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
3563	ENSG00000117632	STMN1	chr1	-							3563	1111,1316,1795	81,89,78	1293,1470,2556	58,40,91	2107	149	0.00146844033416	0.0075731506552305	0.492,0.511,0.619	0.612,0.722,0.665	-0.126					RI	chr1|-|25901490|25903813|25901490|25901682|25903640|25903813	0.0075731506552305	-0.126	0.5406666666666666	0.6663333333333333	9978					25901490	25901682	25903640	25903813								25901490	25903813	87,104,105,128,104,291	81,36,58,56,78,109	943,1176,1632,1109,1288,2156	81,89,78,58,40,91						3563	chr1	-							3563	790,1139,1687	65,71,125	1546,1283,1930	42,36,63	2107	149	1.57440727122e-11	7.32719564409758e-10	0.462,0.531,0.488	0.722,0.716,0.684	-0.214					7.32719564409758e-10	-0.214	0.4936666666666667	0.7073333333333334	8777					25901490	25901682	25903640	25903813								25901490	25903813	129,79,190,65,116,198	26,47,81,72,59,50	635,1013,1416,1409,1108,1682	65,71,125,42,36,63						0.0075731506552305	-0.126	1	-	25901490	25903813	25901490	25901682	25903640	25903813	2323	0	2069	0	True	False	2.0		2069	2	True	True	2069	True	2.0	True	1	False	ENST00000465604	ENST00000465604	ENST00000357865;ENST00000374291;ENST00000399728;ENST00000426559;ENST00000446334;ENST00000455785;ENST00000485226	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
3601	ENSG00000119707	RBM25	chr14	+							3601	12105,9951,11925	140,166,267	13959,12810,18646	46,32,81	3590	149	0.0	0.0	0.782,0.713,0.65	0.926,0.943,0.905	-0.21					RI	chr14|+|73099666|73103478|73099666|73099750|73103191|73103478	0.0	-0.21	0.715	0.9246666666666666	80128					73099666	73099750	73103191	73103478								73099666	73103478	485,250,311,429,304,458	889,895,1199,1140,1178,1634	10731,8806,10415,12390,11328,16554	140,166,267,46,32,81						3601	chr14	+							3601	7616,9095,11774	102,249,176	13491,12380,13039	54,84,50	3590	149	3.33066907388e-16	3.35231842286022e-14	0.756,0.603,0.735	0.912,0.859,0.915	-0.197					3.35231842286022e-14	-0.197	0.698	0.8953333333333333	68110					73099666	73099750	73103191	73103478								73099666	73103478	232,212,303,339,352,300	791,973,1262,1276,1158,1287	6593,7910,10209,11876,10870,11452	102,249,176,54,84,50						0.0	-0.21	14	+	73099666	73103478	73099666	73099750	73103191	73103478	3812	0	1057	0	True	False	1.0		1057	1	True	True	1057	True	1.0	True	1	False	ENST00000532683	ENST00000532683	ENST00000261973;ENST00000525321;ENST00000526754;ENST00000527432;ENST00000528081;ENST00000532192	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3658	ENSG00000072274	TFRC	chr3	-							3658	249,202,163	114,123,83	513,317,522	162,66,106	1976	149	1.60680935224e-09	5.158615155987267e-08	0.141,0.11,0.129	0.193,0.266,0.271	-0.117					RI	chr3|-|196069454|196071498|196069454|196069568|196071395|196071498	5.158615155987267e-08	-0.117	0.1266666666666666	0.2433333333333333	2620					196069454	196069568	196071395	196071498								196069454	196071498	17,17,20,46,41,68	24,21,31,45,17,51	208,164,112,422,259,403	114,123,83,162,66,106						3658	chr3	-							3658	241,182,263	87,200,110	553,240,419	84,108,77	1976	149	5.49491095514e-06	6.650053558735564e-05	0.173,0.064,0.153	0.332,0.144,0.291	-0.126					6.650053558735564e-05	-0.126	0.13	0.2556666666666666	2564					196069454	196069568	196071395	196071498								196069454	196071498	38,26,26,33,33,54	25,27,22,94,17,58	178,129,215,426,190,307	87,200,110,84,108,77						5.158615155987267e-08	-0.117	3	-	196069454	196071498	196069454	196069568	196071395	196071498	2044	0	2081	0	True	False	2.0		2081	2	True	True	2081	True	2.0	True	1	False	ENST00000698292	ENST00000698292	ENST00000360110;ENST00000392396;ENST00000420415;ENST00000421258;ENST00000426789;ENST00000475593;ENST00000477148;ENST00000491658;ENST00000698274;ENST00000698275;ENST00000698280;ENST00000698281;ENST00000698282;ENST00000698283;ENST00000698284;ENST00000698285;ENST00000698286;ENST00000698287;ENST00000698288;ENST00000698289;ENST00000698290;ENST00000698291;ENST00000698293;ENST00000698294;ENST00000698295;ENST00000698296	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
