ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
3876	ENSG00000175110	MRPS22	chr3	+							3876	585,420,443	69,32,55	508,399,667	18,32,30	2003	149	0.00132498329937	0.006932421153359	0.387,0.494,0.375	0.677,0.481,0.623	-0.175					RI	chr3|+|139348159|139351060|139348159|139348324|139350178|139351060	0.006932421153359	-0.175	0.4186666666666667	0.5936666666666667	3258					139348159	139348324	139350178	139351060								139348159	139351060	71,17,52,23,28,21	66,61,50,21,30,64	448,342,341,464,341,582	69,32,55,18,32,30						3876	chr3	+							3876	255,363,463	26,83,53	411,494,502	5,25,36	2003	149	0.00019623072928	0.001340540015975	0.422,0.245,0.394	0.859,0.595,0.509	-0.301					0.001340540015975	-0.301	0.3536666666666667	0.6543333333333333	2716					139348159	139348324	139350178	139351060								139348159	139351060	4,28,32,19,12,28	50,17,37,56,28,30	201,318,394,336,454,444	26,83,53,5,25,36						0.006932421153359	-0.175	3	+	139348159	139351060	139348159	139348324	139350178	139351060	2901	0	4928	0	True	False	2.0		4928	2	True	True	4928	True	2.0	True	1	False	ENST00000692727	ENST00000692727	ENST00000310776;ENST00000465373;ENST00000466690;ENST00000478464;ENST00000480644;ENST00000480938;ENST00000483545;ENST00000486705;ENST00000492644;ENST00000495075;ENST00000498505;ENST00000680020;ENST00000684961;ENST00000686433;ENST00000687538;ENST00000688697;ENST00000689286;ENST00000689925;ENST00000690298;ENST00000691070;ENST00000693155	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
3938	ENSG00000174915	PTDSS2	chr11	+							3938	7,18,13	5,4,33	4,4,4	16,8,31	627	149	0.00046775101851	0.0029939971247425	0.25,0.517,0.086	0.056,0.106,0.03	0.22					RI	chr11|+|490419|491399|490419|490642|491120|491399	0.0029939971247425	0.22	0.2843333333333333	0.064	147					490419	490642	491120	491399								490419	491399	6,18,11,4,2,1	0,0,0,0,0,1	1,0,2,0,2,2	5,4,33,16,8,31						3938	chr11	+							3938	14,12,23	6,23,16	4,0,5	21,6,10	627	149	9.46648927854e-05	0.00072825641723698	0.357,0.11,0.255	0.043,0.0,0.106	0.191					0.00072825641723698	0.191	0.2406666666666666	0.0496666666666666	140					490419	490642	491120	491399								490419	491399	8,10,19,4,0,3	0,0,0,0,0,2	6,2,4,0,0,0	6,23,16,21,6,10						0.0029939971247425	0.22	11	+	490419	491399	490419	490642	491120	491399	980	0	160	0	True	False	1.0		160	1	True	True	160	True	1.0	True	1	True	ENST00000308020	ENST00000308020	ENST00000526878;ENST00000530029;ENST00000531411	False	True	True	1.0	False	3UTR	3UTR	UFM1_independent
3962	ENSG00000115486	GGCX	chr2	-							3962	77,104,111	29,72,36	27,24,60	38,46,40	350	149	0.000395606578752	0.0026112589245503	0.531,0.381,0.568	0.232,0.182,0.39	0.225					RI	chr2|-|85551479|85552567|85551479|85551610|85551811|85552567	0.0026112589245503	0.225	0.4933333333333333	0.268	664					85551479	85551610	85551811	85552567								85551479	85552567	77,92,102,27,23,55	0,12,9,0,1,3	0,0,0,0,0,2	29,72,36,38,46,40						3962	chr2	-							3962	100,105,107	52,67,84	42,19,40	53,27,31	350	149	0.0078510490291	0.0292593500944407	0.45,0.4,0.352	0.252,0.231,0.355	0.121					0.0292593500944407	0.121	0.4006666666666666	0.2793333333333333	727					85551479	85551610	85551811	85552567								85551479	85552567	88,104,107,36,19,28	12,1,0,6,0,12	0,0,0,0,0,0	52,67,84,53,27,31						0.0026112589245503	0.225	2	-	85551479	85552567	85551479	85551610	85551811	85552567	1088	0	2895	0	True	False	0.0		2895	0	False	False	2895	True	0.0	False	1	False	ENST00000685865	ENST00000685865	ENST00000233838;ENST00000430215;ENST00000465637;ENST00000473665;ENST00000482662;ENST00000687250;ENST00000687995;ENST00000688205;ENST00000688788;ENST00000689276;ENST00000689576;ENST00000690108;ENST00000690468;ENST00000690595;ENST00000691348;ENST00000691410;ENST00000693287;ENST00000693354;ENST00000693681	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
3992	ENSG00000135297	MTO1	chr6	+							3992	27,36,29	8,0,0	17,36,33	0,0,0	315	149	0.00169465999483	0.0085038094012254	0.615,1.0,1.0	1.0,1.0,1.0	-0.128					RI	chr6|+|73479935|73480367|73479935|73480126|73480292|73480367	0.0085038094012254	-0.128	0.8716666666666667	1.0	186					73479935	73480126	73480292	73480367								73479935	73480367	8,9,16,3,4,16	4,19,8,3,6,11	15,8,5,11,26,6	8,0,0,0,0,0						3992	chr6	+							3992	21,39,47	7,0,12	39,38,10	0,0,0	315	149	4.22616926232e-07	7.312847041590396e-06	0.587,1.0,0.649	1.0,1.0,1.0	-0.255					7.312847041590396e-06	-0.255	0.7453333333333333	1.0	213					73479935	73480126	73480292	73480367								73479935	73480367	5,14,24,17,8,8	16,19,10,2,7,2	0,6,13,20,23,0	7,0,12,0,0,0						0.0085038094012254	-0.128	6	+	73479935	73480367	73479935	73480126	73480292	73480367	432	0	5660	0	True	False	2.0		5660	2	True	True	5660	True	2.0	True	14	False	ENST00000462039;ENST00000487960;ENST00000679352;ENST00000679411;ENST00000679612;ENST00000679730;ENST00000679993;ENST00000680266;ENST00000680350;ENST00000680570;ENST00000680758;ENST00000680794;ENST00000681212;ENST00000681284	ENST00000462039;ENST00000487960;ENST00000679352;ENST00000679411;ENST00000679612;ENST00000679730;ENST00000679993;ENST00000680266;ENST00000680350;ENST00000680570;ENST00000680758;ENST00000680794;ENST00000681212;ENST00000681284	ENST00000370300;ENST00000370305;ENST00000370308;ENST00000415228;ENST00000415954;ENST00000442897;ENST00000445187;ENST00000466977;ENST00000498286;ENST00000521156;ENST00000522205;ENST00000523763;ENST00000524046;ENST00000679364;ENST00000679418;ENST00000679524;ENST00000679591;ENST00000679592;ENST00000679604;ENST00000679627;ENST00000679675;ENST00000679808;ENST00000679870;ENST00000679900;ENST00000679905;ENST00000679947;ENST00000680034;ENST00000680131;ENST00000680195;ENST00000680238;ENST00000680289;ENST00000680405;ENST00000680428;ENST00000680544;ENST00000680563;ENST00000680601;ENST00000680609;ENST00000680686;ENST00000680775;ENST00000680841;ENST00000680875;ENST00000680902;ENST00000681094;ENST00000681141;ENST00000681165;ENST00000681204;ENST00000681254;ENST00000681267;ENST00000681294;ENST00000681337;ENST00000681438;ENST00000681500;ENST00000681509;ENST00000681579;ENST00000681610;ENST00000681620;ENST00000681624;ENST00000681691;ENST00000681705;ENST00000681890;ENST00000681932	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
3996	ENSG00000232859	LYRM9	chr17	-							3996	26,18,34	0,0,0	31,37,20	3,0,9	932	149	2.70703000671e-06	3.705247321684312e-05	1.0,1.0,1.0	0.623,1.0,0.262	0.372					RI	chr17|-|27878357|27880366|27878357|27879490|27880273|27880366	3.705247321684312e-05	0.372	1.0	0.6283333333333333	178					27878357	27879490	27880273	27880366								27878357	27880366	4,0,1,4,0,4	8,0,0,6,9,8	14,18,33,21,28,8	0,0,0,3,0,9						3996	chr17	-							3996	28,57,60	4,0,6	6,66,19	4,6,10	932	149	0.0130569612732	0.0441989849376988	0.528,1.0,0.615	0.193,0.637,0.233	0.36					0.0441989849376988	0.36	0.7143333333333334	0.3543333333333333	266					27878357	27879490	27880273	27880366								27878357	27880366	0,0,7,0,0,0	8,9,10,1,3,0	20,48,43,5,63,19	4,0,6,4,6,10						3.705247321684312e-05	0.372	17	-	27878357	27880366	27878357	27879490	27880273	27880366	2009	0	630	0	True	False	0.0		630	0	False	False	630	True	0.0	False	1	True	ENST00000460380	ENST00000460380	ENST00000379102;ENST00000379103;ENST00000503642;ENST00000508862	False	True	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
4019	ENSG00000119977	TCTN3	chr10	-							4019	17,20,33	16,41,9	16,19,37	0,2,1	490	149	6.68582633701e-09	1.8720313743628e-07	0.244,0.129,0.527	1.0,0.743,0.918	-0.587					RI	chr10|-|95683100|95683629|95683100|95683180|95683521|95683629	1.8720313743628e-07	-0.587	0.3	0.887	211					95683100	95683180	95683521	95683629								95683100	95683629	9,5,13,11,10,13	3,0,0,0,4,7	5,15,20,5,5,17	16,41,9,0,2,1						4019	chr10	-							4019	16,26,9	6,20,4	10,17,14	0,0,0	490	149	9.27036225562e-12	4.4786974129351336e-10	0.448,0.283,0.406	1.0,1.0,1.0	-0.621					4.4786974129351336e-10	-0.621	0.379	1.0	122					95683100	95683180	95683521	95683629								95683100	95683629	4,1,0,7,10,11	0,10,2,0,2,0	12,15,7,3,5,3	6,20,4,0,0,0						1.8720313743628e-07	-0.587	10	-	95683100	95683629	95683100	95683180	95683521	95683629	529	0	1515	0	True	False	0.0		1515	0	False	False	1515	True	0.0	False	1	False	ENST00000681739	ENST00000681739	ENST00000265993;ENST00000371209;ENST00000371217;ENST00000430368;ENST00000614499;ENST00000679485;ENST00000679984;ENST00000680144;ENST00000680353;ENST00000680697;ENST00000680709;ENST00000681928	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
4036	ENSG00000072110	ACTN1	chr14	-							4036	3596,2501,3586	423,362,394	4006,3562,4474	241,193,295	1897	149	5.5622173533699996e-14	4.547668908115312e-12	0.4,0.352,0.417	0.566,0.592,0.544	-0.178					RI	chr14|-|68877081|68879069|68877081|68877240|68878988|68879069	4.547668908115312e-12	-0.178	0.3896666666666666	0.5673333333333334	23633					68877081	68877240	68878988	68879069								68877081	68879069	341,240,304,321,297,298	166,50,119,129,165,163	3089,2211,3163,3556,3100,4013	423,362,394,241,193,295						4036	chr14	-							4036	2905,2710,3929	516,534,526	3511,3004,3512	226,122,227	1897	149	0.0	0.0	0.307,0.285,0.37	0.55,0.659,0.549	-0.265					0.0	-0.265	0.3206666666666666	0.5860000000000001	21722					68877081	68877240	68878988	68879069								68877081	68879069	218,231,280,268,309,335	119,103,125,153,135,113	2568,2376,3524,3090,2560,3064	516,534,526,226,122,227						4.547668908115312e-12	-0.178	14	-	68877081	68879069	68877081	68877240	68878988	68879069	1988	0	4089	0	True	False	0.0		4089	0	False	False	4089	True	0.0	False	1	False	ENST00000682378	ENST00000682378	ENST00000193403;ENST00000376839;ENST00000394419;ENST00000438964;ENST00000538545;ENST00000544964;ENST00000553290;ENST00000553882;ENST00000555075;ENST00000556083;ENST00000679147;ENST00000682130;ENST00000682291;ENST00000682298;ENST00000682331;ENST00000682381;ENST00000682522;ENST00000682559;ENST00000683069;ENST00000683198;ENST00000683225;ENST00000683267;ENST00000683342;ENST00000683780;ENST00000684146;ENST00000684182;ENST00000684287;ENST00000684340;ENST00000684598;ENST00000684638;ENST00000684639;ENST00000684713	False	False	False	0.0	False	CDS	CDS	UFM1_independent
4065	ENSG00000117155	SSX2IP	chr1	-							4065	44,5,15	19,27,16	3,6,1	21,11,9	228	149	0.0121870748903	0.0419273050862692	0.602,0.108,0.38	0.085,0.263,0.068	0.225					RI	chr1|-|84662197|84662530|84662197|84662375|84662454|84662530	0.0419273050862692	0.225	0.3633333333333333	0.1386666666666666	177					84662197	84662375	84662454	84662530								84662197	84662530	33,2,11,2,6,1	15,5,4,1,5,0	0,0,0,0,0,0	19,27,16,21,11,9						4065	chr1	-							4065	2,4,24	10,26,31	7,0,0	18,10,21	228	149	0.014370259998	0.0475778509473256	0.116,0.091,0.336	0.203,0.0,0.0	0.113					0.0475778509473256	0.113	0.181	0.0676666666666666	153					84662197	84662375	84662454	84662530								84662197	84662530	0,4,10,6,0,0	2,3,19,4,0,0	0,0,0,0,0,0	10,26,31,18,10,21						0.0419273050862692	0.225	1	-	84662197	84662530	84662197	84662375	84662454	84662530	333	0	1270	0	True	False	1.0		1270	1	True	True	1270	True	1.0	True	1	False	ENST00000460500	ENST00000460500	ENST00000342203;ENST00000437941;ENST00000476905;ENST00000481102;ENST00000603677;ENST00000605755	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
4106	ENSG00000117410	ATP6V0B	chr1	+							4106	451,544,447	74,112,122	185,157,238	64,73,94	359	149	1.05017546482e-05	0.0001158574383195	0.717,0.668,0.603	0.545,0.472,0.512	0.153					RI	chr1|+|43976301|43976659|43976301|43976379|43976589|43976659	0.0001158574383195	0.153	0.6626666666666666	0.5096666666666667	2561					43976301	43976379	43976589	43976659								43976301	43976659	117,172,97,23,28,50	151,282,224,116,88,120	183,90,126,46,41,68	74,112,122,64,73,94						4106	chr1	+							4106	347,416,417	40,202,74	135,100,202	47,60,102	359	149	0.0078098371538	0.0291493242100112	0.783,0.461,0.7	0.544,0.409,0.451	0.18					0.0291493242100112	0.18	0.648	0.468	2142					43976301	43976379	43976589	43976659								43976301	43976659	108,89,120,42,28,27	170,212,202,55,60,97	69,115,95,38,12,78	40,202,74,47,60,102						0.0001158574383195	0.153	1	+	43976301	43976659	43976301	43976379	43976589	43976659	358	0	888	0	True	False	0.0		888	0	False	False	888	True	0.0	False	1	False	ENST00000496131	ENST00000496131	ENST00000236067;ENST00000461670;ENST00000468183;ENST00000471859;ENST00000472174;ENST00000472277;ENST00000472505;ENST00000473485;ENST00000498208;ENST00000498664;ENST00000532072;ENST00000532642	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
4144	ENSG00000163161	ERCC3	chr2	-							4144	311,348,228	101,90,81	152,132,187	73,95,101	336	149	1.0669158321e-05	0.00011745651494501	0.577,0.632,0.555	0.48,0.381,0.451	0.151					RI	chr2|-|127289336|127289824|127289336|127289501|127289688|127289824	0.00011745651494501	0.151	0.588	0.4373333333333333	1899					127289336	127289501	127289688	127289824								127289336	127289824	91,134,94,96,57,95	161,167,109,49,62,74	59,47,25,7,13,18	101,90,81,73,95,101						4144	chr2	-							4144	262,329,414	78,155,126	148,184,163	92,123,135	336	149	1.83577054724e-06	2.5842000780378465e-05	0.598,0.485,0.593	0.416,0.399,0.349	0.171					2.5842000780378465e-05	0.171	0.5586666666666666	0.388	2209					127289336	127289501	127289688	127289824								127289336	127289824	93,131,199,60,103,79	141,127,174,62,61,71	28,71,41,26,20,13	78,155,126,92,123,135						0.00011745651494501	0.151	2	-	127289336	127289824	127289336	127289501	127289688	127289824	488	0	1833	0	True	False	0.0		1833	0	False	False	1833	True	0.0	False	1	False	ENST00000494464	ENST00000494464	ENST00000285398;ENST00000426778;ENST00000445889;ENST00000456257;ENST00000460485;ENST00000462306;ENST00000642308;ENST00000643982;ENST00000644317;ENST00000645233;ENST00000645467;ENST00000645736;ENST00000646042;ENST00000646654;ENST00000647169;ENST00000647496	False	False	False	0.0	False	CDS	CDS	UFM1_independent
4161	ENSG00000197841	ZNF181	chr19	+							4161	19,41,10	7,4,0	28,8,25	8,9,28	403	149	0.00380095370894	0.0164716948008622	0.501,0.791,1.0	0.564,0.247,0.248	0.411					RI	chr19|+|34739147|34739621|34739147|34739268|34739522|34739621	0.0164716948008622	0.411	0.764	0.353	187					34739147	34739268	34739522	34739621								34739147	34739621	12,9,4,11,1,9	5,5,6,17,3,5	2,27,0,0,4,11	7,4,0,8,9,28						4161	chr19	+							4161	0,17,9	15,4,23	14,6,39	2,0,12	403	149	0.000555772470716	0.0032365573294637	0.0,0.611,0.126	0.721,1.0,0.546	-0.51					0.0032365573294637	-0.51	0.2456666666666666	0.7556666666666667	141					34739147	34739268	34739522	34739621								34739147	34739621	0,0,0,12,3,9	0,15,5,2,2,15	0,2,4,0,1,15	15,4,23,2,0,12						0.0164716948008622	0.411	19	+	34739147	34739621	34739147	34739268	34739522	34739621	474	0	1298	0	True	False	2.0		1298	2	True	True	1298	True	2.0	True	1	False	ENST00000448715	ENST00000448715	ENST00000392232;ENST00000459757;ENST00000492450;ENST00000593781;ENST00000595708;ENST00000599244	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
4166	ENSG00000167861	HID1	chr17	-							4166	66,68,87	17,8,28	20,49,63	20,21,24	343	149	0.010562059132	0.0373079185469032	0.628,0.787,0.574	0.303,0.503,0.533	0.217					RI	chr17|-|74958326|74958763|74958326|74958478|74958672|74958763	0.0373079185469032	0.217	0.663	0.4463333333333333	471					74958326	74958478	74958672	74958763								74958326	74958763	11,24,33,4,2,21	55,22,51,16,25,34	0,22,3,0,22,8	17,8,28,20,21,24						4166	chr17	-							4166	51,71,137	19,25,48	32,49,66	41,20,45	343	149	0.00862265260784	0.0315568779325502	0.538,0.552,0.554	0.253,0.516,0.389	0.162					0.0315568779325502	0.162	0.548	0.386	604					74958326	74958478	74958672	74958763								74958326	74958763	0,11,63,9,8,9	51,58,51,15,32,45	0,2,23,8,9,12	19,25,48,41,20,45						0.0373079185469032	0.217	17	-	74958326	74958763	74958326	74958478	74958672	74958763	437	0	486	0	True	False	0.0		486	0	False	False	486	True	0.0	False	1	False	ENST00000532894	ENST00000532894	ENST00000318565;ENST00000425042;ENST00000534480;ENST00000583244	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
4172	ENSG00000095066	HOOK2	chr19	-							4172	14,3,6	25,16,23	11,29,18	25,15,15	219	149	0.00615074683687	0.0240538135227594	0.276,0.113,0.151	0.23,0.568,0.449	-0.236					RI	chr19|-|12774668|12774897|12774668|12774741|12774811|12774897	0.0240538135227594	-0.236	0.18	0.4156666666666666	200					12774668	12774741	12774811	12774897								12774668	12774897	14,2,6,10,19,17	11,3,0,2,16,8	0,0,0,0,0,0	25,16,23,25,15,15						4172	chr19	-							4172	7,20,42	21,13,23	7,8,5	28,18,10	219	149	0.0099252225395	0.0351133092654015	0.185,0.511,0.554	0.145,0.232,0.254	0.206					0.0351133092654015	0.206	0.4166666666666667	0.2103333333333333	202					12774668	12774741	12774811	12774897								12774668	12774897	7,20,24,6,2,2	5,2,19,2,7,5	0,0,0,0,0,0	21,13,23,28,18,10						0.0240538135227594	-0.236	19	-	12774668	12774897	12774668	12774741	12774811	12774897	229	0	636	0	True	False	0.0		636	0	False	False	636	True	0.0	False	1	False	ENST00000586284	ENST00000586284	ENST00000264827;ENST00000397668;ENST00000586719;ENST00000587178;ENST00000589134;ENST00000589400;ENST00000589765;ENST00000589965;ENST00000590839;ENST00000591251;ENST00000591641;ENST00000592079;ENST00000592512;ENST00000592808;ENST00000593143;ENST00000678590	False	False	False	0.0	False	5UTR	5UTR	UFM1_independent
4199	ENSG00000138074	SLC5A6	chr2	-							4199	776,855,814	185,183,153	324,451,290	150,220,199	501	149	1.55431223448e-15	1.5372649390050581e-13	0.555,0.582,0.613	0.391,0.379,0.302	0.226					RI	chr2|-|27202812|27203345|27202812|27202880|27203232|27203345	1.5372649390050581e-13	0.226	0.5833333333333334	0.3573333333333333	4600					27202812	27202880	27203232	27203345								27202812	27203345	244,211,214,92,97,107	156,278,229,101,104,83	376,366,371,131,250,100	185,183,153,150,220,199						4199	chr2	-							4199	648,811,867	177,123,260	226,438,338	152,142,148	501	149	0.000767934963078	0.0042429636249112	0.521,0.662,0.498	0.307,0.478,0.404	0.164					0.0042429636249112	0.164	0.5603333333333333	0.3963333333333333	4330					27202812	27202880	27203232	27203345								27202812	27203345	158,224,170,60,111,100	170,179,189,62,117,82	320,408,508,104,210,156	177,123,260,152,142,148						1.5372649390050581e-13	0.226	2	-	27202812	27203345	27202812	27202880	27203232	27203345	533	0	362	0	True	False	2.0		362	2	True	True	362	True	2.0	True	1	False	ENST00000488743	ENST00000488743	ENST00000310574;ENST00000408041;ENST00000461319;ENST00000461757;ENST00000476319;ENST00000481751;ENST00000492069	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
4211	ENSG00000090539	CHRD	chr3	+							4211	34,9,37	4,0,0	17,2,14	6,3,10	834	149	9.71765449709e-06	0.00010834301341119	0.603,1.0,1.0	0.336,0.106,0.2	0.654					RI	chr3|+|184386045|184386938|184386045|184386159|184386844|184386938	0.00010834301341119	0.654	0.8676666666666667	0.214	136					184386045	184386159	184386844	184386938								184386045	184386938	0,1,4,0,0,8	0,4,0,0,0,0	34,4,33,17,2,6	4,0,0,6,3,10						4211	chr3	+							4211	15,14,39	0,0,0	6,15,17	0,6,0	834	149	0.00767983332249	0.028788648935144	1.0,1.0,1.0	1.0,0.309,1.0	0.23					0.028788648935144	0.23	1.0	0.7696666666666667	112					184386045	184386159	184386844	184386938								184386045	184386938	0,0,2,0,0,2	0,5,0,0,12,1	15,9,37,6,3,14	0,0,0,0,6,0						0.00010834301341119	0.654	3	+	184386045	184386938	184386045	184386159	184386844	184386938	893	0	1416	0	True	False	0.0		1416	0	False	False	1416	True	0.0	False	1	False	ENST00000460627	ENST00000460627	ENST00000204604;ENST00000348986;ENST00000420973;ENST00000448472;ENST00000450923;ENST00000464833;ENST00000470150	False	False	False	0.0	False	CDS	CDS	UFM1_independent
4222	ENSG00000132275	RRP8	chr11	-							4222	12,27,62	7,29,28	33,28,22	43,41,66	242	149	0.000659340082373	0.0039637974363835	0.513,0.364,0.577	0.321,0.296,0.17	0.222					RI	chr11|-|6600925|6601602|6600925|6601055|6601148|6601602	0.0039637974363835	0.222	0.4846666666666666	0.2623333333333333	398					6600925	6601055	6601148	6601602								6600925	6601602	7,16,53,21,25,21	5,19,27,5,3,4	0,0,0,10,0,0	7,29,28,43,41,66						4222	chr11	-							4222	18,10,8	37,62,53	16,13,32	38,36,29	242	149	0.00621561413206	0.0241700539237027	0.23,0.09,0.085	0.206,0.182,0.405	-0.129					0.0241700539237027	-0.129	0.135	0.2643333333333333	352					6600925	6601055	6601148	6601602								6600925	6601602	9,9,2,8,9,22	9,6,8,8,9,17	0,0,0,0,0,0	37,62,53,38,36,29						0.0039637974363835	0.222	11	-	6600925	6601602	6600925	6601055	6601148	6601602	677	0	1039	0	True	False	1.0		1039	1	True	True	1039	True	1.0	True	1	True	ENST00000533907	ENST00000533907	ENST00000254605;ENST00000526352;ENST00000530762;ENST00000534343	False	True	True	1.0	False	Stop_Codon	Stop_Codon	UFM1_independent
4312	ENSG00000135424	ITGA7	chr12	-							4312	54,27,75	125,135,144	19,4,13	107,154,158	231	149	1.67885705338e-11	8.106103504981228e-10	0.218,0.114,0.251	0.103,0.016,0.05	0.138					RI	chr12|-|55694614|55694997|55694614|55694695|55694777|55694997	8.106103504981228e-10	0.138	0.1943333333333333	0.0563333333333333	1015					55694614	55694695	55694777	55694997								55694614	55694997	49,20,57,16,2,12	5,7,21,3,2,1	0,0,0,0,0,0	125,135,144,107,154,158						4312	chr12	-							4312	25,82,39	82,132,189	0,8,7	118,103,141	231	149	1.11022302463e-15	1.01585406753645e-13	0.164,0.286,0.117	0.0,0.048,0.031	0.163					1.01585406753645e-13	0.163	0.189	0.0263333333333333	926					55694614	55694695	55694777	55694997								55694614	55694997	18,72,37,0,8,7	7,15,2,0,0,0	0,0,0,0,0,0	82,132,189,118,103,141						8.106103504981228e-10	0.138	12	-	55694614	55694997	55694614	55694695	55694777	55694997	383	0	2256	0	True	False	0.0		2256	0	False	False	2256	True	0.0	False	1	False	ENST00000687390	ENST00000687390	ENST00000257879;ENST00000347027;ENST00000452168;ENST00000553804;ENST00000553893;ENST00000554327;ENST00000555728;ENST00000557058;ENST00000557257;ENST00000557555;ENST00000686981;ENST00000689678;ENST00000691052;ENST00000691846;ENST00000691973	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
4322	ENSG00000096080	MRPS18A	chr6	-							4322	12,0,16	31,25,42	13,21,31	33,16,44	371	149	0.00262890251485	0.0121663624309888	0.135,0.0,0.133	0.137,0.345,0.221	-0.145					RI	chr6|-|43675201|43675617|43675201|43675271|43675493|43675617	0.0121663624309888	-0.145	0.0893333333333333	0.2343333333333333	284					43675201	43675271	43675493	43675617								43675201	43675617	0,0,16,0,3,6	12,0,0,2,18,20	0,0,0,11,0,5	31,25,42,33,16,44						4322	chr6	-							4322	12,20,5	21,14,10	10,4,8	51,18,27	371	149	0.000536838567778	0.0031414419678404	0.187,0.365,0.167	0.073,0.082,0.106	0.153					0.0031414419678404	0.153	0.2396666666666666	0.087	200					43675201	43675271	43675493	43675617								43675201	43675617	6,0,0,6,0,1	6,15,5,2,4,7	0,5,0,2,0,0	21,14,10,51,18,27						0.0121663624309888	-0.145	6	-	43675201	43675617	43675201	43675271	43675493	43675617	416	0	734	0	True	False	2.0		734	2	True	True	734	True	2.0	True	1	True	ENST00000427312	ENST00000427312	ENST00000372116;ENST00000372133	False	False	True	1.0	False	CDS	CDS	UFM1_independent
