ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
4263	ENSG00000009830.13	POMT2	chr14	-	NA	NA	NA	NA	NA	NA	4263	296,283,342	103,76,126	146,175,140	75,110,201	816	149	5.20749917632e-8	1.1363838060211472e-6	0.344,0.405,0.331	0.262,0.225,0.113	0.16	NA	NA	NA	NA	RI	chr14|-|77278728|77279928|77278728|77278869|77279536|77279928	1.1363838060211472e-6	0.16	0.36	0.2	1226	847	2073	NA	NA	NA	NA	77278728	77278869	77279536	77279928	NA	NA	NA	NA	NA	NA	NA	77278728	77279928	36,62,76,12,14,30	38,42,68,20,24,28	222,179,198,114,137,82	103,76,126,75,110,201	NA	NA	NA	NA	NA	4263	chr14	-	NA	NA	NA	NA	NA	NA	4263	243,249,355	154,164,132	86,198,242	103,62,118	816	149	0.809318514343	0.9931872603367968	0.224,0.217,0.329	0.132,0.368,0.272	-0.001	NA	NA	NA	NA	0.9931872603367968	-0.001	0.25666666666666665	0.25733333333333336	1297	809	2106	NA	NA	NA	NA	77278728	77278869	77279536	77279928	NA	NA	NA	NA	NA	NA	NA	77278728	77279928	17,16,48,15,36,17	29,76,55,17,13,39	197,157,252,54,149,186	154,164,132,103,62,118	NA	NA	NA	NA	NA
4392	ENSG00000158864.13	NDUFS2	chr1	+	NA	NA	NA	NA	NA	NA	4392	174,245,273	48,35,49	131,135,173	66,52,48	383	149	8.46417439936e-4	0.00488262628568913	0.585,0.731,0.684	0.436,0.502,0.584	0.159	NA	NA	NA	NA	RI	chr1|+|161213863|161214299|161213863|161213921|161214155|161214299	0.00488262628568913	0.159	0.6666666666666666	0.5073333333333333	824	605	1429	NA	NA	NA	NA	161213863	161213921	161214155	161214299	NA	NA	NA	NA	NA	NA	NA	161213863	161214299	60,76,111,41,70,52	38,49,53,23,23,61	76,120,109,67,42,60	48,35,49,66,52,48	NA	NA	NA	NA	NA	4392	chr1	+	NA	NA	NA	NA	NA	NA	4392	142,272,306	110,37,93	160,95,168	91,52,61	383	149	0.223904302563	0.4111011341912106	0.334,0.741,0.561	0.406,0.415,0.517	0.099	NA	NA	NA	NA	0.4111011341912106	0.099	0.5453333333333333	0.446	960	627	1587	NA	NA	NA	NA	161213863	161213921	161214155	161214299	NA	NA	NA	NA	NA	NA	NA	161213863	161214299	41,111,158,48,48,35	40,100,54,50,6,62	61,61,94,62,41,71	110,37,93,91,52,61	NA	NA	NA	NA	NA
4429	ENSG00000179364.15	PACS2	chr14	+	NA	NA	NA	NA	NA	NA	4429	36,90,128	16,14,19	31,76,74	44,29,51	1001	149	1.35187120546e-4	0.00105600945629053	0.251,0.489,0.501	0.095,0.281,0.178	0.229	NA	NA	NA	NA	RI	chr14|+|105391630|105392845|105391630|105391766|105392618|105392845	0.00105600945629053	0.229	0.4136666666666667	0.18466666666666667	303	305	608	NA	NA	NA	NA	105391630	105391766	105392618	105392845	NA	NA	NA	NA	NA	NA	NA	105391630	105392845	1,13,7,0,6,0	1,1,29,7,13,5	34,76,92,24,57,69	16,14,19,44,29,51	NA	NA	NA	NA	NA	4429	chr14	+	NA	NA	NA	NA	NA	NA	4429	59,83,84	31,12,58	49,37,53	27,42,39	1001	149	0.0380879773239	0.10374979479433112	0.221,0.507,0.177	0.213,0.116,0.168	0.136	NA	NA	NA	NA	0.10374979479433112	0.136	0.30166666666666664	0.16566666666666668	327	247	574	NA	NA	NA	NA	105391630	105391766	105392618	105392845	NA	NA	NA	NA	NA	NA	NA	105391630	105392845	11,12,1,4,0,2	0,9,8,0,5,16	48,62,75,45,32,35	31,12,58,27,42,39	NA	NA	NA	NA	NA
4447	ENSG00000164068.16	RNF123	chr3	+	NA	NA	NA	NA	NA	NA	4447	1040,902,920	32,58,32	490,640,734	67,97,69	1005	149	1.22545618098e-9	3.997073032856042e-8	0.828,0.697,0.81	0.52,0.494,0.612	0.236	NA	NA	NA	NA	RI	chr3|+|49712478|49713587|49712478|49712656|49713512|49713587	3.997073032856042e-8	0.236	0.7783333333333333	0.542	2984	2097	5081	NA	NA	NA	NA	49712478	49712656	49713512	49713587	NA	NA	NA	NA	NA	NA	NA	49712478	49713587	195,193,153,75,168,208	139,89,141,81,81,63	706,620,626,334,391,463	32,58,32,67,97,69	NA	NA	NA	NA	NA	4447	chr3	+	NA	NA	NA	NA	NA	NA	4447	855,915,838	52,61,74	486,627,677	32,50,75	1005	149	0.256250571633	0.45235229526211257	0.709,0.69,0.627	0.692,0.65,0.572	0.037	NA	NA	NA	NA	0.45235229526211257	0.037	0.6753333333333333	0.638	2795	1947	4742	NA	NA	NA	NA	49712478	49712656	49713512	49713587	NA	NA	NA	NA	NA	NA	NA	49712478	49713587	127,142,203,106,137,141	101,83,115,76,94,66	627,690,520,304,396,470	52,61,74,32,50,75	NA	NA	NA	NA	NA
4461	ENSG00000114388.14	NPRL2	chr3	-	NA	NA	NA	NA	NA	NA	4461	140,157,146	7,2,4	12,13,40	11,13,0	323	149	8.0937205553e-4	0.00471326632906928	0.902,0.973,0.944	0.335,0.316,1.0	0.389	NA	NA	NA	NA	RI	chr3|-|50349385|50349828|50349385|50349490|50349664|50349828	0.00471326632906928	0.389	0.93966666666666665	0.5503333333333333	456	89	545	NA	NA	NA	NA	50349385	50349490	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	76,72,79,8,3,22	59,75,53,4,9,18	5,10,14,0,1,0	7,2,4,11,13,0	NA	NA	NA	NA	NA	4461	chr3	-	NA	NA	NA	NA	NA	NA	4461	89,138,155	2,11,6	5,43,20	0,0,1	323	149	5.60717352762e-4	0.00326148905852907	0.954,0.853,0.923	1.0,1.0,0.902	-0.057	NA	NA	NA	NA	0.00326148905852907	-0.057	0.91	0.9673333333333334	401	69	470	NA	NA	NA	NA	50349385	50349490	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	54,74,93,1,25,6	31,59,53,4,18,14	4,5,9,0,0,0	2,11,6,0,0,1	NA	NA	NA	NA	NA
4462	ENSG00000114388.14	NPRL2	chr3	-	NA	NA	NA	NA	NA	NA	4462	139,157,146	10,20,10	12,13,40	7,5,15	319	149	1.88965986414e-6	2.676072583581173e-5	0.867,0.786,0.872	0.445,0.548,0.555	0.326	NA	NA	NA	NA	RI	chr3|-|50349385|50349828|50349385|50349494|50349664|50349828	2.676072583581173e-5	0.326	0.8416666666666667	0.516	482	92	574	NA	NA	NA	NA	50349385	50349494	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	78,72,79,8,3,22	59,75,53,4,9,18	2,10,14,0,1,0	10,20,10,7,5,15	NA	NA	NA	NA	NA	4462	chr3	-	NA	NA	NA	NA	NA	NA	4462	83,135,155	0,41,27	5,43,20	15,7,10	319	149	0.0100397000675	0.03545599339627631	1.0,0.606,0.728	0.135,0.742,0.483	0.325	NA	NA	NA	NA	0.03545599339627631	0.325	0.778	0.4533333333333333	441	100	541	NA	NA	NA	NA	50349385	50349494	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	48,76,93,1,25,6	31,59,53,4,18,14	4,0,9,0,0,0	0,41,27,15,7,10	NA	NA	NA	NA	NA
4468	ENSG00000172613.8	RAD9A	chr11	+	NA	NA	NA	NA	NA	NA	4468	45,34,49	105,110,64	6,18,21	55,106,51	238	149	0.00138708201427	0.00721423826251368	0.212,0.162,0.324	0.064,0.096,0.205	0.111	NA	NA	NA	NA	RI	chr11|+|67395911|67396175|67395911|67396021|67396110|67396175	0.00721423826251368	0.111	0.23266666666666666	0.12166666666666666	407	257	664	NA	NA	NA	NA	67395911	67396021	67396110	67396175	NA	NA	NA	NA	NA	NA	NA	67395911	67396175	35,12,27,2,12,21	16,18,28,6,10,1	0,4,0,0,0,0	105,110,64,55,106,51	NA	NA	NA	NA	NA	4468	chr11	+	NA	NA	NA	NA	NA	NA	4468	20,13,46	71,117,87	7,12,24	49,65,63	238	149	0.522385174053	0.7572453351190751	0.15,0.065,0.249	0.082,0.104,0.193	0.028	NA	NA	NA	NA	0.7572453351190751	0.028	0.15466666666666667	0.12633333333333333	354	220	574	NA	NA	NA	NA	67395911	67396021	67396110	67396175	NA	NA	NA	NA	NA	NA	NA	67395911	67396175	9,6,19,4,6,7	15,10,32,3,6,17	0,0,2,0,0,0	71,117,87,49,65,63	NA	NA	NA	NA	NA
4500	ENSG00000171163.16	ZNF692	chr1	-	NA	NA	NA	NA	NA	NA	4500	372,465,323	39,68,65	212,254,299	60,54,87	238	149	1.11813655022e-4	9.0097415584087e-4	0.857,0.811,0.757	0.689,0.746,0.683	0.102	NA	NA	NA	NA	RI	chr1|-|248855557|248855946|248855557|248855635|248855724|248855946	9.0097415584087e-4	0.102	0.8083333333333333	0.706	1332	966	2298	NA	NA	NA	NA	248855557	248855635	248855724	248855946	NA	NA	NA	NA	NA	NA	NA	248855557	248855946	238,289,217,139,192,198	189,252,187,110,129,171	0,0,0,0,0,0	39,68,65,60,54,87	NA	NA	NA	NA	NA	4500	chr1	-	NA	NA	NA	NA	NA	NA	4500	310,410,574	27,71,80	241,261,238	27,86,50	238	149	0.0353442949021	0.09768613131065532	0.878,0.783,0.818	0.848,0.655,0.749	0.076	NA	NA	NA	NA	0.09768613131065532	0.076	0.8263333333333334	0.7506666666666667	1472	903	2375	NA	NA	NA	NA	248855557	248855635	248855724	248855946	NA	NA	NA	NA	NA	NA	NA	248855557	248855946	172,259,380,145,163,138	192,204,330,141,152,152	0,0,0,0,0,0	27,71,80,27,86,50	NA	NA	NA	NA	NA
4502	ENSG00000182504.12	CEP97	chr3	+	NA	NA	NA	NA	NA	NA	4502	11,40,27	1,0,1	4,19,22	3,0,11	586	149	1.94735514856e-4	0.00143179637541605	0.737,1.0,0.873	0.253,1.0,0.337	0.34	NA	NA	NA	NA	RI	chr3|+|101757062|101758423|101757062|101757196|101757633|101758423	0.00143179637541605	0.34	0.87	0.53	80	59	139	NA	NA	NA	NA	101757062	101757196	101757633	101758423	NA	NA	NA	NA	NA	NA	NA	101757062	101758423	8,6,1,1,2,5	0,34,2,2,5,1	3,0,24,1,12,16	1,0,1,3,0,11	NA	NA	NA	NA	NA	4502	chr3	+	NA	NA	NA	NA	NA	NA	4502	30,8,9	14,0,6	19,20,21	0,28,7	586	149	0.925311085799	1	0.353,1.0,0.276	1.0,0.154,0.433	0.014	NA	NA	NA	NA	1	0.014	0.543	0.529	67	95	162	NA	NA	NA	NA	101757062	101757196	101757633	101758423	NA	NA	NA	NA	NA	NA	NA	101757062	101758423	5,0,0,12,18,0	8,8,8,0,0,4	17,0,1,7,2,17	14,0,6,0,28,7	NA	NA	NA	NA	NA
4563	ENSG00000134248.14	LAMTOR5	chr1	-	NA	NA	NA	NA	NA	NA	4563	198,193,182	38,40,35	130,97,106	25,54,74	1355	149	9.02549739201e-4	0.00513875116135611	0.364,0.347,0.364	0.364,0.165,0.136	0.137	NA	NA	NA	NA	RI	chr1|-|110406317|110407694|110406317|110406379|110407585|110407694	0.00513875116135611	0.137	0.35833333333333334	0.22166666666666668	686	486	1172	NA	NA	NA	NA	110406317	110406379	110407585	110407694	NA	NA	NA	NA	NA	NA	NA	110406317	110407694	18,21,35,26,18,22	59,74,35,28,25,29	121,98,112,76,54,55	38,40,35,25,54,74	NA	NA	NA	NA	NA	4563	chr1	-	NA	NA	NA	NA	NA	NA	4563	104,197,227	57,82,49	175,141,137	16,40,44	1355	149	0.0740215537481	0.1764073256056732	0.167,0.209,0.337	0.546,0.279,0.255	-0.122	NA	NA	NA	NA	0.1764073256056732	-0.122	0.23766666666666666	0.36000000000000004	716	553	1269	NA	NA	NA	NA	110406317	110406379	110407585	110407694	NA	NA	NA	NA	NA	NA	NA	110406317	110407694	10,24,28,12,14,43	6,46,74,30,55,21	88,127,125,133,72,73	57,82,49,16,40,44	NA	NA	NA	NA	NA
4587	ENSG00000102886.15	GDPD3	chr16	-	NA	NA	NA	NA	NA	NA	4587	13,44,24	8,0,0	8,27,16	13,10,9	377	149	4.41860405891e-4	0.00285509800729569	0.391,1.0,1.0	0.196,0.516,0.413	0.422	NA	NA	NA	NA	RI	chr16|-|30112657|30113064|30112657|30112793|30113021|30113064	0.00285509800729569	0.422	0.797	0.375	89	83	172	NA	NA	NA	NA	30112657	30112793	30113021	30113064	NA	NA	NA	NA	NA	NA	NA	30112657	30113064	8,5,13,3,15,4	5,37,11,2,9,9	0,2,0,3,3,3	8,0,0,13,10,9	NA	NA	NA	NA	NA	4587	chr16	-	NA	NA	NA	NA	NA	NA	4587	28,47,17	19,3,7	8,38,18	7,0,13	377	149	0.876277343548	1	0.368,0.861,0.49	0.311,1.0,0.354	0.018	NA	NA	NA	NA	1	0.018	0.573	0.5549999999999999	121	84	205	NA	NA	NA	NA	30112657	30112793	30113021	30113064	NA	NA	NA	NA	NA	NA	NA	30112657	30113064	3,9,6,0,5,8	19,12,4,8,19,5	6,26,7,0,14,5	19,3,7,7,0,13	NA	NA	NA	NA	NA
4656	ENSG00000158828.8	PINK1	chr1	+	NA	NA	NA	NA	NA	NA	4656	8,34,50	0,0,8	0,26,0	2,5,1	511	149	6.94592302311e-4	0.00414726387319479	1.0,1.0,0.646	0.0,0.603,0.0	0.681	NA	NA	NA	NA	RI	chr1|+|20648504|20649231|20648504|20648632|20648994|20649231	0.00414726387319479	0.681	0.882	0.201	100	34	134	NA	NA	NA	NA	20648504	20648632	20648994	20649231	NA	NA	NA	NA	NA	NA	NA	20648504	20649231	5,3,0,0,3,0	1,16,4,0,4,0	2,15,46,0,19,0	0,0,8,2,5,1	NA	NA	NA	NA	NA	4656	chr1	+	NA	NA	NA	NA	NA	NA	4656	11,11,23	2,1,7	16,16,6	9,1,8	511	149	0.269637593032	0.4706189087630775	0.616,0.762,0.489	0.341,0.823,0.179	0.175	NA	NA	NA	NA	0.4706189087630775	0.175	0.6223333333333333	0.44766666666666666	55	56	111	NA	NA	NA	NA	20648504	20648632	20648994	20649231	NA	NA	NA	NA	NA	NA	NA	20648504	20649231	11,1,0,10,6,0	0,3,3,5,0,0	0,7,20,1,10,6	2,1,7,9,1,8	NA	NA	NA	NA	NA
4683	ENSG00000170049.10	KCNAB3	chr17	-	NA	NA	NA	NA	NA	NA	4683	97,105,57	8,27,6	53,71,55	32,37,44	231	149	1.1388301524e-8	2.909711039382e-7	0.887,0.715,0.86	0.517,0.553,0.446	0.315	NA	NA	NA	NA	RI	chr17|-|7923967|7924265|7923967|7924062|7924144|7924265	2.909711039382e-7	0.315	0.8206666666666667	0.5053333333333334	300	292	592	NA	NA	NA	NA	7923967	7924062	7924144	7924265	NA	NA	NA	NA	NA	NA	NA	7923967	7924265	34,60,32,20,34,35	84,66,43,36,54,36	0,12,0,0,0,0	8,27,6,32,37,44	NA	NA	NA	NA	NA	4683	chr17	-	NA	NA	NA	NA	NA	NA	4683	44,66,61	31,7,15	70,91,94	31,8,17	231	149	0.464184362868	0.6987062231704516	0.478,0.859,0.724	0.593,0.88,0.781	-0.064	NA	NA	NA	NA	0.6987062231704516	-0.064	0.6869999999999999	0.7513333333333333	224	311	535	NA	NA	NA	NA	7923967	7924062	7924144	7924265	NA	NA	NA	NA	NA	NA	NA	7923967	7924265	35,40,33,45,64,40	33,55,54,35,59,74	0,0,0,0,0,0	31,7,15,31,8,17	NA	NA	NA	NA	NA
4697	ENSG00000163703.20	CRELD1	chr3	+	NA	NA	NA	NA	NA	NA	4697	188,204,184	1,0,0	173,164,208	8,0,15	535	149	1.13412389258e-7	2.2876472727962367e-6	0.981,1.0,1.0	0.858,1.0,0.794	0.11	NA	NA	NA	NA	RI	chr3|+|9943076|9944095|9943076|9943515|9943901|9944095	2.2876472727962367e-6	0.11	0.9936666666666667	0.884	577	568	1145	NA	NA	NA	NA	9943076	9943515	9943901	9944095	NA	NA	NA	NA	NA	NA	NA	9943076	9944095	48,113,58,85,74,72	64,45,67,46,25,57	76,46,59,42,65,79	1,0,0,8,0,15	NA	NA	NA	NA	NA	4697	chr3	+	NA	NA	NA	NA	NA	NA	4697	235,255,186	0,12,3	141,213,241	0,13,4	535	149	0.558392616116	0.7918943438975051	1.0,0.855,0.945	1.0,0.82,0.944	0.012	NA	NA	NA	NA	0.7918943438975051	0.012	0.9333333333333333	0.9213333333333333	691	612	1303	NA	NA	NA	NA	9943076	9943515	9943901	9944095	NA	NA	NA	NA	NA	NA	NA	9943076	9944095	77,91,58,63,77,77	63,70,73,32,57,63	95,94,55,46,79,101	0,12,3,0,13,4	NA	NA	NA	NA	NA
4724	ENSG00000087274.19	ADD1	chr4	+	NA	NA	NA	NA	NA	NA	4724	91,76,68	6,0,2	43,95,52	14,12,8	883	149	4.00983766713e-5	3.7142484252025e-4	0.719,1.0,0.852	0.341,0.572,0.523	0.378	NA	NA	NA	NA	RI	chr4|+|2908514|2909431|2908514|2908604|2909338|2909431	3.7142484252025e-4	0.378	0.857	0.4786666666666667	243	224	467	NA	NA	NA	NA	2908514	2908604	2909338	2909431	NA	NA	NA	NA	NA	NA	NA	2908514	2909431	16,0,5,12,11,13	12,0,1,0,22,2	63,76,62,31,62,37	6,0,2,14,12,8	NA	NA	NA	NA	NA	4724	chr4	+	NA	NA	NA	NA	NA	NA	4724	88,89,139	0,7,15	50,42,47	0,2,15	883	149	0.870154786088	1	1.0,0.682,0.61	1.0,0.78,0.346	0.055	NA	NA	NA	NA	1	0.055	0.764	0.7086666666666667	338	156	494	NA	NA	NA	NA	2908514	2908604	2909338	2909431	NA	NA	NA	NA	NA	NA	NA	2908514	2909431	6,13,14,2,3,8	1,1,23,3,2,7	81,75,102,45,37,32	0,7,15,0,2,15	NA	NA	NA	NA	NA
4746	ENSG00000143126.8	CELSR2	chr1	+	NA	NA	NA	NA	NA	NA	4746	29,30,9	8,16,37	2,4,7	43,28,31	383	149	3.15826189656e-6	4.210100423849113e-5	0.585,0.422,0.086	0.018,0.053,0.081	0.314	NA	NA	NA	NA	RI	chr1|+|109272277|109272728|109272277|109272405|109272639|109272728	4.210100423849113e-5	0.314	0.36433333333333334	0.050666666666666665	129	115	244	NA	NA	NA	NA	109272277	109272405	109272639	109272728	NA	NA	NA	NA	NA	NA	NA	109272277	109272728	6,10,4,0,0,3	11,0,4,2,0,0	12,20,1,0,4,4	8,16,37,43,28,31	NA	NA	NA	NA	NA	4746	chr1	+	NA	NA	NA	NA	NA	NA	4746	7,9,7	17,32,40	0,14,1	18,21,18	383	149	0.699752349577	0.9074091559148602	0.138,0.099,0.064	0.0,0.206,0.021	0.025	NA	NA	NA	NA	0.9074091559148602	0.025	0.10033333333333334	0.07566666666666666	112	72	184	NA	NA	NA	NA	109272277	109272405	109272639	109272728	NA	NA	NA	NA	NA	NA	NA	109272277	109272728	4,0,1,0,10,0	3,6,4,0,0,1	0,3,2,0,4,0	17,32,40,18,21,18	NA	NA	NA	NA	NA
4783	ENSG00000197530.13	MIB2	chr1	+	NA	NA	NA	NA	NA	NA	4783	22,33,42	71,162,132	9,4,16	99,113,112	223	149	5.83597412618e-7	9.751006360145983e-6	0.172,0.12,0.175	0.057,0.023,0.087	0.1	NA	NA	NA	NA	RI	chr1|+|1626836|1627207|1626836|1626999|1627073|1627207	9.751006360145983e-6	0.1	0.15566666666666665	0.05566666666666666	462	353	815	NA	NA	NA	NA	1626836	1626999	1627073	1627207	NA	NA	NA	NA	NA	NA	NA	1626836	1627207	22,28,34,6,4,11	16,6,25,7,1,6	0,0,0,0,0,0	71,162,132,99,113,112	NA	NA	NA	NA	NA	4783	chr1	+	NA	NA	NA	NA	NA	NA	4783	19,11,22	77,135,147	23,12,33	109,96,128	223	149	0.125443125912	0.26478540279013213	0.142,0.052,0.091	0.124,0.077,0.147	-0.021	NA	NA	NA	NA	0.26478540279013213	-0.021	0.095	0.11599999999999999	411	401	812	NA	NA	NA	NA	1626836	1626999	1627073	1627207	NA	NA	NA	NA	NA	NA	NA	1626836	1627207	17,6,15,23,11,31	8,6,8,4,4,14	0,0,0,0,0,0	77,135,147,109,96,128	NA	NA	NA	NA	NA
4785	ENSG00000197530.13	MIB2	chr1	+	NA	NA	NA	NA	NA	NA	4785	30,28,30	88,71,59	9,7,13	71,96,99	238	149	9.12653708163e-9	2.4226807525781456e-7	0.176,0.198,0.241	0.074,0.044,0.076	0.14	NA	NA	NA	NA	RI	chr1|+|1628272|1628722|1628272|1628399|1628488|1628722	2.4226807525781456e-7	0.14	0.205	0.06466666666666666	306	295	601	NA	NA	NA	NA	1628272	1628399	1628488	1628722	NA	NA	NA	NA	NA	NA	NA	1628272	1628722	16,20,11,4,2,5	20,15,23,5,7,11	0,0,0,0,0,0	88,71,59,71,96,99	NA	NA	NA	NA	NA	4785	chr1	+	NA	NA	NA	NA	NA	NA	4785	12,25,17	64,78,107	28,8,5	67,92,77	238	149	0.299077829518	0.5102180319177704	0.105,0.167,0.09	0.207,0.052,0.039	0.021	NA	NA	NA	NA	0.5102180319177704	0.021	0.12066666666666667	0.09933333333333333	303	277	580	NA	NA	NA	NA	1628272	1628399	1628488	1628722	NA	NA	NA	NA	NA	NA	NA	1628272	1628722	4,19,9,14,5,4	9,17,13,24,3,1	0,0,0,0,0,0	64,78,107,67,92,77	NA	NA	NA	NA	NA
4787	ENSG00000011007.13	ELOA	chr1	+	NA	NA	NA	NA	NA	NA	4787	129,83,132	10,5,55	23,46,55	16,17,33	399	149	8.36545347863e-4	0.0048439056403172	0.828,0.861,0.473	0.349,0.503,0.384	0.309	NA	NA	NA	NA	RI	chr1|+|23755842|23756385|23755842|23756023|23756273|23756385	0.0048439056403172	0.309	0.7206666666666667	0.412	414	190	604	NA	NA	NA	NA	23755842	23756023	23756273	23756385	NA	NA	NA	NA	NA	NA	NA	23755842	23756385	38,22,43,9,21,19	55,14,48,1,5,20	36,47,41,13,20,16	10,5,55,16,17,33	NA	NA	NA	NA	NA	4787	chr1	+	NA	NA	NA	NA	NA	NA	4787	72,102,82	55,69,39	9,28,52	4,33,16	399	149	0.823446389533	1	0.328,0.356,0.44	0.457,0.241,0.548	-0.041	NA	NA	NA	NA	1	-0.041	0.37466666666666665	0.41533333333333333	419	142	561	NA	NA	NA	NA	23755842	23756023	23756273	23756385	NA	NA	NA	NA	NA	NA	NA	23755842	23756385	39,51,29,0,7,24	11,29,32,6,9,14	22,22,21,3,12,14	55,69,39,4,33,16	NA	NA	NA	NA	NA
4919	ENSG00000142784.16	WDTC1	chr1	+	NA	NA	NA	NA	NA	NA	4919	244,211,218	7,3,4	65,151,144	9,6,10	1354	149	0.00108816517505	0.00596836212290393	0.793,0.886,0.857	0.443,0.735,0.613	0.248	NA	NA	NA	NA	RI	chr1|+|27303620|27305193|27303620|27303795|27305000|27305193	0.00596836212290393	0.248	0.8453333333333334	0.597	687	385	1072	NA	NA	NA	NA	27303620	27303795	27305000	27305193	NA	NA	NA	NA	NA	NA	NA	27303620	27305193	0,1,5,7,5,4	13,4,3,1,1,7	231,206,210,57,145,133	7,3,4,9,6,10	NA	NA	NA	NA	NA	4919	chr1	+	NA	NA	NA	NA	NA	NA	4919	161,177,208	0,12,12	60,121,168	0,8,2	1354	149	0.386313077906	0.6144178766063562	1.0,0.619,0.656	1.0,0.625,0.902	-0.084	NA	NA	NA	NA	0.6144178766063562	-0.084	0.7583333333333333	0.8423333333333334	570	359	929	NA	NA	NA	NA	27303620	27303795	27305000	27305193	NA	NA	NA	NA	NA	NA	NA	27303620	27305193	8,3,5,15,1,2	11,0,15,12,8,6	142,174,188,33,112,160	0,12,12,0,8,2	NA	NA	NA	NA	NA
4952	ENSG00000197858.12	GPAA1	chr8	+	NA	NA	NA	NA	NA	NA	4952	335,496,486	131,157,131	171,245,290	121,124,168	231	149	5.68464445738e-7	9.5502026883984e-6	0.623,0.671,0.705	0.477,0.56,0.527	0.145	NA	NA	NA	NA	RI	chr8|+|144084133|144084609|144084133|144084330|144084412|144084609	9.5502026883984e-6	0.145	0.6663333333333333	0.5213333333333333	1736	1119	2855	NA	NA	NA	NA	144084133	144084330	144084412	144084609	NA	NA	NA	NA	NA	NA	NA	144084133	144084609	126,239,224,104,138,121	249,336,309,79,128,209	0,0,0,0,0,0	131,157,131,121,124,168	NA	NA	NA	NA	NA	4952	chr8	+	NA	NA	NA	NA	NA	NA	4952	240,356,587	126,142,127	234,236,290	112,142,163	231	149	0.0167448009666	0.05400429495971517	0.551,0.618,0.749	0.574,0.517,0.534	0.098	NA	NA	NA	NA	0.05400429495971517	0.098	0.6393333333333333	0.5416666666666666	1578	1177	2755	NA	NA	NA	NA	144084133	144084330	144084412	144084609	NA	NA	NA	NA	NA	NA	NA	144084133	144084609	129,147,333,73,131,109	141,250,317,185,134,211	0,0,0,0,0,0	126,142,127,112,142,163	NA	NA	NA	NA	NA
