ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
1897	ENSG00000123191.17	ATP7B	chr13	-	NA	NA	NA	NA	NA	NA	1897	1,0,2	4,22,33	0,3,12	25,8,14	231	149	4.86579560556e-4	0.00307598542817463	0.139,0.0,0.038	0.0,0.195,0.356	-0.125	NA	NA	NA	NA	RI	chr13|-|51937275|51937679|51937275|51937393|51937475|51937679	0.00307598542817463	-0.125	0.059000000000000004	0.18366666666666667	62	62	124	NA	NA	NA	NA	51937275	51937393	51937475	51937679	NA	NA	NA	NA	NA	NA	NA	51937275	51937679	1,0,0,0,0,0	0,0,2,0,3,12	0,0,0,0,0,0	4,22,33,25,8,14	NA	NA	NA	NA	NA	1897	chr13	-	NA	NA	NA	NA	NA	NA	1897	2,4,0	9,20,12	0,1,7	5,25,5	231	149	0.607983326152	0.8329284271436407	0.125,0.114,0.0	0.0,0.025,0.475	-0.087	NA	NA	NA	NA	0.8329284271436407	-0.087	0.07966666666666666	0.16666666666666666	47	43	90	NA	NA	NA	NA	51937275	51937393	51937475	51937679	NA	NA	NA	NA	NA	NA	NA	51937275	51937679	2,4,0,0,0,3	2,2,0,0,1,4	0,0,0,0,0,0	9,20,12,5,25,5	NA	NA	NA	NA	NA
1901	ENSG00000160298.18	C21orf58	chr21	-	NA	NA	NA	NA	NA	NA	1901	42,30,76	3,7,0	50,35,38	0,0,1	573	149	1.21777698359e-4	9.6853546866068e-4	0.785,0.527,1.0	1.0,1.0,0.908	-0.199	NA	NA	NA	NA	RI	chr21|-|46314870|46315547|46314870|46315049|46315473|46315547	9.6853546866068e-4	-0.199	0.7706666666666667	0.9693333333333334	158	124	282	NA	NA	NA	NA	46314870	46315049	46315473	46315547	NA	NA	NA	NA	NA	NA	NA	46314870	46315547	2,2,15,5,14,15	15,8,4,14,8,6	25,20,57,31,13,17	3,7,0,0,0,1	NA	NA	NA	NA	NA	1901	chr21	-	NA	NA	NA	NA	NA	NA	1901	59,54,104	0,1,5	27,29,24	0,1,10	573	149	0.115055779325	0.24797353723899893	1.0,0.934,0.844	1.0,0.883,0.384	0.17	NA	NA	NA	NA	0.24797353723899893	0.17	0.926	0.7556666666666667	223	91	314	NA	NA	NA	NA	46314870	46315049	46315473	46315547	NA	NA	NA	NA	NA	NA	NA	46314870	46315547	4,28,49,12,4,0	13,2,22,8,3,6	42,24,33,7,22,18	0,1,5,0,1,10	NA	NA	NA	NA	NA
2018	ENSG00000123066.9	MED13L	chr12	-	NA	NA	NA	NA	NA	NA	2018	137,134,180	37,13,16	200,117,313	19,1,5	1594	149	0.00128028258201	0.00676625804560041	0.257,0.491,0.513	0.496,0.916,0.854	-0.335	NA	NA	NA	NA	RI	chr12|-|115980749|115982603|115980749|115980938|115982383|115982603	0.00676625804560041	-0.335	0.42033333333333334	0.7553333333333333	517	655	1172	NA	NA	NA	NA	115980749	115980938	115982383	115982603	NA	NA	NA	NA	NA	NA	NA	115980749	115982603	7,10,10,11,3,28	14,10,13,11,7,4	116,114,157,178,107,281	37,13,16,19,1,5	NA	NA	NA	NA	NA	2018	chr12	-	NA	NA	NA	NA	NA	NA	2018	116,83,145	6,14,7	179,175,144	6,27,3	1594	149	0.462899095623	0.6978151868365694	0.644,0.357,0.659	0.736,0.377,0.818	-0.09	NA	NA	NA	NA	0.6978151868365694	-0.09	0.5533333333333333	0.6436666666666666	371	534	905	NA	NA	NA	NA	115980749	115980938	115982383	115982603	NA	NA	NA	NA	NA	NA	NA	115980749	115982603	9,14,2,9,21,11	6,10,16,17,0,12	101,59,127,153,154,121	6,14,7,6,27,3	NA	NA	NA	NA	NA
2153	ENSG00000170581.15	STAT2	chr12	-	NA	NA	NA	NA	NA	NA	2153	340,285,343	44,22,10	100,95,248	0,1,7	642	149	4.09565765193e-5	3.759666575095e-4	0.642,0.75,0.888	1.0,0.957,0.892	-0.19	NA	NA	NA	NA	RI	chr12|-|56348751|56349509|56348751|56348851|56349344|56349509	3.759666575095e-4	-0.19	0.76	0.9496666666666667	1044	451	1495	NA	NA	NA	NA	56348751	56348851	56349344	56349509	NA	NA	NA	NA	NA	NA	NA	56348751	56349509	40,70,16,27,14,34	106,100,149,31,34,115	194,115,178,42,47,99	44,22,10,0,1,7	NA	NA	NA	NA	NA	2153	chr12	-	NA	NA	NA	NA	NA	NA	2153	252,316,471	25,5,20	140,180,157	20,9,0	642	149	0.973697884936	1	0.701,0.936,0.845	0.619,0.823,1.0	0.013	NA	NA	NA	NA	1	0.013	0.8273333333333334	0.814	1089	506	1595	NA	NA	NA	NA	56348751	56348851	56349344	56349509	NA	NA	NA	NA	NA	NA	NA	56348751	56349509	36,42,76,36,11,13	100,167,152,51,56,64	116,107,243,53,113,80	25,5,20,20,9,0	NA	NA	NA	NA	NA
2174	ENSG00000139641.13	ESYT1	chr12	+	NA	NA	NA	NA	NA	NA	2174	16,23,14	126,123,138	21,34,47	58,46,104	279	149	2.28393204349e-9	7.182087841374707e-8	0.064,0.091,0.051	0.162,0.283,0.194	-0.144	NA	NA	NA	NA	RI	chr12|+|56131039|56131316|56131039|56131113|56131243|56131316	7.182087841374707e-8	-0.144	0.06866666666666667	0.213	440	310	750	NA	NA	NA	NA	56131039	56131113	56131243	56131316	NA	NA	NA	NA	NA	NA	NA	56131039	56131316	9,19,6,13,9,17	7,4,8,8,25,30	0,0,0,0,0,0	126,123,138,58,46,104	NA	NA	NA	NA	NA	2174	chr12	+	NA	NA	NA	NA	NA	NA	2174	50,82,32	159,128,117	22,23,62	41,63,124	279	149	0.415660486983	0.6451230225881103	0.144,0.255,0.127	0.223,0.163,0.211	-0.024	NA	NA	NA	NA	0.6451230225881103	-0.024	0.17533333333333334	0.199	568	335	903	NA	NA	NA	NA	56131039	56131113	56131243	56131316	NA	NA	NA	NA	NA	NA	NA	56131039	56131316	8,25,19,7,8,20	22,63,13,15,15,42	20,0,0,0,0,0	159,128,117,41,63,124	NA	NA	NA	NA	NA
2232	ENSG00000111077.18	TNS2	chr12	+	NA	NA	NA	NA	NA	NA	2232	0,5,33	6,22,0	0,23,8	1,1,0	540	149	0.00399364086678	0.01716118135605813	0.0,0.059,1.0	0.0,0.864,1.0	-0.268	NA	NA	NA	NA	RI	chr12|+|53062619|53063257|53062619|53062697|53063088|53063257	0.01716118135605813	-0.268	0.353	0.6213333333333333	66	33	99	NA	NA	NA	NA	53062619	53062697	53063088	53063257	NA	NA	NA	NA	NA	NA	NA	53062619	53063257	0,0,1,0,12,4	0,5,24,0,5,0	0,0,8,0,6,4	6,22,0,1,1,0	NA	NA	NA	NA	NA	2232	chr12	+	NA	NA	NA	NA	NA	NA	2232	32,8,9	6,0,20	8,8,20	10,2,2	540	149	0.826786597781	1	0.595,1.0,0.11	0.181,0.525,0.734	0.088	NA	NA	NA	NA	1	0.088	0.5683333333333334	0.48	75	50	125	NA	NA	NA	NA	53062619	53062697	53063088	53063257	NA	NA	NA	NA	NA	NA	NA	53062619	53063257	10,0,1,0,0,3	20,0,2,0,0,9	2,8,6,8,8,8	6,0,20,10,2,2	NA	NA	NA	NA	NA
2352	ENSG00000134909.19	ARHGAP32	chr11	-	NA	NA	NA	NA	NA	NA	2352	24,10,29	24,13,23	32,35,47	18,16,7	840	149	0.00433686093818	0.01828998024272335	0.151,0.12,0.183	0.24,0.28,0.544	-0.203	NA	NA	NA	NA	RI	chr11|-|128972452|128975002|128972452|128973432|128974123|128975002	0.01828998024272335	-0.203	0.15133333333333332	0.3546666666666667	123	155	278	NA	NA	NA	NA	128972452	128973432	128974123	128975002	NA	NA	NA	NA	NA	NA	NA	128972452	128975002	9,5,9,12,4,14	1,0,3,0,8,24	14,5,17,20,23,9	24,13,23,18,16,7	NA	NA	NA	NA	NA	2352	chr11	-	NA	NA	NA	NA	NA	NA	2352	12,20,33	8,2,29	8,24,31	28,11,10	840	149	0.338704093339	0.558073249607266	0.21,0.639,0.168	0.048,0.279,0.355	0.112	NA	NA	NA	NA	0.558073249607266	0.112	0.339	0.22733333333333333	104	112	216	NA	NA	NA	NA	128972452	128973432	128974123	128975002	NA	NA	NA	NA	NA	NA	NA	128972452	128975002	0,12,3,2,15,9	2,1,0,0,2,4	10,7,30,6,7,18	8,2,29,28,11,10	NA	NA	NA	NA	NA
2365	ENSG00000168701.19	TMEM208	chr16	+	NA	NA	NA	NA	NA	NA	2365	68,65,132	5,4,8	70,94,92	0,0,0	288	149	6.24323594267e-7	1.03190088410923e-5	0.876,0.894,0.895	1.0,1.0,1.0	-0.112	NA	NA	NA	NA	RI	chr16|+|67228796|67229278|67228796|67228836|67228975|67229278	1.03190088410923e-5	-0.112	0.8883333333333333	1	282	256	538	NA	NA	NA	NA	67228796	67228836	67228975	67229278	NA	NA	NA	NA	NA	NA	NA	67228796	67229278	27,49,80,41,86,53	41,16,56,29,11,40	0,4,0,0,0,0	5,4,8,0,0,0	NA	NA	NA	NA	NA	2365	chr16	+	NA	NA	NA	NA	NA	NA	2365	110,50,60	0,9,0	53,49,75	4,0,0	288	149	0.106843494177	0.2342722003543862	1.0,0.742,1.0	0.873,1.0,1.0	-0.044	NA	NA	NA	NA	0.2342722003543862	-0.044	0.914	0.9576666666666667	229	181	410	NA	NA	NA	NA	67228796	67228836	67228975	67229278	NA	NA	NA	NA	NA	NA	NA	67228796	67229278	62,37,39,30,32,50	50,13,25,23,22,25	0,0,0,0,2,0	0,9,0,4,0,0	NA	NA	NA	NA	NA
2399	ENSG00000167257.11	RNF214	chr11	+	NA	NA	NA	NA	NA	NA	2399	226,205,254	20,4,5	153,130,158	0,0,0	1303	149	1.31697246442e-8	3.282794777164e-7	0.564,0.854,0.853	1.0,1.0,1.0	-0.243	NA	NA	NA	NA	RI	chr11|+|117238600|117239860|117238600|117238646|117239800|117239860	3.282794777164e-7	-0.243	0.757	1	714	441	1155	NA	NA	NA	NA	117238600	117238646	117239800	117239860	NA	NA	NA	NA	NA	NA	NA	117238600	117239860	40,20,18,18,29,39	11,24,19,15,16,11	175,161,217,120,85,108	20,4,5,0,0,0	NA	NA	NA	NA	NA	2399	chr11	+	NA	NA	NA	NA	NA	NA	2399	264,123,205	2,0,2	168,121,71	1,0,7	1303	149	0.0770139516573	0.18181675295482205	0.938,1.0,0.921	0.951,1.0,0.537	0.124	NA	NA	NA	NA	0.18181675295482205	0.124	0.953	0.8293333333333334	596	368	964	NA	NA	NA	NA	117238600	117238646	117239800	117239860	NA	NA	NA	NA	NA	NA	NA	117238600	117239860	75,35,49,5,23,9	23,0,8,2,15,1	166,88,148,161,83,61	2,0,2,1,0,7	NA	NA	NA	NA	NA
2415	ENSG00000089916.18	GPATCH2L	chr14	+	NA	NA	NA	NA	NA	NA	2415	364,363,362	67,32,92	936,698,833	81,48,90	3146	149	0.00130683137899	0.0068608647396975	0.205,0.349,0.157	0.354,0.408,0.305	-0.119	NA	NA	NA	NA	RI	chr14|+|76173545|76176690|76173545|76173625|76176622|76176690	0.0068608647396975	-0.119	0.237	0.35566666666666663	1280	2686	3966	NA	NA	NA	NA	76173545	76173625	76176622	76176690	NA	NA	NA	NA	NA	NA	NA	76173545	76176690	20,4,8,40,43,36	13,17,21,81,67,52	331,342,333,815,588,745	67,32,92,81,48,90	NA	NA	NA	NA	NA	2415	chr14	+	NA	NA	NA	NA	NA	NA	2415	371,284,500	45,75,85	883,765,590	113,68,77	3146	149	0.0044863472273	0.01844319326457774	0.281,0.152,0.218	0.27,0.348,0.266	-0.078	NA	NA	NA	NA	0.01844319326457774	-0.078	0.217	0.2946666666666667	1360	2496	3856	NA	NA	NA	NA	76173545	76173625	76176622	76176690	NA	NA	NA	NA	NA	NA	NA	76173545	76176690	7,1,18,38,27,17	32,16,24,51,37,34	332,267,458,794,701,539	45,75,85,113,68,77	NA	NA	NA	NA	NA
2452	ENSG00000099341.13	PSMD8	chr19	+	NA	NA	NA	NA	NA	NA	2452	449,373,461	207,195,257	579,624,863	164,166,163	1266	149	8.04374344909e-11	3.3783722486178e-9	0.203,0.184,0.174	0.294,0.307,0.384	-0.141	NA	NA	NA	NA	RI	chr19|+|38380898|38382228|38380898|38380999|38382116|38382228	3.3783722486178e-9	-0.141	0.187	0.3283333333333333	1942	2559	4501	NA	NA	NA	NA	38380898	38380999	38382116	38382228	NA	NA	NA	NA	NA	NA	NA	38380898	38382228	13,11,32,44,42,36	113,87,68,87,114,184	323,275,361,448,468,643	207,195,257,164,166,163	NA	NA	NA	NA	NA	2452	chr19	+	NA	NA	NA	NA	NA	NA	2452	318,482,470	182,205,259	492,480,737	205,119,200	1266	149	2.3498117685e-5	2.292490027459e-4	0.171,0.217,0.176	0.22,0.322,0.303	-0.094	NA	NA	NA	NA	2.292490027459e-4	-0.094	0.188	0.2816666666666667	1916	2233	4149	NA	NA	NA	NA	38380898	38380999	38382116	38382228	NA	NA	NA	NA	NA	NA	NA	38380898	38382228	41,29,21,66,7,54	67,72,54,129,92,117	210,381,395,297,381,566	182,205,259,205,119,200	NA	NA	NA	NA	NA
2453	ENSG00000149243.17	KLHL35	chr11	-	NA	NA	NA	NA	NA	NA	2453	183,77,136	9,0,23	11,52,64	0,0,0	1087	149	1.13672113278e-6	1.7000912161480392e-5	0.736,1.0,0.448	1.0,1.0,1.0	-0.272	NA	NA	NA	NA	RI	chr11|-|75425392|75426638|75425392|75425581|75426519|75426638	1.7000912161480392e-5	-0.272	0.728	1	428	127	555	NA	NA	NA	NA	75425392	75425581	75426519	75426638	NA	NA	NA	NA	NA	NA	NA	75425392	75426638	16,3,43,0,2,9	30,23,6,0,15,19	137,51,87,11,35,36	9,0,23,0,0,0	NA	NA	NA	NA	NA	2453	chr11	-	NA	NA	NA	NA	NA	NA	2453	158,145,152	3,0,4	77,34,69	0,1,4	1087	149	0.403188949181	0.632102301169278	0.878,1.0,0.839	1.0,0.823,0.703	0.064	NA	NA	NA	NA	0.632102301169278	0.064	0.9056666666666666	0.842	462	185	647	NA	NA	NA	NA	75425392	75425581	75426519	75426638	NA	NA	NA	NA	NA	NA	NA	75425392	75426638	38,9,15,15,2,37	13,26,25,4,6,1	107,110,112,58,26,31	3,0,4,0,1,4	NA	NA	NA	NA	NA
2529	ENSG00000174744.14	BRMS1	chr11	-	NA	NA	NA	NA	NA	NA	2529	231,283,197	59,90,84	165,257,197	11,10,50	587	149	2.04019847926e-4	0.00148757396846876	0.498,0.444,0.373	0.792,0.867,0.5	-0.281	NA	NA	NA	NA	RI	chr11|-|66338242|66338785|66338242|66338282|66338720|66338785	0.00148757396846876	-0.281	0.43833333333333335	0.7196666666666667	944	690	1634	NA	NA	NA	NA	66338242	66338282	66338720	66338785	NA	NA	NA	NA	NA	NA	NA	66338242	66338785	46,57,23,23,38,38	77,31,48,47,67,43	108,195,126,95,152,116	59,90,84,11,10,50	NA	NA	NA	NA	NA	2529	chr11	-	NA	NA	NA	NA	NA	NA	2529	142,261,200	45,80,23	178,245,190	21,45,31	587	149	0.142164961094	0.2916216712115034	0.445,0.453,0.688	0.683,0.58,0.609	-0.095	NA	NA	NA	NA	0.2916216712115034	-0.095	0.5286666666666666	0.624	751	710	1461	NA	NA	NA	NA	66338242	66338282	66338720	66338785	NA	NA	NA	NA	NA	NA	NA	66338242	66338785	20,25,20,47,43,32	24,71,65,32,43,20	98,165,115,99,159,138	45,80,23,21,45,31	NA	NA	NA	NA	NA
2533	ENSG00000174851.16	YIF1A	chr11	-	NA	NA	NA	NA	NA	NA	2533	59,51,43	30,45,76	60,64,82	22,46,21	238	149	0.0135187009578	0.04529872911105443	0.552,0.415,0.262	0.631,0.466,0.71	-0.193	NA	NA	NA	NA	RI	chr11|-|66284579|66284966|66284579|66284783|66284872|66284966	0.04529872911105443	-0.193	0.4096666666666667	0.6023333333333334	304	295	599	NA	NA	NA	NA	66284579	66284783	66284872	66284966	NA	NA	NA	NA	NA	NA	NA	66284579	66284966	30,24,21,33,36,50	30,35,24,27,35,47	0,0,0,0,0,0	30,45,76,22,46,21	NA	NA	NA	NA	NA	2533	chr11	-	NA	NA	NA	NA	NA	NA	2533	139,84,109	31,43,55	49,89,67	49,34,17	238	149	0.585229747024	0.8130210357207122	0.737,0.55,0.554	0.385,0.621,0.712	0.041	NA	NA	NA	NA	0.8130210357207122	0.041	0.6136666666666667	0.5726666666666667	461	305	766	NA	NA	NA	NA	66284579	66284783	66284872	66284966	NA	NA	NA	NA	NA	NA	NA	66284579	66284966	62,37,60,30,32,28	99,50,51,30,65,52	0,0,0,0,0,0	31,43,55,49,34,17	NA	NA	NA	NA	NA
2553	ENSG00000173039.20	RELA	chr11	-	NA	NA	NA	NA	NA	NA	2553	117,42,46	135,90,99	50,62,57	57,52,58	239	149	0.00494778922435	0.02024005571962254	0.351,0.225,0.225	0.354,0.426,0.38	-0.12	NA	NA	NA	NA	RI	chr11|-|65661936|65662205|65661936|65662088|65662178|65662205	0.02024005571962254	-0.12	0.267	0.38666666666666666	529	336	865	NA	NA	NA	NA	65661936	65662088	65662178	65662205	NA	NA	NA	NA	NA	NA	NA	65661936	65662205	49,17,9,33,35,24	76,31,39,26,36,42	0,0,0,0,0,0	135,90,99,57,52,58	NA	NA	NA	NA	NA	2553	chr11	-	NA	NA	NA	NA	NA	NA	2553	50,58,72	53,126,77	39,52,43	35,62,121	239	149	0.75139088258	0.949299066924816	0.37,0.223,0.368	0.41,0.343,0.181	0.009	NA	NA	NA	NA	0.949299066924816	0.009	0.32033333333333336	0.31133333333333335	436	352	788	NA	NA	NA	NA	65661936	65662088	65662178	65662205	NA	NA	NA	NA	NA	NA	NA	65661936	65662205	21,40,38,19,28,19	40,47,44,28,41,38	0,0,0,0,0,0	53,126,77,35,62,121	NA	NA	NA	NA	NA
2571	ENSG00000149823.10	VPS51	chr11	+	NA	NA	NA	NA	NA	NA	2571	49,78,84	3,11,1	61,83,84	0,1,2	357	149	2.36004574792e-4	0.00167839535589064	0.872,0.747,0.972	1.0,0.972,0.946	-0.109	NA	NA	NA	NA	RI	chr11|+|65107186|65107727|65107186|65107372|65107580|65107727	0.00167839535589064	-0.109	0.8636666666666667	0.9726666666666667	226	231	457	NA	NA	NA	NA	65107186	65107372	65107580	65107727	NA	NA	NA	NA	NA	NA	NA	65107186	65107727	1,18,16,19,19,17	7,44,33,15,26,29	41,16,35,27,38,38	3,11,1,0,1,2	NA	NA	NA	NA	NA	2571	chr11	+	NA	NA	NA	NA	NA	NA	2571	53,98,101	0,7,0	53,119,72	0,14,0	357	149	0.186400051737	0.35917993377145596	1.0,0.854,1.0	1.0,0.78,1.0	0.025	NA	NA	NA	NA	0.35917993377145596	0.025	0.9513333333333334	0.9266666666666666	259	258	517	NA	NA	NA	NA	65107186	65107372	65107580	65107727	NA	NA	NA	NA	NA	NA	NA	65107186	65107727	21,50,44,10,38,21	27,40,28,24,31,30	5,8,29,19,50,21	0,7,0,0,14,0	NA	NA	NA	NA	NA
2702	ENSG00000134575.13	ACP2	chr11	-	NA	NA	NA	NA	NA	NA	2702	5,25,13	11,33,38	11,19,30	20,14,12	459	149	0.0123241125015	0.04214805234757278	0.129,0.197,0.1	0.151,0.306,0.448	-0.16	NA	NA	NA	NA	RI	chr11|-|47247640|47248133|47247640|47247727|47248037|47248133	0.04214805234757278	-0.16	0.14200000000000002	0.30166666666666664	125	106	231	NA	NA	NA	NA	47247640	47247727	47248037	47248133	NA	NA	NA	NA	NA	NA	NA	47247640	47248133	2,4,1,7,1,4	0,21,12,3,8,6	3,0,0,1,10,20	11,33,38,20,14,12	NA	NA	NA	NA	NA	2702	chr11	-	NA	NA	NA	NA	NA	NA	2702	7,6,10	48,25,10	22,8,6	32,25,14	459	149	0.125714080682	0.2652646167849748	0.045,0.072,0.245	0.182,0.094,0.122	-0.012	NA	NA	NA	NA	0.2652646167849748	-0.012	0.12066666666666666	0.13266666666666665	106	107	213	NA	NA	NA	NA	47247640	47247727	47248037	47248133	NA	NA	NA	NA	NA	NA	NA	47247640	47248133	4,0,5,17,3,4	3,2,5,2,1,2	0,4,0,3,4,0	48,25,10,32,25,14	NA	NA	NA	NA	NA
2704	ENSG00000149179.14	CSTPP1	chr11	+	NA	NA	NA	NA	NA	NA	2704	33,64,32	7,0,10	17,18,19	0,0,1	422	149	5.07666429913e-5	4.5779566885684e-4	0.625,1.0,0.53	1.0,1.0,0.87	-0.238	NA	NA	NA	NA	RI	chr11|+|47161126|47162247|47161126|47161190|47161463|47162247	4.5779566885684e-4	-0.238	0.7183333333333334	0.9566666666666667	146	55	201	NA	NA	NA	NA	47161126	47161190	47161463	47162247	NA	NA	NA	NA	NA	NA	NA	47161126	47162247	10,19,13,5,12,1	13,39,1,2,1,13	10,6,18,10,5,5	7,0,10,0,0,1	NA	NA	NA	NA	NA	2704	chr11	+	NA	NA	NA	NA	NA	NA	2704	12,34,53	1,0,0	29,28,73	0,0,0	422	149	1	1	0.809,1.0,1.0	1.0,1.0,1.0	-0.064	NA	NA	NA	NA	1	-0.064	0.9363333333333334	1	100	130	230	NA	NA	NA	NA	47161126	47161190	47161463	47162247	NA	NA	NA	NA	NA	NA	NA	47161126	47162247	9,14,22,16,14,50	0,10,8,1,2,23	3,10,23,12,12,0	1,0,0,0,0,0	NA	NA	NA	NA	NA
2712	ENSG00000242612.7	DECR2	chr16	+	NA	NA	NA	NA	NA	NA	2712	6,0,0	8,15,7	7,15,9	10,15,16	205	149	0.00210082927544	0.01013555083949495	0.353,0.0,0.0	0.337,0.421,0.29	-0.232	NA	NA	NA	NA	RI	chr16|+|406684|406952|406684|406833|406889|406952	0.01013555083949495	-0.232	0.11766666666666667	0.34933333333333333	36	72	108	NA	NA	NA	NA	406684	406833	406889	406952	NA	NA	NA	NA	NA	NA	NA	406684	406952	6,0,0,7,15,9	6,0,0,4,5,5	0,0,0,0,0,0	8,15,7,10,15,16	NA	NA	NA	NA	NA	2712	chr16	+	NA	NA	NA	NA	NA	NA	2712	5,0,12	7,1,34	3,3,7	29,7,0	205	149	0.471962087513	0.7068896444670156	0.342,0.0,0.204	0.07,0.238,1.0	-0.254	NA	NA	NA	NA	0.7068896444670156	-0.254	0.182	0.436	59	49	108	NA	NA	NA	NA	406684	406833	406889	406952	NA	NA	NA	NA	NA	NA	NA	406684	406952	5,0,12,3,3,7	1,0,9,1,0,3	0,0,0,0,0,0	7,1,34,29,7,0	NA	NA	NA	NA	NA
2794	ENSG00000166340.18	TPP1	chr11	-	NA	NA	NA	NA	NA	NA	2794	302,237,309	24,32,46	164,203,188	9,9,4	296	149	1.2368140041e-6	1.823111411812789e-5	0.864,0.789,0.772	0.902,0.919,0.959	-0.118	NA	NA	NA	NA	RI	chr11|-|6616974|6617428|6616974|6617153|6617300|6617428	1.823111411812789e-5	-0.118	0.8083333333333333	0.9266666666666666	950	577	1527	NA	NA	NA	NA	6616974	6617153	6617300	6617428	NA	NA	NA	NA	NA	NA	NA	6616974	6617428	186,194,242,117,133,126	116,43,65,47,70,62	0,0,2,0,0,0	24,32,46,9,9,4	NA	NA	NA	NA	NA	2794	chr11	-	NA	NA	NA	NA	NA	NA	2794	398,321,374	12,22,38	163,215,103	10,11,15	296	149	0.624505236489	0.8459846665250975	0.943,0.88,0.832	0.891,0.908,0.776	0.027	NA	NA	NA	NA	0.8459846665250975	0.027	0.885	0.8583333333333334	1165	517	1682	NA	NA	NA	NA	6616974	6617153	6617300	6617428	NA	NA	NA	NA	NA	NA	NA	6616974	6617428	257,216,290,137,180,72	141,105,84,26,35,31	0,0,0,0,0,0	12,22,38,10,11,15	NA	NA	NA	NA	NA
2949	ENSG00000010318.22	PHF7	chr3	+	NA	NA	NA	NA	NA	NA	2949	49,24,39	6,0,0	29,47,16	0,0,0	1154	149	0.00368649941682	0.01605512388063937	0.513,1.0,1.0	1.0,1.0,1.0	-0.162	NA	NA	NA	NA	RI	chr3|+|52421647|52422881|52421647|52421754|52422759|52422881	0.01605512388063937	-0.162	0.8376666666666667	1	118	92	210	NA	NA	NA	NA	52421647	52421754	52422759	52422881	NA	NA	NA	NA	NA	NA	NA	52421647	52422881	12,9,5,0,0,4	12,3,0,10,0,4	25,12,34,19,47,8	6,0,0,0,0,0	NA	NA	NA	NA	NA	2949	chr3	+	NA	NA	NA	NA	NA	NA	2949	18,42,44	0,0,2	8,31,1	2,1,0	1154	149	0.474290960345	0.7086202646025371	1.0,1.0,0.74	0.341,0.8,1.0	0.2	NA	NA	NA	NA	0.7086202646025371	0.2	0.9133333333333333	0.7136666666666667	106	43	149	NA	NA	NA	NA	52421647	52421754	52422759	52422881	NA	NA	NA	NA	NA	NA	NA	52421647	52422881	2,18,4,5,0,1	8,10,6,3,5,0	8,14,34,0,26,0	0,0,2,2,1,0	NA	NA	NA	NA	NA
