ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
4106	ENSG00000117410.14	ATP6V0B	chr1	+	NA	NA	NA	NA	NA	NA	4106	451,544,447	74,112,122	185,157,238	64,73,94	359	149	1.05017546482e-5	0.00011585743831955001	0.717,0.668,0.603	0.545,0.472,0.512	0.153	NA	NA	NA	NA	RI	chr1|+|43976301|43976659|43976301|43976379|43976589|43976659	0.00011585743831955001	0.153	0.6626666666666666	0.5096666666666667	1750	811	2561	NA	NA	NA	NA	43976301	43976379	43976589	43976659	NA	NA	NA	NA	NA	NA	NA	43976301	43976659	117,172,97,23,28,50	151,282,224,116,88,120	183,90,126,46,41,68	74,112,122,64,73,94	NA	NA	NA	NA	NA	4106	chr1	+	NA	NA	NA	NA	NA	NA	4106	347,416,417	40,202,74	135,100,202	47,60,102	359	149	0.0078098371538	0.02914932421001125	0.783,0.461,0.7	0.544,0.409,0.451	0.18	NA	NA	NA	NA	0.02914932421001125	0.18	0.648	0.468	1496	646	2142	NA	NA	NA	NA	43976301	43976379	43976589	43976659	NA	NA	NA	NA	NA	NA	NA	43976301	43976659	108,89,120,42,28,27	170,212,202,55,60,97	69,115,95,38,12,78	40,202,74,47,60,102	NA	NA	NA	NA	NA
4144	ENSG00000163161.14	ERCC3	chr2	-	NA	NA	NA	NA	NA	NA	4144	311,348,228	101,90,81	152,132,187	73,95,101	336	149	1.0669158321e-5	1.1745651494501e-4	0.577,0.632,0.555	0.48,0.381,0.451	0.151	NA	NA	NA	NA	RI	chr2|-|127289336|127289824|127289336|127289501|127289688|127289824	1.1745651494501e-4	0.151	0.588	0.43733333333333335	1159	740	1899	NA	NA	NA	NA	127289336	127289501	127289688	127289824	NA	NA	NA	NA	NA	NA	NA	127289336	127289824	91,134,94,96,57,95	161,167,109,49,62,74	59,47,25,7,13,18	101,90,81,73,95,101	NA	NA	NA	NA	NA	4144	chr2	-	NA	NA	NA	NA	NA	NA	4144	262,329,414	78,155,126	148,184,163	92,123,135	336	149	1.83577054724e-6	2.5842000780378465e-5	0.598,0.485,0.593	0.416,0.399,0.349	0.171	NA	NA	NA	NA	2.5842000780378465e-5	0.171	0.5586666666666666	0.388	1364	845	2209	NA	NA	NA	NA	127289336	127289501	127289688	127289824	NA	NA	NA	NA	NA	NA	NA	127289336	127289824	93,131,199,60,103,79	141,127,174,62,61,71	28,71,41,26,20,13	78,155,126,92,123,135	NA	NA	NA	NA	NA
4161	ENSG00000197841.15	ZNF181	chr19	+	NA	NA	NA	NA	NA	NA	4161	19,41,10	7,4,0	28,8,25	8,9,28	403	149	0.00380095370894	0.01647169480086225	0.501,0.791,1.0	0.564,0.247,0.248	0.411	NA	NA	NA	NA	RI	chr19|+|34739147|34739621|34739147|34739268|34739522|34739621	0.01647169480086225	0.411	0.764	0.353	81	106	187	NA	NA	NA	NA	34739147	34739268	34739522	34739621	NA	NA	NA	NA	NA	NA	NA	34739147	34739621	12,9,4,11,1,9	5,5,6,17,3,5	2,27,0,0,4,11	7,4,0,8,9,28	NA	NA	NA	NA	NA	4161	chr19	+	NA	NA	NA	NA	NA	NA	4161	0,17,9	15,4,23	14,6,39	2,0,12	403	149	5.55772470716e-4	0.00323655732946376	0.0,0.611,0.126	0.721,1.0,0.546	-0.51	NA	NA	NA	NA	0.00323655732946376	-0.51	0.24566666666666664	0.7556666666666667	68	73	141	NA	NA	NA	NA	34739147	34739268	34739522	34739621	NA	NA	NA	NA	NA	NA	NA	34739147	34739621	0,0,0,12,3,9	0,15,5,2,2,15	0,2,4,0,1,15	15,4,23,2,0,12	NA	NA	NA	NA	NA
4166	ENSG00000167861.16	HID1	chr17	-	NA	NA	NA	NA	NA	NA	4166	66,68,87	17,8,28	20,49,63	20,21,24	343	149	0.010562059132	0.03730791854690322	0.628,0.787,0.574	0.303,0.503,0.533	0.217	NA	NA	NA	NA	RI	chr17|-|74958326|74958763|74958326|74958478|74958672|74958763	0.03730791854690322	0.217	0.663	0.44633333333333336	274	197	471	NA	NA	NA	NA	74958326	74958478	74958672	74958763	NA	NA	NA	NA	NA	NA	NA	74958326	74958763	11,24,33,4,2,21	55,22,51,16,25,34	0,22,3,0,22,8	17,8,28,20,21,24	NA	NA	NA	NA	NA	4166	chr17	-	NA	NA	NA	NA	NA	NA	4166	51,71,137	19,25,48	32,49,66	41,20,45	343	149	0.00862265260784	0.03155687793255023	0.538,0.552,0.554	0.253,0.516,0.389	0.162	NA	NA	NA	NA	0.03155687793255023	0.162	0.548	0.386	351	253	604	NA	NA	NA	NA	74958326	74958478	74958672	74958763	NA	NA	NA	NA	NA	NA	NA	74958326	74958763	0,11,63,9,8,9	51,58,51,15,32,45	0,2,23,8,9,12	19,25,48,41,20,45	NA	NA	NA	NA	NA
4172	ENSG00000095066.12	HOOK2	chr19	-	NA	NA	NA	NA	NA	NA	4172	14,3,6	25,16,23	11,29,18	25,15,15	219	149	0.00615074683687	0.02405381352275946	0.276,0.113,0.151	0.23,0.568,0.449	-0.236	NA	NA	NA	NA	RI	chr19|-|12774668|12774897|12774668|12774741|12774811|12774897	0.02405381352275946	-0.236	0.18	0.41566666666666663	87	113	200	NA	NA	NA	NA	12774668	12774741	12774811	12774897	NA	NA	NA	NA	NA	NA	NA	12774668	12774897	14,2,6,10,19,17	11,3,0,2,16,8	0,0,0,0,0,0	25,16,23,25,15,15	NA	NA	NA	NA	NA	4172	chr19	-	NA	NA	NA	NA	NA	NA	4172	7,20,42	21,13,23	7,8,5	28,18,10	219	149	0.0099252225395	0.03511330926540158	0.185,0.511,0.554	0.145,0.232,0.254	0.206	NA	NA	NA	NA	0.03511330926540158	0.206	0.4166666666666667	0.21033333333333334	126	76	202	NA	NA	NA	NA	12774668	12774741	12774811	12774897	NA	NA	NA	NA	NA	NA	NA	12774668	12774897	7,20,24,6,2,2	5,2,19,2,7,5	0,0,0,0,0,0	21,13,23,28,18,10	NA	NA	NA	NA	NA
4199	ENSG00000138074.15	SLC5A6	chr2	-	NA	NA	NA	NA	NA	NA	4199	776,855,814	185,183,153	324,451,290	150,220,199	501	149	1.5543122344799999e-15	1.5372649390050581e-13	0.555,0.582,0.613	0.391,0.379,0.302	0.226	NA	NA	NA	NA	RI	chr2|-|27202812|27203345|27202812|27202880|27203232|27203345	1.5372649390050581e-13	0.226	0.5833333333333334	0.35733333333333334	2966	1634	4600	NA	NA	NA	NA	27202812	27202880	27203232	27203345	NA	NA	NA	NA	NA	NA	NA	27202812	27203345	244,211,214,92,97,107	156,278,229,101,104,83	376,366,371,131,250,100	185,183,153,150,220,199	NA	NA	NA	NA	NA	4199	chr2	-	NA	NA	NA	NA	NA	NA	4199	648,811,867	177,123,260	226,438,338	152,142,148	501	149	7.67934963078e-4	0.00424296362491129	0.521,0.662,0.498	0.307,0.478,0.404	0.164	NA	NA	NA	NA	0.00424296362491129	0.164	0.56033333333333335	0.3963333333333333	2886	1444	4330	NA	NA	NA	NA	27202812	27202880	27203232	27203345	NA	NA	NA	NA	NA	NA	NA	27202812	27203345	158,224,170,60,111,100	170,179,189,62,117,82	320,408,508,104,210,156	177,123,260,152,142,148	NA	NA	NA	NA	NA
4211	ENSG00000090539.16	CHRD	chr3	+	NA	NA	NA	NA	NA	NA	4211	34,9,37	4,0,0	17,2,14	6,3,10	834	149	9.71765449709e-6	1.0834301341119e-4	0.603,1.0,1.0	0.336,0.106,0.2	0.654	NA	NA	NA	NA	RI	chr3|+|184386045|184386938|184386045|184386159|184386844|184386938	1.0834301341119e-4	0.654	0.8676666666666667	0.21400000000000002	84	52	136	NA	NA	NA	NA	184386045	184386159	184386844	184386938	NA	NA	NA	NA	NA	NA	NA	184386045	184386938	0,1,4,0,0,8	0,4,0,0,0,0	34,4,33,17,2,6	4,0,0,6,3,10	NA	NA	NA	NA	NA	4211	chr3	+	NA	NA	NA	NA	NA	NA	4211	15,14,39	0,0,0	6,15,17	0,6,0	834	149	0.00767983332249	0.02878864893514407	1.0,1.0,1.0	1.0,0.309,1.0	0.23	NA	NA	NA	NA	0.02878864893514407	0.23	1	0.7696666666666667	68	44	112	NA	NA	NA	NA	184386045	184386159	184386844	184386938	NA	NA	NA	NA	NA	NA	NA	184386045	184386938	0,0,2,0,0,2	0,5,0,0,12,1	15,9,37,6,3,14	0,0,0,0,6,0	NA	NA	NA	NA	NA
4222	ENSG00000132275.11	RRP8	chr11	-	NA	NA	NA	NA	NA	NA	4222	12,27,62	7,29,28	33,28,22	43,41,66	242	149	6.59340082373e-4	0.00396379743638356	0.513,0.364,0.577	0.321,0.296,0.17	0.222	NA	NA	NA	NA	RI	chr11|-|6600925|6601602|6600925|6601055|6601148|6601602	0.00396379743638356	0.222	0.48466666666666663	0.2623333333333333	165	233	398	NA	NA	NA	NA	6600925	6601055	6601148	6601602	NA	NA	NA	NA	NA	NA	NA	6600925	6601602	7,16,53,21,25,21	5,19,27,5,3,4	0,0,0,10,0,0	7,29,28,43,41,66	NA	NA	NA	NA	NA	4222	chr11	-	NA	NA	NA	NA	NA	NA	4222	18,10,8	37,62,53	16,13,32	38,36,29	242	149	0.00621561413206	0.02417005392370272	0.23,0.09,0.085	0.206,0.182,0.405	-0.129	NA	NA	NA	NA	0.02417005392370272	-0.129	0.135	0.2643333333333333	188	164	352	NA	NA	NA	NA	6600925	6601055	6601148	6601602	NA	NA	NA	NA	NA	NA	NA	6600925	6601602	9,9,2,8,9,22	9,6,8,8,9,17	0,0,0,0,0,0	37,62,53,38,36,29	NA	NA	NA	NA	NA
4312	ENSG00000135424.19	ITGA7	chr12	-	NA	NA	NA	NA	NA	NA	4312	54,27,75	125,135,144	19,4,13	107,154,158	231	149	1.67885705338e-11	8.106103504981228e-10	0.218,0.114,0.251	0.103,0.016,0.05	0.138	NA	NA	NA	NA	RI	chr12|-|55694614|55694997|55694614|55694695|55694777|55694997	8.106103504981228e-10	0.138	0.19433333333333333	0.05633333333333333	560	455	1015	NA	NA	NA	NA	55694614	55694695	55694777	55694997	NA	NA	NA	NA	NA	NA	NA	55694614	55694997	49,20,57,16,2,12	5,7,21,3,2,1	0,0,0,0,0,0	125,135,144,107,154,158	NA	NA	NA	NA	NA	4312	chr12	-	NA	NA	NA	NA	NA	NA	4312	25,82,39	82,132,189	0,8,7	118,103,141	231	149	1.11022302463e-15	1.01585406753645e-13	0.164,0.286,0.117	0.0,0.048,0.031	0.163	NA	NA	NA	NA	1.01585406753645e-13	0.163	0.189	0.026333333333333334	549	377	926	NA	NA	NA	NA	55694614	55694695	55694777	55694997	NA	NA	NA	NA	NA	NA	NA	55694614	55694997	18,72,37,0,8,7	7,15,2,0,0,0	0,0,0,0,0,0	82,132,189,118,103,141	NA	NA	NA	NA	NA
4322	ENSG00000096080.12	MRPS18A	chr6	-	NA	NA	NA	NA	NA	NA	4322	12,0,16	31,25,42	13,21,31	33,16,44	371	149	0.00262890251485	0.01216636243098883	0.135,0.0,0.133	0.137,0.345,0.221	-0.145	NA	NA	NA	NA	RI	chr6|-|43675201|43675617|43675201|43675271|43675493|43675617	0.01216636243098883	-0.145	0.08933333333333333	0.23433333333333334	126	158	284	NA	NA	NA	NA	43675201	43675271	43675493	43675617	NA	NA	NA	NA	NA	NA	NA	43675201	43675617	0,0,16,0,3,6	12,0,0,2,18,20	0,0,0,11,0,5	31,25,42,33,16,44	NA	NA	NA	NA	NA	4322	chr6	-	NA	NA	NA	NA	NA	NA	4322	12,20,5	21,14,10	10,4,8	51,18,27	371	149	5.36838567778e-4	0.00314144196784044	0.187,0.365,0.167	0.073,0.082,0.106	0.153	NA	NA	NA	NA	0.00314144196784044	0.153	0.23966666666666667	0.087	82	118	200	NA	NA	NA	NA	43675201	43675271	43675493	43675617	NA	NA	NA	NA	NA	NA	NA	43675201	43675617	6,0,0,6,0,1	6,15,5,2,4,7	0,5,0,2,0,0	21,14,10,51,18,27	NA	NA	NA	NA	NA
4348	ENSG00000159363.19	ATP13A2	chr1	-	NA	NA	NA	NA	NA	NA	4348	6,20,7	10,16,6	0,3,4	23,25,16	321	149	8.12425722252e-8	1.694487934982743e-6	0.218,0.367,0.351	0.0,0.053,0.104	0.26	NA	NA	NA	NA	RI	chr1|-|16986462|16986956|16986462|16986632|16986804|16986956	1.694487934982743e-6	0.26	0.312	0.05233333333333333	65	71	136	NA	NA	NA	NA	16986462	16986632	16986804	16986956	NA	NA	NA	NA	NA	NA	NA	16986462	16986956	2,11,2,0,1,4	4,9,5,0,2,0	0,0,0,0,0,0	10,16,6,23,25,16	NA	NA	NA	NA	NA	4348	chr1	-	NA	NA	NA	NA	NA	NA	4348	3,9,11	9,2,12	0,0,7	8,19,24	321	149	4.90979076544e-4	0.00290688494436197	0.134,0.676,0.298	0.0,0.0,0.119	0.33	NA	NA	NA	NA	0.00290688494436197	0.33	0.36933333333333335	0.03966666666666667	46	58	104	NA	NA	NA	NA	16986462	16986632	16986804	16986956	NA	NA	NA	NA	NA	NA	NA	16986462	16986956	3,9,0,0,0,7	0,0,11,0,0,0	0,0,0,0,0,0	9,2,12,8,19,24	NA	NA	NA	NA	NA
4349	ENSG00000184840.12	TMED9	chr5	+	NA	NA	NA	NA	NA	NA	4349	141,210,211	95,228,207	138,150,147	41,83,97	512	149	0.00117041649671	0.00629635957676526	0.302,0.211,0.229	0.495,0.345,0.306	-0.135	NA	NA	NA	NA	RI	chr5|+|177593649|177594285|177593649|177593775|177594138|177594285	0.00629635957676526	-0.135	0.24733333333333332	0.382	1092	656	1748	NA	NA	NA	NA	177593649	177593775	177594138	177594285	NA	NA	NA	NA	NA	NA	NA	177593649	177594285	9,22,37,15,16,12	9,42,13,16,15,24	123,146,161,107,119,111	95,228,207,41,83,97	NA	NA	NA	NA	NA	4349	chr5	+	NA	NA	NA	NA	NA	NA	4349	170,204,328	96,342,229	154,229,182	46,56,161	512	149	0.00914091490105	0.03291710500145554	0.34,0.148,0.294	0.493,0.543,0.248	-0.167	NA	NA	NA	NA	0.03291710500145554	-0.167	0.26066666666666666	0.428	1369	828	2197	NA	NA	NA	NA	177593649	177593775	177594138	177594285	NA	NA	NA	NA	NA	NA	NA	177593649	177594285	4,20,57,6,13,11	42,44,24,26,36,47	124,140,247,122,180,124	96,342,229,46,56,161	NA	NA	NA	NA	NA
4356	ENSG00000011143.19	MKS1	chr17	-	NA	NA	NA	NA	NA	NA	4356	282,355,303	1,12,9	136,183,270	9,4,20	686	149	0.00719803012377	0.02719551492233988	0.984,0.865,0.88	0.766,0.909,0.746	0.103	NA	NA	NA	NA	RI	chr17|-|58206464|58207218|58206464|58206547|58207084|58207218	0.02719551492233988	0.103	0.9096666666666666	0.807	962	622	1584	NA	NA	NA	NA	58206464	58206547	58207084	58207218	NA	NA	NA	NA	NA	NA	NA	58206464	58207218	62,60,59,40,27,45	38,68,24,15,37,31	182,227,220,81,119,194	1,12,9,9,4,20	NA	NA	NA	NA	NA	4356	chr17	-	NA	NA	NA	NA	NA	NA	4356	380,325,326	4,4,3	109,135,163	7,16,5	686	149	6.63480950513e-7	1.0705616602288606e-5	0.954,0.946,0.959	0.772,0.647,0.876	0.188	NA	NA	NA	NA	1.0705616602288606e-5	0.188	0.953	0.765	1042	435	1477	NA	NA	NA	NA	58206464	58206547	58207084	58207218	NA	NA	NA	NA	NA	NA	NA	58206464	58207218	60,58,50,17,19,27	49,51,50,3,5,34	271,216,226,89,111,102	4,4,3,7,16,5	NA	NA	NA	NA	NA
4436	ENSG00000137312.15	FLOT1	chr6	-	NA	NA	NA	NA	NA	NA	4436	42,51,55	14,13,11	13,27,34	20,12,14	429	149	0.00802084166312	0.0298083642898496	0.51,0.577,0.635	0.184,0.439,0.458	0.214	NA	NA	NA	NA	RI	chr6|-|30741189|30741704|30741189|30741333|30741613|30741704	0.0298083642898496	0.214	0.574	0.36033333333333334	186	120	306	NA	NA	NA	NA	30741189	30741333	30741613	30741704	NA	NA	NA	NA	NA	NA	NA	30741189	30741704	16,13,26,0,20,19	10,25,12,11,6,13	16,13,17,2,1,2	14,13,11,20,12,14	NA	NA	NA	NA	NA	4436	chr6	-	NA	NA	NA	NA	NA	NA	4436	54,60,110	29,41,41	9,35,15	15,35,18	429	149	4.97339633911e-4	0.00293878087004748	0.393,0.337,0.482	0.172,0.258,0.224	0.186	NA	NA	NA	NA	0.00293878087004748	0.186	0.404	0.218	335	127	462	NA	NA	NA	NA	30741189	30741333	30741613	30741704	NA	NA	NA	NA	NA	NA	NA	30741189	30741704	16,19,40,1,27,9	36,21,50,8,2,1	2,20,20,0,6,5	29,41,41,15,35,18	NA	NA	NA	NA	NA
4441	ENSG00000104973.19	MED25	chr19	+	NA	NA	NA	NA	NA	NA	4441	34,66,29	55,68,71	8,29,6	22,55,56	227	149	0.00743774565732	0.02794623552125382	0.289,0.389,0.211	0.193,0.257,0.066	0.124	NA	NA	NA	NA	RI	chr19|+|49831935|49832157|49831935|49832021|49832099|49832157	0.02794623552125382	0.124	0.29633333333333334	0.17200000000000001	323	176	499	NA	NA	NA	NA	49831935	49832021	49832099	49832157	NA	NA	NA	NA	NA	NA	NA	49831935	49832157	22,40,21,8,15,0	17,59,16,3,19,6	0,0,0,0,0,0	55,68,71,22,55,56	NA	NA	NA	NA	NA	4441	chr19	+	NA	NA	NA	NA	NA	NA	4441	37,47,22	51,37,79	3,4,22	18,43,57	227	149	0.00203492881942	0.00960823701366487	0.323,0.455,0.155	0.099,0.058,0.202	0.191	NA	NA	NA	NA	0.00960823701366487	0.191	0.311	0.11966666666666667	273	147	420	NA	NA	NA	NA	49831935	49832021	49832099	49832157	NA	NA	NA	NA	NA	NA	NA	49831935	49832157	34,22,16,3,2,21	5,26,14,0,4,6	0,0,0,0,0,0	51,37,79,18,43,57	NA	NA	NA	NA	NA
4442	ENSG00000104973.19	MED25	chr19	+	NA	NA	NA	NA	NA	NA	4442	284,260,241	32,14,10	39,92,79	15,12,10	589	149	0.0044564608334	0.01867875449788708	0.692,0.825,0.859	0.397,0.66,0.666	0.218	NA	NA	NA	NA	RI	chr19|+|49836225|49836979|49836225|49836406|49836846|49836979	0.01867875449788708	0.218	0.7919999999999999	0.5743333333333334	841	247	1088	NA	NA	NA	NA	49836225	49836406	49836846	49836979	NA	NA	NA	NA	NA	NA	NA	49836225	49836979	51,17,49,7,8,3	61,56,55,5,28,31	172,187,137,27,56,45	32,14,10,15,12,10	NA	NA	NA	NA	NA	4442	chr19	+	NA	NA	NA	NA	NA	NA	4442	242,198,272	30,12,33	43,37,54	18,9,26	589	149	7.53224273731e-7	1.2001903401217702e-5	0.671,0.807,0.676	0.377,0.51,0.344	0.308	NA	NA	NA	NA	1.2001903401217702e-5	0.308	0.7180000000000001	0.41033333333333333	787	187	974	NA	NA	NA	NA	49836225	49836406	49836846	49836979	NA	NA	NA	NA	NA	NA	NA	49836225	49836979	52,31,59,6,0,11	56,39,48,9,5,1	134,128,165,28,32,42	30,12,33,18,9,26	NA	NA	NA	NA	NA
4462	ENSG00000114388.14	NPRL2	chr3	-	NA	NA	NA	NA	NA	NA	4462	139,157,146	10,20,10	12,13,40	7,5,15	319	149	1.88965986414e-6	2.676072583581173e-5	0.867,0.786,0.872	0.445,0.548,0.555	0.326	NA	NA	NA	NA	RI	chr3|-|50349385|50349828|50349385|50349494|50349664|50349828	2.676072583581173e-5	0.326	0.8416666666666667	0.516	482	92	574	NA	NA	NA	NA	50349385	50349494	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	78,72,79,8,3,22	59,75,53,4,9,18	2,10,14,0,1,0	10,20,10,7,5,15	NA	NA	NA	NA	NA	4462	chr3	-	NA	NA	NA	NA	NA	NA	4462	83,135,155	0,41,27	5,43,20	15,7,10	319	149	0.0100397000675	0.03545599339627631	1.0,0.606,0.728	0.135,0.742,0.483	0.325	NA	NA	NA	NA	0.03545599339627631	0.325	0.778	0.4533333333333333	441	100	541	NA	NA	NA	NA	50349385	50349494	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	48,76,93,1,25,6	31,59,53,4,18,14	4,0,9,0,0,0	0,41,27,15,7,10	NA	NA	NA	NA	NA
4474	ENSG00000187147.19	RNF220	chr1	+	NA	NA	NA	NA	NA	NA	4474	469,549,674	107,57,105	223,329,359	120,72,100	895	149	0.00153540487868	0.00785901729220848	0.422,0.616,0.517	0.236,0.432,0.374	0.171	NA	NA	NA	NA	RI	chr1|+|44649882|44651723|44649882|44649957|44650703|44651723	0.00785901729220848	0.171	0.5183333333333333	0.3473333333333333	1961	1203	3164	NA	NA	NA	NA	44649882	44649957	44650703	44651723	NA	NA	NA	NA	NA	NA	NA	44649882	44651723	116,94,128,33,90,108	60,48,86,18,43,30	293,407,460,172,196,221	107,57,105,120,72,100	NA	NA	NA	NA	NA	4474	chr1	+	NA	NA	NA	NA	NA	NA	4474	500,678,618	64,95,88	260,401,351	80,116,104	895	149	5.57118018385e-10	1.8284976701233775e-8	0.565,0.543,0.539	0.351,0.365,0.36	0.19	NA	NA	NA	NA	1.8284976701233775e-8	0.19	0.549	0.35866666666666663	2043	1312	3355	NA	NA	NA	NA	44649882	44649957	44650703	44651723	NA	NA	NA	NA	NA	NA	NA	44649882	44651723	74,127,115,64,70,41	34,113,101,48,36,50	392,438,402,148,295,260	64,95,88,80,116,104	NA	NA	NA	NA	NA
4490	ENSG00000184661.14	CDCA2	chr8	+	NA	NA	NA	NA	NA	NA	4490	2,5,2	31,26,30	4,6,5	12,4,16	232	149	0.00280420379017	0.0128419549225709	0.04,0.11,0.041	0.176,0.491,0.167	-0.214	NA	NA	NA	NA	RI	chr8|+|25460239|25460554|25460239|25460300|25460383|25460554	0.0128419549225709	-0.214	0.06366666666666666	0.278	96	47	143	NA	NA	NA	NA	25460239	25460300	25460383	25460554	NA	NA	NA	NA	NA	NA	NA	25460239	25460554	0,1,2,4,6,3	2,5,0,0,6,2	0,0,0,0,0,0	31,26,30,12,4,16	NA	NA	NA	NA	NA	4490	chr8	+	NA	NA	NA	NA	NA	NA	4490	30,7,17	76,7,9	4,5,7	36,21,9	232	149	0.0107598775918	0.0376471035787255	0.202,0.391,0.548	0.067,0.133,0.333	0.203	NA	NA	NA	NA	0.0376471035787255	0.203	0.38033333333333336	0.17766666666666667	146	82	228	NA	NA	NA	NA	25460239	25460300	25460383	25460554	NA	NA	NA	NA	NA	NA	NA	25460239	25460554	10,4,7,4,0,5	30,6,11,0,5,4	0,0,0,0,0,0	76,7,9,36,21,9	NA	NA	NA	NA	NA
4529	ENSG00000013573.17	DDX11	chr12	+	NA	NA	NA	NA	NA	NA	4529	489,603,684	339,333,312	145,297,325	195,266,316	224	149	8.06290664346e-7	1.2909071419764155e-5	0.49,0.546,0.593	0.331,0.426,0.406	0.155	NA	NA	NA	NA	RI	chr12|+|31103576|31104791|31103576|31103731|31103806|31104791	1.2909071419764155e-5	0.155	0.543	0.38766666666666666	2760	1544	4304	NA	NA	NA	NA	31103576	31103731	31103806	31104791	NA	NA	NA	NA	NA	NA	NA	31103576	31104791	286,279,346,92,163,184	319,435,497,93,196,205	0,0,0,0,0,0	339,333,312,195,266,316	NA	NA	NA	NA	NA	4529	chr12	+	NA	NA	NA	NA	NA	NA	4529	460,544,529	271,298,312	212,260,240	200,298,288	224	149	8.66437255276e-10	2.7980826655677883e-8	0.53,0.548,0.53	0.414,0.367,0.357	0.157	NA	NA	NA	NA	2.7980826655677883e-8	0.157	0.536	0.3793333333333333	2414	1498	3912	NA	NA	NA	NA	31103576	31103731	31103806	31104791	NA	NA	NA	NA	NA	NA	NA	31103576	31104791	246,312,228,115,163,114	301,370,409,164,176,186	0,0,0,0,0,0	271,298,312,200,298,288	NA	NA	NA	NA	NA
4542	ENSG00000116337.20	AMPD2	chr1	+	NA	NA	NA	NA	NA	NA	4542	458,364,483	39,39,14	193,179,266	32,28,67	411	149	7.28250436621e-7	1.181384041629622e-5	0.81,0.772,0.926	0.686,0.699,0.59	0.178	NA	NA	NA	NA	RI	chr1|+|109626725|109627316|109626725|109626912|109627174|109627316	1.181384041629622e-5	0.178	0.8360000000000001	0.6583333333333333	1397	765	2162	NA	NA	NA	NA	109626725	109626912	109627174	109627316	NA	NA	NA	NA	NA	NA	NA	109626725	109627316	167,175,221,83,65,124	133,106,142,64,75,87	158,83,120,46,39,55	39,39,14,32,28,67	NA	NA	NA	NA	NA	4542	chr1	+	NA	NA	NA	NA	NA	NA	4542	351,600,393	25,32,27	94,186,188	7,27,41	411	149	3.66159314075e-4	0.00227962484298858	0.836,0.872,0.841	0.83,0.714,0.624	0.127	NA	NA	NA	NA	0.00227962484298858	0.127	0.8496666666666667	0.7226666666666667	1428	543	1971	NA	NA	NA	NA	109626725	109626912	109627174	109627316	NA	NA	NA	NA	NA	NA	NA	109626725	109627316	108,261,159,38,60,66	127,191,127,41,77,72	116,148,107,15,49,50	25,32,27,7,27,41	NA	NA	NA	NA	NA
